target,D34,D137,D415,D190,D422,D399,D935,D176,D926,D235,Key_0_0
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3292
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1341
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k258
0,0.0,0.0,0.4,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3033
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1166
0,0.04,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2797
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2257
0,0.04,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1350
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2840
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k749
0,0.04,0.125,0.0667,0.636643246,0.0,0.0,0.285714286,0.0,0.2,0.0,k383
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3397
0,0.138430617,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k390
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1544
0,0.100124688,0.0,0.0,0.904596631,0.0,0.0,0.0,0.0,0.05,0.0,k2746
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k3398
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1970
0,0.08,0.125,0.0667,0.636643246,0.0455,0.0,0.142857143,0.0,0.15,0.0,k85
0,0.0393,0.125,0.333333333,0.636643246,0.136363636,0.0,0.0,0.0,0.075,0.0,k181
0,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k404
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k1883
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k2752
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k223
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2590
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1002
0,0.0,0.125,0.266666667,0.636643246,0.0,0.0206,0.0,0.0,0.2,0.0,k823
0,0.0,0.125,0.0,0.712040407,0.0,0.0,0.214285714,0.0,0.175,0.0,k996
0,0.27512506,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3022
0,0.0393,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k157
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k47
0,0.130314543,0.375,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,k2125
0,0.112807276,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.15,0.0,k2304
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2742
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2444
0,0.0777,0.0625,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k479
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2279
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2855
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k562
0,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k40
0,0.0519,0.0625,0.4,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k931
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2041
0,0.160043435,0.0,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k3015
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2607
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k871
0,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2130
0,0.04,0.0625,0.0667,0.788904879,0.0,0.0,0.0,0.0,0.1,0.0,k1584
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1502
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k1910
0,0.0859,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.2,0.0,k60
0,0.305769665,0.125,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2324
0,0.0811,0.125,0.2,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,k1437
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k2593
0,0.0785,0.25,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,k3373
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k28
0,0.0917,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1633
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k941
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,k2478
0,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k754
0,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k371
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1511
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k2605
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1876
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k166
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2234
0,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k1857
0,0.0962,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k3050
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k2259
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2260
0,0.08,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k2910
0,0.0859,0.1875,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k3269
0,0.0984,0.125,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1728
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1017
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k67
0,0.0,0.1875,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k859
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k250
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k846
0,0.0785,0.1875,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,k1319
0,0.092,0.0625,0.333333333,0.636643246,0.0909,0.0,0.142857143,0.0,0.2,0.0,k2884
0,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k465
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2772
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2789
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1468
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k3039
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k927
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k818
0,0.0,0.125,0.0667,0.636643246,0.0,0.0,0.214285714,0.0,0.2,0.0,k1676
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k676
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k487
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k209
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1289
0,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1417
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3176
0,0.0785,0.1875,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,k1108
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k599
0,0.04,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2392
0,0.0393,0.25,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.125,0.0,k2617
0,0.04,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1142
0,0.0,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2694
0,0.04,0.125,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k92
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2484
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2054
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1578
0,0.0,0.1875,0.4,0.636643246,0.272727273,0.0619,0.0,0.0,0.25,0.0,k2514
0,0.0793,0.1875,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.225,0.0,k2695
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k1739
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2519
0,0.04,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.175,0.0,k2759
0,0.04,0.125,0.133333333,0.885944863,0.0,0.0,0.214285714,0.0,0.175,0.0,k3265
0,0.131804621,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2592
0,0.0519,0.0625,0.4,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k994
0,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2690
0,0.132910245,0.125,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1385
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1280
0,0.0518,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k604
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2679
0,0.04,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2938
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k139
0,0.0,0.0,0.8,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2172
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k3070
0,0.145692008,0.0,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k1687
0,0.0,0.0625,0.333333333,0.636643246,0.181818182,0.0,0.0,0.0,0.0,0.0,k2135
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k1694
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1059
0,0.155474535,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1749
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k795
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3028
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2621
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1283
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3400
0,0.04,0.0625,0.2,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2097
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k695
0,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k1145
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3385
0,0.08,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2961
0,0.0785,0.1875,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.325,0.0,k646
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2341
0,0.0962,0.125,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.075,0.0,k1381
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k574
0,0.0785,0.3125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,k3207
0,0.08,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k849
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k66
0,0.0728,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1048
0,0.0518,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k1629
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2660
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2711
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2488
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1281
0,0.0361,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2258
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k3286
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2894
0,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k2481
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.15,0.0,k918
0,0.0519,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3008
0,0.04,0.125,0.0667,0.636643246,0.0,0.0,0.142857143,0.0,0.125,0.0,k2643
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k679
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2542
0,0.04,0.0,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.175,0.0,k1326
0,0.0393,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2088
0,0.0519,0.0625,0.4,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2795
0,0.04,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k498
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3291
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2619
0,0.0518,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k117
0,0.0984,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2810
0,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2825
0,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1692
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2281
0,0.155348695,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k275
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2416
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1218
0,0.0,0.1875,0.266666667,0.636643246,0.0,0.0206,0.0,0.0,0.175,0.0,k710
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k974
0,0.08,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2613
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1715
0,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2015
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1744
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1969
0,0.100124688,0.0,0.0,0.912553966,0.0,0.0,0.0,0.0,0.05,0.0,k2383
0,0.092,0.125,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k3106
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1778
0,0.0785,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,k3154
0,0.0519,0.0625,0.4,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k3372
0,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k503
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3001
0,0.0518,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k1243
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3255
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,k215
0,0.0785,0.3125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,k715
0,0.0519,0.0625,0.466666667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2089
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2385
0,0.0,0.0625,0.333333333,0.636643246,0.0909,0.0,0.0,0.0,0.0,0.0,k1897
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1144
0,0.0,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k3111
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1419
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,k1191
0,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1571
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1697
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1589
0,0.0,0.3125,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.2,0.0,k3092
0,0.0,0.125,0.0667,0.636643246,0.0455,0.0,0.0,0.0,0.075,0.0,k43
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2382
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1575
0,0.04,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1691
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k889
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k1770
0,0.112807276,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k923
0,0.0728,0.1875,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k914
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k832
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k548
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1762
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k1179
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2940
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2313
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2864
0,0.0,0.1875,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k375
0,0.0728,0.0625,0.4,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k892
0,0.04,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k196
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1031
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k170
0,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.075,0.0,k2916
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k865
0,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k670
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2159
0,0.04,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k1618
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k3197
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3389
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2821
0,0.04,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2372
0,0.0,0.0625,0.266666667,0.636643246,0.454545455,0.0,0.0,0.0,0.1,0.0,k2425
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2989
0,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2686
0,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k1908
0,0.0,0.375,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k1698
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k123
0,0.0,0.125,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k3146
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k306
0,0.08,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1520
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k3215
0,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2531
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1732
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k3343
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3164
0,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k2646
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1079
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1721
0,0.0,0.125,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1956
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k873
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k6
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3117
0,0.116530411,0.125,0.333333333,0.636643246,0.136363636,0.0,0.0,0.0,0.05,0.0,k2368
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k858
0,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k3320
0,0.0,0.0625,0.2,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2248
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3113
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1084
0,0.300775886,0.0,0.133333333,0.636643246,0.0909,0.0825,0.0,0.0,0.3,0.0,k2465
0,0.0697,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2591
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k3160
0,0.0785,0.25,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,k3314
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1496
0,0.0,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k784
0,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2583
0,0.0,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1334
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1042
0,0.0785,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,k2316
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k1029
0,0.0,0.1875,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k177
0,0.0785,0.1875,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.2,0.0,k2935
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k992
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k511
0,0.0,0.25,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,k3098
0,0.0519,0.125,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.175,0.0,k1498
0,0.04,0.0625,0.2,0.636643246,0.0909,0.0,0.0,0.0,0.025,0.0,k1912
0,0.32914067,0.125,0.4,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k192
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2597
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2633
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1428
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k853
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1784
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k724
0,0.0601,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k885
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2596
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k253
