Key_1_1,V28,V30,V51,V52
k42821,89.0656,-19.3888,6.09692,19.8407
k1304,59.2165,1.97753,25.9441,20.6286
k55728,49.2018,-3.93585,61.9152,1.13577
k50373,82.8736,4.61275,14.0784,4.65511
k22440,67.6103,-0.830959,20.2746,2.76185
k29965,48.3339,2.60187,21.696,9.51658
k7830,51.4941,-0.676557,32.2331,20.6722
k20045,95.5093,3.19937,40.7988,16.6531
k21575,68.4487,5.13478,35.3739,19.6012
k38115,43.0135,-2.439,39.4947,9.89003
k42788,77.279,2.00447,10.3382,1.82804
k32974,61.4709,2.04329,37.889,8.8939
k43314,85.801,13.6034,13.5561,9.5817
k49784,38.4957,16.9095,19.669,5.0366
k49785,55.1809,8.51407,22.0564,6.42483
k32486,92.5282,1.85047,49.5858,6.59018
k18445,99.2403,8.78914,64.7317,3.16071
k47326,71.1465,4.87589,32.6385,6.65873
k33617,73.7288,7.98582,37.0449,0.906499
k3941,93.4188,3.56957,34.8547,3.46381
k4583,47.9784,4.25785,42.7966,11.0682
k45897,95.822,8.50333,19.1693,13.8997
k28040,66.9771,-0.121481,39.934,10.3768
k15519,86.1672,15.4029,23.442,15.0892
k13441,58.5458,2.34778,31.4089,2.87731
k43000,59.4349,-5.74048,73.1626,1.33989
k57192,86.5102,1.00721,59.5214,4.78992
k2133,67.317,4.42671,53.2325,7.98787
k20626,60.1051,-0.236927,36.4266,21.202
k10014,46.7719,0.37115,13.6456,15.7435
k27952,85.6144,0.819049,11.7451,15.1623
k19287,78.0236,16.4231,59.7061,3.22877
k56727,83.5695,0.184589,38.6139,16.1542
k32298,94.7788,0.324342,32.6259,14.1176
k13728,55.8131,1.45024,22.9427,10.197
k23328,95.8596,1.80575,24.3543,10.4988
k44994,85.6375,-2.46918,56.6626,13.2535
k49136,68.3302,16.1071,18.1632,7.22588
k21524,73.0367,3.99563,9.41894,13.1861
k1361,53.1323,-1.18241,4.66872,0.71339
k56282,78.8529,-1.10376,25.0553,1.69466
k28351,68.0564,32.4317,9.57351,5.43228
k28320,78.936,0.467402,8.3383,16.9032
k51082,79.3941,-5.42669,12.5599,3.52199
k16907,93.5461,-3.65629,31.3156,8.88283
k26232,59.2084,0.221096,6.68869,14.8771
k609,63.2515,0.656423,38.3552,16.8869
k55115,75.8734,0.191875,32.12,11.1256
k9446,58.0672,-0.85584,13.0808,12.0142
k41301,75.5093,-4.03697,42.1083,8.28248
k56694,55.8035,21.8141,42.2724,9.67343
k27527,57.0042,-0.169192,36.0533,2.84296
k12919,99.6206,-7.71989,36.7015,11.6539
k29501,51.8756,0.845318,46.9078,10.5688
k8937,59.8991,4.75195,54.4575,11.0555
k27938,52.722,4.40889,19.2637,15.1638
k47713,51.2864,-0.236511,76.3702,0.905668
k29641,89.1321,-1.84695,69.3505,7.77945
k26589,70.9482,1.88107,32.521,6.53817
k23790,97.9759,-0.115602,23.5291,12.8067
k32051,64.6194,-3.63622,11.1364,15.6295
k8386,96.5731,0.695295,33.2122,17.1072
k48689,75.7265,0.00184126,43.0941,15.6942
k19471,89.5236,-7.86661,28.8072,14.9715
k35043,27.7159,-1.53361,21.9883,12.9167
k46560,42.1192,5.62323,40.3537,23.6285
k8212,81.4621,15.8372,63.1009,10.4801
k32773,72.6315,6.70521,8.53086,6.11626
k12985,78.2844,0.525717,20.0465,9.74274
k45357,65.4235,2.40667,5.68121,1.40975
k8252,72.9023,5.03461,78.8334,13.0638
k24170,74.7032,2.44518,12.6111,2.3135
k30093,64.0481,16.9245,66.3676,3.13642
k1405,74.9402,3.19336,5.65741,2.97262
k30677,94.3086,4.9681,48.5521,3.30051
k26146,81.3033,-2.03888,28.3654,12.6441
k53426,57.8705,6.20054,7.99464,16.3597
k22726,80.2932,-0.162373,23.3986,14.0923
k21902,66.7204,2.04275,10.5733,5.1903
k37807,63.0971,-0.250388,44.4957,1.9386
k38707,55.9343,-2.56448,6.33681,5.78246
k23065,71.017,9.6433,51.2731,1.27974
k52372,81.2591,-7.47226,55.0291,9.59815
k28501,64.9429,-0.938401,27.8096,0.526039
k29701,51.8555,-4.45813,16.4953,3.86702
k2141,98.2077,-7.91741,21.8281,12.6273
k28746,86.3146,-2.27402,54.8001,4.64659
k55021,66.3772,31.8846,64.9605,17.0491
k8536,72.5935,-1.23812,11.3503,9.42323
k27396,97.5443,-6.45257,29.1095,1.39508
k26940,83.8539,0.645956,61.8193,11.3656
k14759,88.309,2.89724,74.9956,1.29654
k16940,64.1948,5.46557,39.516,19.2272
k23354,32.9321,-9.53941,24.4504,14.8337
k39178,71.2946,6.92922,42.2983,13.6311
k24651,77.463,8.59383,13.3657,18.1251
k40623,58.4018,-0.452,41.8859,14.8261
k14145,88.0244,-0.883508,18.9466,9.41003
k38927,66.9091,0.839518,70.8175,0.367162
k17896,65.1345,6.51121,21.7894,16.3531
k5290,62.2762,-7.59725,30.2767,5.85556
k4009,75.1922,-4.10594,27.9356,3.7018
k23136,78.5882,6.19478,72.1033,7.67023
k45516,45.3545,0.618205,14.0557,10.4993
k17381,64.6232,0.118585,28.3646,2.83632
k8887,89.2279,3.33524,43.9055,13.6762
k50986,74.9058,-5.88713,16.673,12.6121
k51849,76.609,11.9984,28.0435,8.94992
k36721,87.9752,-1.26518,25.2737,16.1356
k20664,68.2375,3.65639,25.9967,16.8636
k56583,45.0454,21.1647,39.5699,8.85019
k23825,65.8575,0.267435,54.955,6.15687
k41880,58.0632,-2.5744,10.9662,16.7925
k27895,88.618,31.3801,41.1222,10.9342
k13778,69.451,-0.636437,51.3242,4.05121
k18561,68.7519,0.766623,66.9582,11.7161
k47032,70.2395,-0.0620847,16.6454,11.9291
k1232,84.1025,3.0267,39.3153,5.97484
k26466,92.2173,-1.93262,51.77,3.17789
k54062,64.4041,7.52892,62.8749,11.4405
k47657,66.588,2.72295,36.7796,15.4351
k9843,74.7839,-0.731655,50.6843,14.1688
k20182,57.8507,2.85953,30.3354,17.8425
k21542,64.4921,-8.52213,43.9802,6.21892
k7896,60.7741,-0.376814,15.8787,0.631099
k37662,56.744,4.32201,31.5303,9.3344
k23355,87.7605,-8.01342,37.6402,9.88192
k26376,80.0125,14.7212,23.8551,12.3445
k34008,46.6166,6.26425,57.7953,14.6331
k20842,64.7394,0.643877,37.2738,3.50391
k55772,70.1704,11.7391,48.3877,5.01642
k45160,83.977,1.05218,56.2202,6.38612
k3263,56.845,-1.39701,21.3323,4.08974
k5303,52.7886,-0.0408848,43.6099,11.5132
k16338,84.7337,0.690783,44.1866,8.99266
k14611,75.0915,0.134598,10.2086,4.95568
k34108,58.7779,-3.64115,3.8482,14.3819
k4375,81.2331,1.50088,31.3822,9.12591
k35722,76.3228,-3.85868,38.6012,7.97215
k7583,89.3531,-2.56917,51.0522,13.3274
k28048,89.8204,0.985089,77.0577,5.32747
k32803,56.3485,0.828513,40.8716,3.96317
k5242,52.8882,0.944482,40.3258,15.164
k47880,60.6349,16.7303,14.7377,16.242
k11167,70.7938,-9.85143,33.2445,5.14924
k54708,66.9216,2.05527,14.7251,18.6955
k47517,64.8398,7.96162,52.6955,4.69309
k7924,72.6729,0.83717,5.09672,18.1408
k18016,56.0602,-0.625849,45.9218,1.60127
k5152,46.0098,-8.59144,65.6318,4.33613
k51948,68.7139,7.64468,41.0955,11.4524
k25432,71.554,0.835877,21.7988,11.6774
k14249,89.0336,-5.42131,17.4285,19.7555
k51881,74.4491,0.0733381,47.2769,12.8071
k50542,74.6356,2.50975,14.2916,20.5114
k8973,58.2183,-0.172445,9.75199,3.37184
k8092,66.3017,2.43436,21.2263,4.24625
k27144,45.2749,1.58297,26.291,3.05329
k15747,49.1597,-4.68918,10.3267,15.5101
k25402,47.3715,-0.298761,21.7226,7.96421
k37067,69.7029,-0.673077,17.2403,12.2192
k23502,66.9789,-0.308005,9.50419,11.3306
k10206,74.9222,0.307613,10.5755,17.0804
k52890,98.5721,5.85786,62.3995,24.881
k2476,64.8975,7.68046,34.8446,5.29677
k15921,68.1898,-6.37692,44.8486,4.22712
k23362,89.4406,5.28931,24.8552,4.90074
k3734,78.9885,-1.64097,28.6443,8.55749
k37054,80.9783,-4.65843,29.4256,11.674
k15461,69.1823,2.62193,55.6759,5.2826
k55059,90.9306,-5.64126,39.8497,7.78051
k20108,41.2685,2.08372,12.7302,4.32768
k1310,63.761,4.51718,18.2048,3.98624
k34572,89.5017,-5.87118,39.8669,17.0093
k56663,54.1276,-6.19489,57.3938,24.4002
k49998,80.7303,1.17423,71.4691,6.20606
k27254,68.5303,-5.81454,4.56438,2.13731
k3150,76.6446,0.157521,37.5043,0.0246973
k32449,79.6535,-1.34961,38.4475,15.3834
k27163,73.4326,-2.23789,33.6087,4.33431
k54360,77.1911,-7.41004,31.0714,13.9702
k48807,66.7339,-3.74218,7.69028,4.26603
k22973,78.7066,2.60524,30.6298,8.40824
k28200,79.0456,0.34792,24.2691,9.17266
k44982,80.0805,2.11501,42.416,11.4512
k24683,65.0184,0.245207,45.7849,20.3719
k50235,66.8963,2.91886,20.3522,13.9128
k27329,87.6738,-2.64471,39.5322,4.90099
k23499,56.7851,0.479804,15.365,3.45369
k1205,69.4076,-0.389105,18.9861,10.8454
k38726,89.8005,-0.0230894,55.6759,4.46311
k7987,76.8188,-10.3926,41.8345,15.4815
k17442,70.415,21.3337,25.4019,7.67387
k34555,82.1971,10.1612,12.0345,3.22892
k56805,74.0435,5.31326,12.2887,9.8637
k40982,63.9909,-3.06922,33.036,4.00507
k57143,82.741,-0.0677934,7.26969,9.63429
k32841,98.6084,-2.46191,17.3653,2.8314
k5654,75.6733,-5.24527,36.8304,9.27534
k49925,75.9942,-1.97616,34.9072,9.19554
k4293,70.2777,-5.86786,8.80586,13.7372
k35421,60.1297,2.77656,74.5623,19.2913
k3974,79.6975,9.27317,17.9858,3.83224
k48788,65.2542,8.36434,55.5006,3.23576
k13448,63.4051,3.51764,54.5861,2.18897
k402,78.5812,2.32807,41.3808,4.80778
k55096,82.4728,21.988,50.719,8.87211
k16494,63.7385,3.92973,6.48695,14.3485
k46379,68.5566,0.225985,41.8032,19.4632
k4559,94.2479,-0.319314,30.531,17.0333
k46676,90.3351,7.43617,61.9797,2.65112
k4973,72.4257,-0.0620596,40.7534,17.1218
k22399,74.4895,13.8479,21.4805,21.1159
k20760,59.7905,-1.17695,22.4126,11.1993
k4835,86.6686,-7.3426,34.9044,3.59071
k19020,57.2776,4.65329,39.7999,15.3784
k53680,36.4752,-1.493,23.6828,12.3133
k21667,32.762,1.3422,11.1213,9.82157
k56427,99.589,2.47523,33.9069,1.97949
k44062,69.1301,3.40657,8.92586,1.74384
k22504,49.2156,0.139565,28.5232,14.1846
k46920,78.9025,12.5115,53.2631,0.457008
k17663,80.4908,0.499331,19.9105,2.65718
k31092,57.9593,2.055,38.3522,12.8776
k37288,67.3508,-6.61886,6.07022,5.59381
k31905,54.6963,-0.574142,30.0852,16.8911
k57433,56.5449,1.61537,44.0182,8.63285
k18392,89.6441,-8.97271,24.7746,15.7929
k31917,69.6103,0.789339,61.106,18.2383
k5736,92.886,12.8301,36.409,15.2311
k20270,73.8869,-4.38336,38.5908,17.4448
k3003,54.7795,-5.66446,22.4622,22.5495
k37489,84.0301,16.0046,29.3665,15.6413
k13276,43.5577,1.01123,29.0358,6.63622
k15762,65.544,-0.392147,43.333,5.93006
k47848,99.299,4.97467,54.2581,12.6111
k32795,87.1503,1.32565,22.8882,9.99598
k25090,75.0247,2.25802,16.7443,3.82969
k51842,85.8044,-0.38776,67.3815,13.4221
k25174,60.2635,2.69689,59.8307,16.6194
k17734,61.0733,-1.60313,10.5321,10.1981
k8185,60.7693,-8.03866,60.4939,1.14578
k51663,35.8532,-1.84046,11.4773,16.9965
k38519,94.887,5.31516,36.6421,11.7718
k56551,67.4029,0.873944,2.84556,14.2913
k38467,70.4805,2.90329,47.3992,21.6772
k28217,59.4148,0.897685,26.5896,4.77425
k43743,83.5425,5.53765,52.7289,15.4754
k55868,64.1551,0.080784,25.9437,9.74569
k57234,73.6619,-2.51674,71.0415,2.19583
k56397,68.1833,-0.236546,23.9545,10.8694
k52162,62.5063,2.542,12.9751,16.218
k57184,54.3164,0.375949,8.35432,13.8289
k40405,70.4663,-1.34227,56.6326,4.06241
k6369,67.8873,0.0881789,10.6824,19.515
k24006,56.5677,-1.68921,33.8133,22.2088
k54025,53.8408,4.66845,66.9658,15.784
k2793,28.5033,-1.52155,69.1382,3.26887
k9900,83.5542,-2.78395,26.279,6.88597
k47716,62.9992,8.86037,51.6278,14.8093
k35411,74.0322,-10.2433,56.8689,3.06374
k54409,59.7381,5.92124,12.7982,3.88889
k42952,90.6424,-13.4332,11.5161,23.4767
k41614,80.8259,-0.843373,5.39236,17.2497
k660,71.1971,-0.952035,61.9935,13.421
k31266,59.739,2.84016,6.34274,17.8375
k21698,66.1869,-5.69979,17.0359,16.7343
k5545,70.2677,-0.797423,14.4294,4.21841
k33115,71.4665,2.81585,53.3293,9.65679
k4658,79.9599,-1.32959,16.2597,5.08214
k7603,86.4169,1.37566,36.892,10.0653
k31990,71.5983,0.755609,22.1871,15.3803
k24054,54.9162,2.493,11.7998,2.28903
k10690,69.8598,-3.43555,17.1832,2.27951
k39748,68.2495,-0.07138,21.3635,4.12983
k53200,87.35,0.644542,24.796,6.82072
k56107,50.4975,4.69928,12.4508,2.67447
k42849,82.1363,-11.1696,32.9131,19.2366
k11231,90.1955,12.2708,64.6158,4.19883
k13091,71.9738,1.02336,6.87301,13.1969
k13921,61.9104,7.64733,24.5644,7.82839
k20748,58.1881,-3.84734,42.8155,6.24423
k8179,65.2238,-1.68599,8.93493,3.45103
k50604,53.268,5.50321,11.399,15.961
k13390,86.9371,-3.69814,56.598,9.85647
k56746,51.814,-0.777737,19.6149,1.73713
k19128,67.2821,-0.544746,36.324,5.07318
k54257,77.5312,0.7998,33.7448,7.57835
k26186,72.678,-0.0569809,78.2352,13.4608
k14901,74.8355,29.8606,23.2744,9.90506
k39873,68.0968,-2.16884,69.6448,11.4555
k3247,49.1587,-8.96346,55.9419,2.94477
k42901,99.4468,9.44503,20.4275,5.02818
k30014,66.5613,-7.01304,50.5875,4.88061
k12079,70.4208,4.57761,75.58,11.9625
k55562,70.8154,0.640409,65.9426,7.43833
k28006,69.5561,-9.06855,60.7117,3.79197
k18259,98.114,9.63047,78.5573,7.27327
k16569,75.9369,-0.038556,54.8612,22.569
k1922,49.6575,4.502,34.8779,11.2204
k2995,73.2207,3.09699,56.3159,14.6716
k12611,72.1212,28.6411,44.8601,16.8625
k14277,87.0638,4.66831,22.4032,17.9327
k41735,37.2754,6.68968,12.8585,16.76
k24393,58.3371,-0.818943,36.3943,0.172465
k22840,59.6108,0.0974632,5.26473,16.5228
k23709,75.5855,2.96963,20.8056,7.35619
k44182,82.5973,4.10249,37.6382,14.3339
k20041,90.2134,9.378,39.9647,14.6414
k10906,75.5964,-0.233386,14.7125,16.124
k16475,51.5421,5.0868,63.8147,2.5119
k19053,97.2198,0.904579,60.1459,10.876
k30424,69.2155,-0.455126,52.1641,9.50955
k7811,86.9655,1.29619,34.4381,17.684
k16331,88.494,-6.51434,63.2499,16.9943
k36968,88.4221,20.6575,54.2037,15.3316
k9596,66.9256,7.37482,11.4167,1.53333
k31898,68.8422,3.15245,38.3519,5.71906
k27090,61.8919,2.08851,22.2626,12.0036
k10368,47.9994,-9.40747,28.7545,18.9363
k8702,56.1923,6.43531,10.2663,11.2233
k9876,79.7106,5.90115,9.36447,6.03087
k50145,54.2582,-4.78008,29.8434,15.1134
k21816,65.4827,1.47112,38.2038,7.10605
k42793,45.7707,-0.392736,19.2496,21.4847
k38683,74.6827,0.646018,32.9236,16.3111
k50941,68.3986,-1.29433,56.5379,16.1989
k8240,77.9235,3.63019,24.8947,7.89324
k35801,60.5961,4.20089,63.0442,12.2349
k40167,34.9113,3.0628,10.3428,11.0704
k38295,51.1749,-0.383733,11.0713,10.3559
k48830,52.4002,0.107124,34.0915,13.0275
k28828,82.3984,1.35074,19.3574,4.33169
k14958,55.0191,4.53297,33.0007,5.50162
k4687,65.2089,-0.107596,20.2493,11.7754
k1652,61.8487,-8.07218,53.7522,14.7592
k40518,72.9258,-0.278144,11.5962,9.42912
k19485,71.2667,-6.44739,19.884,9.6881
k8310,74.7003,11.7765,3.31018,6.34461
k2445,76.9255,0.271892,40.4612,4.89968
k26034,47.4199,-9.3399,36.0444,4.86408
k18248,58.4778,3.68347,25.4433,11.9903
k2784,82.5877,-1.25263,48.7152,5.93715
k841,60.5177,-0.421516,59.0364,9.22493
k50,87.0305,0.544704,30.4609,10.9439
k20101,87.957,-0.0472742,43.7597,14.0281
k56412,88.5902,-2.95393,18.0211,2.95008
k14338,75.0774,4.26595,27.9048,7.569
k31667,68.538,3.39815,20.1498,16.1693
k2663,97.3422,-6.22494,52.9802,24.5696
k56108,58.6043,4.97611,6.55076,2.46849
k23813,30.9892,-0.043791,31.1402,2.87641
k31019,49.0139,-4.56234,21.0448,12.8521
k52306,77.3009,14.8883,25.6498,1.69459
k18178,74.4712,20.4179,84.4509,8.28264
k47707,82.2694,-0.72776,34.6386,12.1496
k20315,80.5254,0.768284,12.6589,6.70355
k34403,58.8048,3.25213,39.6432,15.8504
k16020,76.5037,0.520189,17.7254,4.50915
k11797,60.3149,-1.82466,21.8347,16.5323
k2914,69.1144,2.09965,39.2791,7.57384
k35066,81.7264,3.06722,35.4362,15.2281
k19999,69.1916,3.45923,19.6246,24.2191
k17171,71.2312,-2.49012,22.4502,4.2452
k33475,83.4647,-5.81644,54.5169,10.0056
k48322,62.9951,16.6406,12.7442,6.41024
k9416,67.4477,0.806556,62.317,18.1173
k39063,52.6965,-0.168622,55.079,5.44244
k38041,80.321,-1.55053,12.8987,5.07735
k52722,72.1966,-5.32417,46.0615,5.86524
k23300,65.7639,2.3867,4.48507,14.9918
k43367,84.0902,0.611009,31.797,11.0898
k35471,65.7471,-0.225632,12.699,6.5411
k38915,45.3039,1.38932,24.1339,15.2358
k37157,79.4003,1.53268,44.4398,1.25463
k23508,90.326,-0.406541,26.7911,14.2105
k3832,94.8099,-3.8562,39.1457,8.45513
k39656,75.1931,-0.542736,65.2391,16.7719
k41934,46.6586,4.62631,22.5587,10.4262
k4775,47.5611,-8.03114,67.8547,7.26488
k57294,65.6971,1.98713,33.8733,17.0346
k24270,72.0125,6.45825,6.39025,17.1537
k53766,74.1795,6.35777,9.49259,18.4416
k4483,60.6179,2.30632,33.8537,7.20454
k36621,57.208,1.74735,49.2294,12.4144
k33535,53.9516,0.362779,28.2799,18.7145
k43899,85.4854,3.0046,56.811,17.1108
k43778,59.1964,1.75248,26.4313,11.098
k50610,78.1698,5.73563,3.48876,12.2154
k52883,90.0449,0.31175,52.0792,11.2037
k43653,99.3455,3.62213,13.2581,21.3147
k52103,73.8918,0.129155,18.2866,6.3144
k17766,51.8866,-0.032675,26.3883,17.0042
k36840,68.6281,-1.60663,35.8221,7.28306
k19557,49.1924,18.1219,25.1894,14.297
k40363,50.9438,0.0403948,15.207,15.0634
k15340,71.5348,0.214015,25.5648,15.8467
k32988,89.2625,6.10234,32.9692,10.2038
k13773,65.9042,2.2683,57.3447,14.5135
k23053,97.1595,5.80264,50.2313,14.4742
k9328,76.0533,-0.087668,8.49213,8.95428
k41505,67.6108,-0.820939,22.4613,4.29418
k6057,83.6201,1.97605,15.6894,12.9607
k54861,59.0638,-7.09054,27.102,4.69084
k8289,65.5699,0.566521,14.781,0.2794
k56000,83.2594,6.32575,17.2567,4.64461
k42483,42.494,11.5275,12.8205,2.95998
k9826,42.1726,-1.21138,31.7259,2.04135
k8586,61.8811,6.84858,71.1887,12.2648
k13109,84.8253,-0.522218,47.4551,12.8161
k47756,42.5017,-19.4221,26.5834,8.50436
k56622,76.7378,-0.239697,31.5053,16.7562
k48746,79.9458,-13.4686,43.3869,7.43562
k11500,54.7867,13.9505,61.0217,7.30342
k7295,73.2479,-7.02194,34.461,10.4989
k42419,73.1227,1.11656,49.5306,8.38929
k55361,59.5182,1.84296,40.2176,2.9489
k21550,84.161,0.986986,23.1442,4.44923
k41957,68.3035,0.554469,36.5257,8.22009
k29999,82.4832,11.4769,58.129,13.4456
k49644,55.2919,2.15784,61.3879,14.7074
k49380,69.2891,1.56773,37.0868,7.31431
k55535,68.5066,0.854609,40.1105,12.8197
k4837,77.8371,-2.21282,17.8016,9.74964
k41583,83.8114,-6.92743,60.1963,8.14795
k43714,55.8898,1.51317,34.0189,9.57213
k1449,84.0135,-1.07852,47.2255,13.0516
k11725,97.1293,1.50946,32.1286,4.86365
k3939,64.8836,0.888417,44.2707,15.8677
k4568,81.6857,0.0321885,22.7651,9.80898
k49593,64.7209,0.84083,6.59407,13.2183
k25156,64.2785,-4.23573,28.2154,7.34959
k36298,80.437,-3.47163,45.2291,8.22822
k29610,79.6389,1.05744,13.2744,8.39308
k35372,70.4506,4.88893,5.08429,2.13525
k13953,74.6799,1.02481,42.4412,6.46453
k53252,86.3433,-3.19793,25.2638,9.43239
k33416,64.6781,-13.775,64.0799,4.52563
k20120,58.1479,1.31405,10.0617,13.1395
k30728,66.3937,6.56685,22.7612,8.50223
k31574,89.022,5.73156,19.6742,2.45924
k45855,85.0488,7.34161,42.863,13.3545
k55942,69.8623,-1.71931,62.2358,4.37377
k3919,52.7803,-6.37992,45.6595,4.18292
k8436,46.9939,0.1163,24.1034,7.22429
k33532,69.4735,3.72698,21.2464,11.5252
k18662,78.6175,1.51838,29.5343,15.0995
k56636,77.6817,-2.63577,64.5074,9.6521
k11160,78.9036,-2.84366,55.3416,9.28779
k40077,68.2149,1.87977,12.7218,13.4428
k8188,76.1392,0.918003,41.8122,6.32944
k37146,60.72,2.04387,13.2598,8.29221
k18465,86.674,-5.10914,20.0409,9.39375
k50886,77.3889,-0.0885556,37.2709,1.20396
k9292,74.3798,-5.54351,19.2393,12.0296
k8745,83.3998,2.41053,8.26078,10.7884
k2984,87.8029,4.65379,48.648,7.6789
k55056,51.8657,-0.304652,53.5204,16.4978
k35830,82.3594,8.91269,33.0855,7.15474
k56999,56.7129,-1.2183,16.4025,8.86238
k45844,86.6348,0.718741,56.184,13.6589
k31452,28.0865,-6.11946,23.7385,7.72036
k45664,63.0175,-1.43935,47.8987,3.64019
k40340,89.2806,0.19005,22.3735,6.42806
k19651,77.7187,1.06645,19.6316,0.319005
k31508,45.3466,-4.26449,22.4321,15.2564
k13385,75.9475,-0.57707,71.2789,21.9462
k56482,78.6765,-6.3044,2.70914,2.89892
k37051,47.7395,-1.69065,21.0724,9.39093
k46130,66.4932,1.45275,45.2163,24.8372
k34587,71.8384,9.61535,47.9085,16.0557
k45575,67.9606,4.6109,15.9464,2.43373
k18504,67.1295,-0.851468,45.4806,3.57807
k4642,76.784,0.788414,4.06034,2.9759
k11976,98.4808,-0.860122,15.3494,17.5234
k24789,66.6342,-1.67089,51.3544,16.1283
k24737,66.6442,-3.61036,24.7113,16.5888
k43656,35.317,6.19093,24.2835,8.94293
k44503,79.359,7.21332,53.5607,18.5271
k24887,83.9589,-1.96165,20.0835,16.4448
k17013,54.0489,0.793335,30.6861,29.7025
k5569,96.7112,1.03739,15.5964,15.0119
k40352,38.7904,-1.18771,18.7953,12.8819
k5638,58.8863,3.89997,24.3131,5.83209
k21652,96.138,-0.462167,5.13715,17.6596
k13017,78.7077,-1.55112,37.6304,3.62471
k56590,99.9713,11.3177,6.13227,16.9042
k40830,70.8759,-0.303412,48.7242,10.2664
k15484,69.1456,1.55076,46.5769,17.9678
k17679,72.1111,4.37383,29.9475,17.8025
k28462,59.3448,-4.14554,47.4507,25.1554
k14593,66.4505,-2.1581,35.8535,0.642423
k36634,55.5163,-3.28028,8.69358,1.42504
k26624,82.2395,-2.77199,56.5386,12.2159
k6749,70.9971,-5.88602,21.0904,7.38368
k46740,66.3538,2.10875,16.93,8.83108
k26234,90.1406,0.0331219,49.7048,17.1577
k15098,44.0621,6.13973,49.7656,6.25701
k30952,57.4734,3.9101,87.3718,7.47887
k2143,95.6812,8.91261,36.4299,9.10897
k51514,94.4063,-2.25953,39.9411,7.39541
k13115,44.7539,0.85368,64.6314,12.4571
k8083,62.3551,-7.00267,16.3318,1.83468
k45554,72.8522,0.225551,10.7294,12.0575
k11374,77.5854,-2.11736,78.5005,25.3501
k6858,82.7,3.84895,18.2643,11.3366
k48145,67.0611,-6.15532,56.6106,6.83734
k5361,62.0532,25.8653,37.9482,18.6427
k47518,46.1095,0.39709,35.5341,6.85943
k38885,46.8144,0.451972,11.6274,3.43861
k46204,71.1343,-3.13062,7.44553,12.8984
k12301,89.6574,-0.258175,50.8809,23.8049
k43671,60.9823,-28.2432,42.6967,15.5083
k21827,98.2862,1.96094,59.2144,11.487
k24469,63.1426,1.9539,43.392,3.62219
k29614,76.5875,10.2272,18.8221,10.1679
k24726,74.2017,0.323357,58.3947,14.2417
k10887,54.9449,1.12176,6.71322,15.8665
k30468,98.7139,-2.08198,17.3674,9.99732
k19326,73.3731,0.29577,40.5334,2.88889
k8389,68.7568,4.18946,12.4028,14.1475
k36956,76.0336,0.536709,18.4956,12.9519
k30854,48.9228,3.10098,25.6314,16.9278
k9850,58.5696,9.18107,43.6764,13.9837
k28034,77.2008,6.54011,18.3499,5.44352
k45339,51.0291,3.96681,35.9085,13.5216
k15338,99.9056,8.07865,35.411,10.3454
k24641,60.0029,-13.2004,12.4012,13.4331
k48165,58.7252,-2.32354,9.99331,8.85712
k14588,54.0521,1.60266,15.3247,18.3153
k56211,27.4782,4.42458,12.2379,13.1953
k28259,65.9844,4.1267,8.71751,2.39035
k16346,99.6183,-5.96476,50.1683,10.1375
k23437,61.0511,5.64985,50.6698,19.2178
k21512,68.3257,-2.1705,14.0566,19.9218
k27184,63.4805,3.85245,12.1813,6.48517
k11784,68.38,-7.87989,45.0261,11.9046
k21617,58.0696,5.67197,26.3952,20.8517
k962,62.195,4.95112,43.0432,14.6304
k52119,73.8392,-0.716294,8.93041,2.63524
k14102,76.9381,7.3557,29.0378,16.5577
k18203,86.2121,3.9352,37.2732,21.8844
k4343,96.2248,-1.45194,46.1152,3.34533
k22290,65.044,0.217732,23.4096,15.5825
k4281,93.4772,4.10388,0.844082,9.9784
k24459,87.6448,-0.355228,42.3688,18.8215
k33150,69.0396,5.11458,8.97909,11.8236
k49121,57.5703,-5.77033,7.17151,19.1106
k31980,67.9236,4.42615,22.0155,7.73104
k26114,58.9612,8.31504,13.7203,11.7271
k13661,58.9211,0.761103,46.8153,15.4723
k46220,98.0883,1.36654,71.5617,11.3709
k19959,81.142,-14.3613,3.32092,9.63642
k18359,90.2627,1.78626,45.0916,9.13497
k43550,81.7083,-5.87083,12.4768,8.46672
k34201,68.987,0.955989,49.1255,5.84857
k45252,31.9654,-0.571604,8.53437,6.02274
k28539,36.4979,-1.69753,26.3917,10.8127
k31253,74.5979,-3.13028,11.4476,1.57418
k47454,65.6812,-7.0904,32.0955,20.0141
k2367,99.554,0.0613373,13.9877,14.7603
k39564,97.0882,0.690573,31.2014,9.73519
k40557,63.4157,2.03216,51.4238,15.2038
k937,42.6595,-0.551037,49.1847,23.7258
k18603,78.8358,-6.71575,50.6276,8.73048
k6553,98.8007,-2.24867,7.54411,6.34623
k4173,41.3201,-7.38005,53.9527,6.47389
k1367,54.8388,0.0718377,38.0336,7.78129
k54215,67.3128,3.63127,26.0711,13.4497
k9354,63.718,-1.03276,45.8404,6.45902
k43265,70.1991,7.86609,14.134,1.17858
k27795,72.1387,0.484435,22.7313,8.73425
k5776,53.5105,0.365419,66.1962,14.9046
k9490,68.8752,-3.14682,11.7564,6.53502
k54383,84.2811,3.23883,64.6863,17.1532
k55253,82.9894,0.413851,55.9781,8.08356
k7797,59.8488,-1.19684,22.3004,10.0841
