Key_0_0,V33,V53,V37,V48,Key_1_3
k38475,10.4907,0.29055,156.168,0.032579,k37008
k16214,11.9699,0.174867,64.5024,0.0325581,k26859
k50204,7.91293,0.0149653,217.144,0.100992,k17840
k44124,14.7195,0.135463,46.6953,0.0319787,k4568
k8372,3.84118,0.0426678,175.844,0.0619634,k36201
k9541,8.03926,0.0543692,33.8387,0.0708252,k2161
k3670,9.13151,0.0317651,58.1841,0.0308215,k36175
k35332,2.46857,0.103692,39.613,0.0724773,k20624
k25875,11.3392,0.133293,84.83,0.0443808,k9151
k45481,17.6862,0.179759,75.5169,0.0206217,k3448
k38181,9.87273,0.339873,154.492,0.072855,k38229
k7146,3.93807,0.141088,250.701,0.0151314,k39266
k15158,9.85472,0.47179,27.676,0.0102205,k23030
k49332,2.55685,0.0248893,236.173,0.123618,k14214
k55670,18.0793,0.268015,194.947,0.0345323,k46308
k32595,10.7336,0.139815,230.745,0.0247304,k5610
k9200,3.38207,0.0425752,29.06,0.0593795,k24937
k13064,4.83415,0.03136,117.636,0.0894847,k10961
k55489,9.56741,0.136343,228.08,0.0280887,k36220
k7467,2.41731,0.170801,116.518,0.0490905,k38770
k24391,7.93583,0.0615509,83.156,0.0387695,k44866
k20886,15.687,0.26669,29.705,0.0550702,k37438
k49433,10.8412,0.00679977,65.5207,0.0496804,k47098
k17271,11.3382,0.151395,134.273,0.0731782,k33578
k40320,2.02153,0.125909,83.3341,0.0622494,k41921
k40284,11.0264,0.474983,83.3804,0.0831036,k10177
k54578,21.9856,0.051603,60.0677,0.0537117,k47131
k56081,14.7612,0.0152257,113.261,0.100339,k4657
k29750,16.1283,0.511788,68.5482,0.0536435,k37849
k37382,11.9602,0.152512,71.3959,0.0687783,k20530
k56235,10.6836,0.00540509,165.083,0.0406046,k35773
k4166,16.9478,0.249537,82.7054,0.0694486,k44787
k31968,5.02353,0.0198148,250.468,0.0259017,k20128
k33308,12.3835,0.264334,71.3228,0.0279162,k13470
k14661,8.78782,0.132616,20.4662,0.0456851,k53519
k26763,9.11124,0.113721,163.507,0.0827633,k9654
k26406,9.05798,0.431074,74.8465,0.0256541,k35715
k33340,11.2603,0.0445602,113.169,0.0607721,k35629
k6612,18.8314,0.0502836,112.464,0.12844,k50118
k36029,13.336,0.167326,98.6148,0.0759247,k54417
k8278,9.40683,0.284687,156.157,0.026405,k43813
k40621,14.9612,0.381522,181.798,0.0237939,k29624
k29676,9.85929,0.692141,92.752,0.0642781,k3185
k978,17.6302,0.014184,179.47,0.0872351,k5393
k21708,11.7779,0.0672201,105.321,0.10962,k23363
k33161,12.8725,0.151424,153.173,0.0376744,k28503
k52122,6.75568,0.248356,46.4847,0.0148756,k10930
k52464,12.1992,0.235651,18.6619,0.0436614,k24250
k4275,13.7439,0.00993634,76.4019,0.0910209,k2475
k57351,2.07499,0.36026,198.308,0.0288419,k31826
k11711,10.3763,0.16309,110.187,0.101638,k9165
k52590,7.25788,0.326887,176.894,0.0443891,k20621
k18747,9.60515,0.155179,72.0614,0.0171495,k57291
k24071,1.01471,0.049265,143.071,0.0122271,k48310
k36318,7.24284,0.162951,153.091,0.0687671,k8806
k17965,3.24468,0.0073206,134.245,0.0778479,k42504
k245,11.5872,0.296568,114.261,0.138142,k16472
k1193,10.1254,0.0210474,56.071,0.0210608,k10183
k47696,5.47971,0.00318866,76.9033,0.02671,k53521
k32775,1.58321,0.0329398,198.837,0.0429466,k25179
k16345,6.67925,0.0760938,48.7039,0.153996,k12006
k15126,7.76997,0.229751,158.978,0.0523109,k32091
k16242,6.76095,0.0321354,56.3716,0.0528531,k15678
k36539,10.1831,0.246458,103.932,0.0403664,k51722
k28988,4.96723,0.0877199,38.1027,0.0496779,k15413
k40205,9.1134,0.347216,153.24,0.0249306,k42432
k27854,19.1605,0.261719,161.985,0.1,k6272
k7588,12.3284,0.309358,63.3855,0.0241695,k33819
k8266,16.4032,0.546968,132.877,0.0558893,k4252
k48430,18.6201,0.00679398,26.0449,0.0935094,k37050
k18900,2.64414,0.197923,230.479,0.0518944,k44078
k52290,3.47719,0.0764815,209.758,0.0249874,k26924
k24738,8.51749,0.00735532,127.513,0.0221941,k56814
k49424,19.0526,0.062228,73.6022,0.016569,k18734
k6257,12.3656,0.105608,106.993,0.0519481,k5527
k48939,8.93811,0.13401,89.2117,0.0265568,k12104
k39147,11.7363,0.035625,75.2337,0.0257331,k3875
k28223,10.591,0.163581,139.452,0.0202702,k6488
k8808,15.3442,0.177897,36.2823,0.0429725,k47519
k30260,14.4034,0.0040162,150.621,0.158327,k33963
k29965,1.36704,0.00543403,203.053,0.0483337,k31085
k40231,19.6499,0.0625579,121.833,0.036634,k46276
k28511,13.9251,0.197436,249.976,0.019002,k54203
k20608,15.5901,0.0477488,116.928,0.0208612,k52244
k27107,9.17441,0.0375347,244.995,0.0239247,k51915
k20002,10.265,0.231823,157.26,0.0725836,k45938
k40557,5.8327,0.72048,121.214,0.0153793,k50527
k42098,2.16805,0.0365509,104.314,0.0426805,k23858
k41012,9.12732,0.160492,119.627,0.140298,k4523
k9070,6.77564,0.338333,127.253,0.0586296,k39952
k6388,10.8057,0.141701,215.381,0.0550588,k23836
k13035,16.6244,0.307888,135.821,0.032457,k34122
k16156,15.3724,0.876389,127.575,0.0583353,k54222
k36540,15.4238,0.415689,101.039,0.086077,k15267
k10593,1.34885,0.309439,213.31,0.0323929,k11167
k34000,11.6266,0.135735,37.5671,0.06824,k53228
k985,17.5009,0.0248785,202.093,0.0687698,k30114
k9129,11.532,0.0271181,12.1383,0.057072,k26749
k260,1.75645,0.657465,143.408,0.0854435,k13008
k7472,10.9131,0.440538,154.687,0.135693,k6293
k14951,20.7734,0.329303,20.5028,0.0677966,k264
k27211,20.3767,0.31724,65.1753,0.0470417,k2522
k54890,11.7262,0.0813542,126.123,0.029154,k56952
k27143,14.9297,0.0228711,114.422,0.0255083,k14005
k4452,6.45478,0.0166088,192.916,0.048041,k33402
k47674,13.7642,0.0880035,94.8122,0.0377489,k20364
k24269,7.7266,0.194277,144.181,0.0639499,k1826
k16051,11.6072,0.33456,95.4708,0.0230805,k8715
k7301,10.9665,0.0204282,139.767,0.062033,k8909
k21962,11.7437,0.00585069,95.8896,0.0442946,k40268
k33351,18.2597,0.136337,116.762,0.130372,k42166
k39163,22.7639,0.03,135.748,0.0141486,k17022
k41455,8.94368,0.234219,34.4371,0.070983,k32932
k4444,2.74808,0.104219,83.1448,0.0450965,k48334
k38125,10.4398,0.148495,151.224,0.0473991,k7040
k15572,18.3402,0.63658,141.251,0.0373699,k21710
k36326,10.686,0.31254,58.7267,0.0155787,k28832
k12271,20.8003,0.0904282,87.4262,0.0250589,k47272
k42060,20.2286,0.35548,145.056,0.0872663,k12589
k38396,4.37692,0.0555556,181.974,0.0479333,k46655
k40522,6.52892,0.210197,143.408,0.0275801,k35196
k36628,6.72345,0.0265162,80.8096,0.0282588,k3353
k35144,14.7537,0.0187037,233.791,0.0293393,k46806
k5986,6.16898,0.121858,104.216,0.0255779,k11328
k1658,4.60782,0.449578,207.044,0.037443,k8379
k18354,4.5091,0.0214873,125.391,0.0176173,k24766
k3474,3.41795,0.241545,105.96,0.103001,k43161
k35005,8.97302,0.228611,128.546,0.0444563,k49477
k7642,4.03964,0.0996412,180.268,0.0388917,k29801
k34687,4.71556,0.182946,119.906,0.0250574,k45906
k34620,23.2048,0.0128183,46.2311,0.0278814,k56336
k18532,20.3239,0.124757,83.1213,0.0264298,k21673
k29394,20.0414,0.00923611,72.8209,0.0111102,k9182
k6865,10.9269,0.0765567,147.457,0.0379805,k47472
k22377,10.041,0.209884,138.464,0.0635567,k46755
k43667,18.5876,0.119074,89.3055,0.0639652,k31596
k18201,4.21376,0.098737,79.3621,0.0402826,k44947
k10784,13.2282,0.198953,73.5956,0.0602238,k14481
k7886,5.87527,0.0109606,137.259,0.188272,k51569
k7272,6.46953,0.15423,112.059,0.013949,k70
k45253,7.25086,0.0151447,91.7131,0.0547654,k45202
k30599,24.2181,0.0567824,49.9761,0.117357,k57474
k48881,8.66066,0.43886,133.784,0.063925,k8757
k36748,10.3954,0.315584,189.083,0.0895958,k10947
k47223,17.1974,0.242303,167.175,0.0162387,k29079
k50637,7.67432,0.244745,120.336,0.032988,k5115
k375,10.5318,0.0238021,188.528,0.0456367,k44838
k51310,11.5923,0.433825,201.986,0.193827,k47733
k41954,19.1509,0.278738,173.931,0.0345973,k42464
k28017,12.7133,0.0329398,203.342,0.0642274,k45874
k33278,5.3356,0.0117766,95.1063,0.127536,k8986
k41494,12.5393,0.00801432,130.124,0.0211933,k48296
k11005,3.01774,0.120307,159.186,0.0905195,k52577
k3253,2.42505,0.292494,105.173,0.0325756,k54252
k11734,4.15365,0.0134606,51.5681,0.134355,k49701
k25740,3.31232,0.0154225,93.0987,0.110722,k15947
k25693,10.1404,0.287656,197.108,0.0464742,k18755
k39800,20.3116,0.0943576,229.166,0.0484021,k46905
k50828,14.4229,0.237454,131.177,0.0430513,k57063
k29536,11.0375,0.12444,110.197,0.0542309,k34708
k27536,5.88897,0.0646933,99.9991,0.0438286,k37405
k42198,5.13514,0.0815278,94.2143,0.0329232,k26910
k42527,13.351,0.00557292,84.55,0.0767979,k2256
k47409,7.78956,0.119508,149.448,0.0853593,k8141
k37150,7.56316,0.293056,126.006,0.0752171,k55031
k2683,17.53,0.077772,193.179,0.0896961,k18817
k25811,10.4004,0.577211,65.2523,0.0613191,k35219
k16534,8.85277,0.0447743,72.7888,0.0271259,k51529
k30870,11.7773,0.0165799,151.089,0.0259012,k50221
k19025,22.8864,0.367467,114.074,0.0496585,k55639
k49073,18.4174,0.488773,135.033,0.0298296,k37567
k48161,14.5416,0.158721,139.074,0.0675163,k49300
k52138,8.68754,0.0365169,105.159,0.0183971,k38130
k29959,15.0871,0.0120602,68.3593,0.0545562,k17587
k56007,15.9958,0.0704514,204.392,0.0423031,k19916
k47494,14.9441,0.114792,162.135,0.0418785,k25222
k44429,13.2748,0.0449653,138.726,0.0601691,k38778
k3446,0.449376,0.0486111,75.5367,0.0685344,k3334
k10288,2.65668,0.245352,117.23,0.0628558,k11822
k26988,2.03337,0.136325,92.8635,0.0738675,k18346
k37775,14.8176,0.61581,122.266,0.0453787,k4455
k56751,7.90891,0.0135012,147.219,0.0453481,k19148
k6605,6.15269,0.0992766,122.049,0.107973,k55271
k19502,1.09623,0.0257002,199.591,0.0352511,k28171
k9352,2.84444,0.103328,196.588,0.0733523,k34427
k48064,10.3689,0.0455151,37.1535,0.0389726,k56496
k7171,5.82233,0.0772917,252.908,0.014945,k22985
k46867,19.8752,0.00448495,228.405,0.0355082,k50833
k20930,16.5635,0.400561,122.676,0.0386942,k30923
k37212,3.0162,0.346019,66.5319,0.0278839,k46955
k38761,13.3536,0.00726273,121.311,0.0313137,k17937
k46278,8.10338,0.228872,100.779,0.0548106,k44102
k34348,1.27777,0.0537825,150.906,0.0400468,k49773
k14204,14.7044,0.100041,121.348,0.0755086,k54918
k42122,16.8456,0.224265,116.654,0.0662053,k15206
k36477,9.91685,0.0496644,120.921,0.0201651,k41047
k50001,15.702,0.0284549,167.269,0.0198387,k12362
k20196,7.1552,0.0109433,102.129,0.0251248,k18034
k45287,13.0516,0.0313889,109.801,0.0182295,k52072
k1915,14.2794,0.385931,82.6702,0.0377191,k10866
k10014,6.24862,0.196157,75.6404,0.0482668,k5202
k18244,9.62113,0.329928,210.467,0.0351672,k43624
k10035,11.0905,0.0847801,94.8177,0.0239395,k13166
k33573,12.479,0.015162,145.333,0.0304486,k27651
k43367,5.75647,0.0239699,155.158,0.0765244,k30703
k2817,13.457,0.00764468,141.897,0.0742196,k52552
k14091,8.32713,0.495301,85.872,0.030657,k15600
k55413,8.2217,0.00618056,171.727,0.0168979,k43371
k22620,5.84405,0.0966956,239.023,0.0578437,k9896
k47816,3.46495,0.0924248,133.104,0.0322238,k9853
k26297,14.3269,0.168241,134.024,0.0392174,k12425
k4246,0.951651,0.00985532,138.595,0.0759412,k43278
k19481,7.38226,0.781846,99.592,0.0354098,k45410
k5486,22.0421,0.289694,137.755,0.0843259,k23176
k29968,11.5782,0.102269,243.329,0.041378,k43478
k21644,1.81113,0.191545,66.5802,0.0595699,k33229
k41469,6.4917,0.0585706,253.385,0.0201809,k38537
k38116,11.3647,0.0266609,32.927,0.0216011,k45338
k51315,2.41423,0.0088831,101.92,0.0903366,k40045
k45633,7.86431,0.103357,184.312,0.0572034,k21195
k2253,14.6317,0.0582639,124.582,0.0789845,k32380
k22128,16.4991,0.122676,167.103,0.042833,k4815
k57295,2.29611,0.0748047,104.796,0.0646081,k16853
k16714,15.1332,0.279589,73.6784,0.0375649,k54407
k36193,18.809,0.0691204,115.031,0.0257713,k33390
k11,18.8874,0.517587,166.095,0.0200436,k2692
k7211,17.9049,0.164641,55.1931,0.0263842,k45304
k44245,9.50876,0.00105903,84.2759,0.0214758,k28270
k10973,2.09659,0.131065,60.8562,0.031687,k12637
k36419,17.2443,0.605189,242.009,0.0603455,k18243
k36608,7.75151,0.0165278,118.595,0.0496538,k4106
k34613,13.6124,0.306157,218.77,0.0377952,k21583
k44754,16.0582,0.0122569,235.656,0.0421912,k4018
k44521,8.06884,0.343264,125.271,0.108481,k11071
k21309,16.6092,0.149745,44.7679,0.00988882,k13601
k30952,13.7098,0.0797743,106.295,0.0381822,k50580
k9322,22.4833,0.17515,206.97,0.0340177,k28824
k8531,15.7662,0.999977,154.484,0.0740072,k20753
k57536,17.9823,0.025544,195.09,0.140379,k47586
k42865,21.6293,0.264641,135.433,0.0811066,k35791
k31539,19.7993,0.0782096,170.562,0.0651992,k32448
k52055,0.893402,0.352338,149.846,0.0281489,k20927
k5450,1.77854,0.302083,26.4827,0.0274578,k33496
k53823,7.96174,0.147784,11.3388,0.0465144,k5609
k25906,20.861,0.149832,128.087,0.0242732,k14344
k47736,8.09939,0.428112,106.728,0.0334036,k33536
k6278,19.1194,0.0153414,135.293,0.0213708,k32175
k23990,11.7329,0.00835069,101.01,0.0334755,k5511
k2391,19.4754,0.0190046,141.927,0.0514431,k40356
k39628,24.8206,0.0875579,30.8639,0.0551989,k27573
k4330,16.6811,0.556875,133.276,0.0268124,k44014
k18580,15.6498,0.408073,135.455,0.0996689,k2936
k53039,13.9667,0.00644097,45.3233,0.0384026,k40188
k18089,14.4742,0.0286111,194.26,0.0110387,k40722
k1584,7.45572,0.0423727,126.493,0.0427435,k44885
k53459,22.5674,0.353613,105.888,0.0152602,k46897
k48301,5.36569,0.0184201,212.685,0.0213752,k45288
k11626,10.3246,0.0986914,113.081,0.0361454,k38310
k52468,7.18603,0.210278,117.23,0.06495,k35820
k36801,14.6124,0.0109491,169.32,0.0250023,k22961
k52702,6.80571,0.123345,24.5052,0.0401487,k40638
k35782,12.6201,0.0288484,140.674,0.0433151,k32187
k11069,19.9572,0.247917,100.925,0.0485156,k13600
k45460,2.05221,0.014919,123.199,0.105485,k48116
k19475,3.96765,0.0596007,130.911,0.0974499,k1723
k1690,6.08953,0.0700984,152.7,0.0183996,k49164
k44271,23.223,0.205064,31.5615,0.078077,k26339
k29692,17.3253,0.0325637,54.0966,0.0609062,k34940
k21642,9.86736,0.0335532,37.6946,0.0838323,k16226
k15479,15.1734,0.0263079,54.2965,0.170968,k55077
k27389,3.82442,0.156863,137.629,0.0632612,k57101
k49024,11.9423,0.00811921,92.7455,0.0478038,k41943
k50254,16.774,0.256308,150.791,0.133438,k13287
k39661,14.0339,0.0048206,74.4715,0.0917823,k52800
k13049,2.39114,0.090081,68.9827,0.0603927,k32450
k40719,10.363,0.245544,103.494,0.0354109,k41659
k49390,10.9656,0.122604,75.7109,0.0375987,k13658
k18731,16.5709,0.0117766,190.379,0.146631,k948
k51407,11.2034,0.263275,149.488,0.0696332,k35839
k23912,17.4691,0.531829,102.83,0.0383946,k43594
k26175,4.67443,0.384876,225.769,0.126106,k8296
k13888,13.2697,0.00289931,60.1099,0.052452,k39337
k28457,27.6165,0.0331366,250.494,0.0206186,k30672
k1769,13.4173,0.411082,118.636,0.0283415,k11679
k8159,10.2258,0.0973958,188.924,0.0347496,k8480
k30750,13.289,0.206568,81.6775,0.0493961,k50866
k35884,10.6071,0.563189,116.182,0.0256572,k15197
k6058,11.1708,0.0360938,133.402,0.0494031,k9301
k7595,7.44871,0.32088,197.351,0.0508601,k26296
k57454,3.39328,0.292841,95.1036,0.034751,k31791
k37347,2.2678,0.245706,115.746,0.0551155,k8886
k50929,7.567,0.538825,80.2806,0.0304546,k51740
k3440,3.88956,0.160729,107.957,0.0682594,k11740
k25832,8.69948,0.0102546,113.336,0.024775,k9936
k980,2.9582,0.0194965,78.9992,0.0336978,k18362
k26656,15.9044,0.284439,200.317,0.0339989,k4501
k48118,7.75782,0.23401,183.997,0.0525354,k31764
k872,5.12681,0.0102315,152.595,0.0479051,k19254
k51897,16.2225,0.196024,182.698,0.0285887,k28588
k11236,4.68576,0.0880035,111.084,0.0319956,k47496
k14281,16.8215,0.140846,52.2248,0.028486,k28677
k17305,15.2095,0.0194387,82.428,0.0195223,k33773
k19116,17.312,0.0587037,23.2958,0.081696,k38496
k38250,5.88253,0.238802,141.253,0.0129723,k13995
k17050,3.86983,0.140787,68.0611,0.0561268,k29124
k56927,1.93994,0.0184201,251.581,0.0938292,k10987
k35355,5.51518,0.179349,14.7005,0.0186152,k48077
k52304,7.30988,0.00851852,160.92,0.0932301,k24235
k56633,16.9292,0.068316,114.892,0.0787926,k3957
k9312,13.5696,0.169994,29.1691,0.0789542,k44394
k2935,17.6504,0.00554977,111.885,0.12766,k52989
k57222,10.0344,0.119134,37.935,0.114462,k56509
k21156,13.6925,0.00645833,120.889,0.152855,k44154
k10525,12.7602,0.479772,100.832,0.0854651,k43961
k33490,4.71319,0.147002,151.539,0.0240861,k6583
k44379,10.6672,0.243582,98.1798,0.0574453,k30559
k20117,9.64479,0.325671,59.3895,0.0600813,k7958
k31599,3.97644,0.0576794,146.118,0.033478,k25339
k37942,22.0549,0.173171,87.5572,0.0338911,k44100
k26373,11.1608,0.422731,140.023,0.0256655,k51914
k34257,15.8077,0.0898322,157.811,0.10064,k42338
k7945,15.4562,0.123455,95.4037,0.0286391,k41806
k29209,17.0878,0.15377,244.182,0.0949375,k10838
k5961,10.1972,0.211568,154.465,0.0656153,k52193
k37083,21.083,0.160514,119.567,0.0613968,k24412
k9876,7.50082,0.0330961,15.8031,0.0330106,k52089
k33762,6.10851,0.00880208,104.323,0.0758109,k12971
k30413,10.3328,0.743848,140.133,0.0939345,k1290
k46589,6.00491,0.337593,135.199,0.0240286,k42557
k18273,5.47984,0.0343056,39.898,0.0329637,k30979
k25552,1.47856,0.00894676,185.092,0.0370683,k49442
k39666,3.05219,0.0755671,108.607,0.0741948,k15258
k34238,2.74296,0.00933449,230.432,0.0640861,k35714
k45519,13.6129,0.341319,222.312,0.0557191,k42927
k16895,15.799,0.0112674,175.674,0.0187936,k12337
k2353,1.60278,0.365746,154.12,0.0302697,k7775
k48197,5.62081,0.34011,143.898,0.0586398,k46231
k28389,8.22859,0.0280498,100.452,0.025707,k52481
k39682,6.61672,0.0505556,53.4175,0.0170598,k48412
k10839,15.2543,0.249537,197.723,0.0310492,k22010
k6218,13.068,0.52162,170.287,0.0446659,k535
k54639,5.47087,0.200775,70.7979,0.0516337,k17094
k23181,15.6411,0.338241,115.522,0.10559,k32680
k8942,3.52916,0.227697,131.477,0.0593006,k41965
k53490,21.0444,0.0346123,93.08,0.0277853,k52971
k39103,7.54098,0.0599674,112.78,0.0298752,k10877
k41942,5.42375,0.0190046,103.878,0.053664,k2158
k41440,11.1597,0.196157,25.6165,0.100218,k37038
k16603,0.585806,0.0370255,95.4247,0.0558005,k30962
k41647,1.72863,0.223843,212.927,0.0951577,k23654
k54871,29.458,0.101435,112.838,0.0440871,k50134
k36878,16.6513,0.116667,86.1927,0.0829533,k26970
k54651,4.13459,0.00751736,105.558,0.0451519,k4363
k15159,9.82888,0.050272,249.114,0.076279,k9197
k36519,5.79132,0.200909,206.95,0.0270006,k4421
k22451,2.66475,0.843339,56.3206,0.0548067,k35571
k53198,2.0771,0.0964178,87.6744,0.0791108,k27215
k23727,8.90132,0.0188542,208.605,0.0323789,k19531
k26851,14.8806,0.159873,181.059,0.0256874,k23758
k49494,11.4988,0.200642,158.291,0.0170057,k17238
k37590,15.5616,0.325937,124.819,0.11691,k3935
k37529,7.20729,0.0171528,140.585,0.0425532,k109
k50630,12.9485,0.0381481,202.061,0.0186704,k2385
k23652,1.96696,0.137425,222.806,0.0207073,k967
k52729,1.97605,0.0238079,103.278,0.0482772,k35896
k37554,6.06046,0.0227778,129.107,0.0272527,k18756
k2548,8.68043,0.295851,247.714,0.0735517,k30267
k32602,6.03825,0.010081,74.109,0.014675,k23369
k26499,12.0472,0.511273,99.1133,0.0484713,k32055
k27711,9.92004,0.00995949,32.5644,0.0791516,k30407
k14894,0.507615,0.0589178,122.211,0.0193244,k3813
k49695,6.01031,0.475006,124.368,0.0386995,k16636
k42503,7.52451,0.322051,147.536,0.0458486,k12671
k14032,2.86556,0.0916262,125.326,0.0423022,k8237
k42931,12.1715,0.0354753,103.927,0.0428517,k30482
k45529,18.0213,0.0312963,98.5904,0.0385025,k4620
k19705,5.50415,0.0182465,115.682,0.0163269,k13026
k39044,13.0805,0.0145898,75.5948,0.0584171,k14682
k50589,8.1946,0.331643,128.838,0.0260641,k10413
k2845,16.6692,0.0225289,147.467,0.0268121,k53431
k14728,14.2538,0.0173785,88.6377,0.0131015,k51642
k43191,5.14018,0.0678299,82.8387,0.0477501,k13480
k40289,14.9686,0.212818,100.078,0.0134796,k54284
k51925,16.6704,0.278299,120.56,0.0370956,k29162
k36842,7.40743,0.0114294,122.791,0.0147879,k56787
k38069,0.855521,0.145909,130.232,0.0430937,k10918
k4026,2.78632,0.0712384,195.81,0.0468435,k15854
k26838,2.24602,0.316725,213.808,0.0298033,k42724
k30020,14.46,0.0530961,135.914,0.0315905,k40030
k37470,15.7539,0.00563657,121.386,0.0251769,k21281
k45177,10.9211,0.219664,197.47,0.0477783,k21203
k52807,27.9261,0.027338,25.7881,0.0427711,k26127
k21402,7.75405,0.200052,100.121,0.0330256,k6882
k11000,15.0611,0.304294,140.167,0.112577,k4052
k23047,8.97348,0.0612963,121.318,0.0276208,k42283
k32306,10.6922,0.0916471,192.303,0.186459,k17976
k43999,8.66409,0.00325231,248.547,0.164524,k45790
k42064,3.61897,0.0720891,93.5637,0.0614196,k4602
k43387,2.72729,0.680023,65.953,0.171378,k23541
k30616,2.56883,0.0524248,19.0576,0.0510924,k52058
k27254,11.0917,0.213304,191.482,0.0434583,k30455
k5530,6.47702,0.270156,80.4019,0.0833058,k15903
k24493,4.77533,0.015599,131.834,0.0275208,k31119
k1050,17.4661,0.0461806,101.309,0.0273245,k44729
k46245,6.12738,0.387477,76.8084,0.0623239,k51690
k41191,9.69729,0.0494155,184.905,0.051551,k53087
k18236,17.3689,0.0576389,58.5658,0.0305175,k12003
k31971,11.7906,0.115602,149.724,0.0131548,k38768
k46034,12.6217,0.0391667,85.2079,0.0250899,k51823
k11589,15.3837,0.0245023,107.101,0.0214957,k2394
k30683,10.649,0.0278414,183.332,0.0660005,k10540
k6944,5.58746,0.0727025,4.57691,0.0246875,k46911
k29333,6.17058,0.0855845,116.561,0.17119,k15594
k33618,5.72524,0.138478,56.4867,0.142004,k36693
k8054,2.02033,0.0187963,92.244,0.0468299,k39787
k17522,21.5583,0.307899,93.7055,0.0586453,k43258
k5196,5.64671,0.247512,80.6436,0.0677662,k40674
k47875,5.99915,0.0647338,136.664,0.0457601,k31092
k3613,7.50489,0.0317187,158.822,0.0304028,k12208
k17830,14.1236,0.00302083,85.7857,0.0680942,k16263
k46167,6.11677,0.053125,150.909,0.0367285,k30758
k25558,5.07601,0.513629,135.602,0.0402413,k10528
k2987,12.2802,0.0221296,222.249,0.016795,k12636
k4696,5.61315,0.463299,96.1445,0.0174463,k26402
k29141,12.7915,0.0235185,115.025,0.0249296,k28545
k20824,5.14651,0.0551389,123.466,0.0396379,k56758
k28284,13.9556,0.0469444,150.703,0.0222512,k10639
k37370,3.87678,0.455781,253.717,0.036079,k39791
k1659,8.36063,0.00878472,184.591,0.0700776,k23850
k20952,3.49098,0.242286,73.7129,0.0790753,k56549
k26097,13.5453,0.427679,216.387,0.0629963,k21480
k37954,10.9534,0.216013,164.791,0.0494901,k33492
k17433,9.50601,0.677396,101.636,0.035513,k16192
k39868,17.6926,0.0488867,131.622,0.0345183,k49204
k35506,11.8115,0.0352604,139.76,0.0420977,k42319
k9626,17.9982,0.0161169,121.588,0.0364141,k17084
k3695,15.8703,0.351829,195.959,0.0971547,k14681
k20654,8.74124,0.0086263,63.7966,0.0296008,k800
k24495,3.2912,0.265376,190.097,0.0970956,k2971
k44549,6.45926,0.581279,75.445,0.0165789,k7419
k42440,9.18318,0.4907,105.233,0.0800266,k1108
k37152,19.3594,0.0356829,33.982,0.0397914,k21703
k54213,4.13349,0.0127893,161.499,0.144138,k26401
k27999,8.73392,0.0185127,225.483,0.0155399,k13247
k53431,1.58553,0.354809,75.0636,0.0506124,k26719
k18049,16.7514,0.389803,53.4037,0.0878187,k13046
k23809,8.17416,0.351319,53.2702,0.0551149,k19685
k34653,18.853,0.0174769,67.2709,0.0237468,k43344
k33810,8.98281,0.0570602,157.994,0.131164,k11632
k25428,12.2447,0.151366,151.602,0.0374817,k37490
k30278,17.6123,0.454045,64.5501,0.039342,k21565
k46773,18.147,0.0889063,232.95,0.016203,k25447
k45773,19.8567,0.109844,79.1726,0.0561084,k9697
k15424,3.45591,0.3525,57.2744,0.0655203,k2178
k45899,7.15117,0.0177836,75.6925,0.0277844,k13786
k42818,5.71685,0.0411343,107.536,0.0892914,k6623
k5544,16.9395,0.0424349,87.5881,0.0205267,k7050
k47086,7.46121,0.00802083,223.611,0.0143908,k44084
k41836,12.9543,0.312627,185.047,0.0179408,k22422
k44532,15.7431,0.495371,103.515,0.0241664,k41330
k39182,16.1046,0.104277,174.705,0.0764986,k10331
k7953,11.7556,0.0843099,88.3732,0.179138,k31585
k49784,12.1057,0.00414931,131.991,0.0223025,k51022
k56554,5.61159,0.196701,186.404,0.0124988,k680
k32269,26.922,0.104942,18.8216,0.0373708,k47455
k18994,12.6293,0.195075,254.917,0.0964987,k45345
k12861,10.2162,0.0102604,147.622,0.0607017,k31583
k48242,10.3657,0.104884,204.234,0.0289055,k39752
k28394,6.76392,0.0286979,185.541,0.032639,k43316
k52888,16.3527,0.00532986,78.2808,0.0752605,k8425
k52127,11.5297,0.339485,65.9285,0.0596683,k6668
k57082,10.4953,0.0145891,101.988,0.0331273,k19024
k47589,4.81837,0.00808594,174.494,0.0592904,k40907
k33016,7.30014,0.0824595,43.0677,0.0170937,k30222
k40513,16.7515,0.800087,156.666,0.0759843,k41393
k23131,3.68961,0.0420081,42.1385,0.0397145,k12244
k50662,4.52408,0.0532234,127.023,0.0546496,k23890
k33494,6.92743,0.157708,162.832,0.0513738,k30714
k38200,17.4883,0.154757,104.074,0.118852,k14744
k55230,13.1933,0.0226852,136.61,0.0173456,k4871
k27151,19.5513,0.129971,114.226,0.0633105,k55053
k48061,10.788,0.0647338,93.1337,0.0704698,k56198
k10969,11.0261,0.0151736,71.2491,0.0682109,k33132
k1093,20.9122,0.64871,221.349,0.0866392,k51185
k16657,6.26262,0.00706597,193.995,0.0257347,k53297
k8695,19.7188,0.0267072,175.545,0.0183883,k8345
k5058,16.3113,0.252911,55.3131,0.0204906,k51526
k32214,17.8179,0.0344907,119.71,0.0160915,k27771
k26242,17.7638,0.764809,146.547,0.0112413,k29707
k4424,15.7656,0.0297974,142.066,0.0114198,k42346
