Key_1_3,V8,V24,V1,V19
k33598,0.0485001,2.99966,0.0644329,55.8552
k42302,0.0317434,6.50779,0.241557,76.0901
k56028,0.0266995,0.0711337,0.119861,99.9967
k39822,0.0420245,8.71093,0.16511,51.1973
k46206,0.0575752,7.85277,0.0332697,59.4731
k2650,0.158272,3.29964,0.0242419,54.1727
k46527,0.0444583,8.17573,0.111684,77.8253
k27160,0.0965336,2.84514,0.0263773,84.4923
k36485,0.0192417,3.97226,0.417448,77.2573
k51364,0.0450497,1.36698,0.0669271,82.5287
k57417,0.0499762,0.950273,0.0729514,91.2083
k44390,0.0139458,2.09504,0.484265,66.2199
k37819,0.0737609,10.3854,0.0198495,76.0394
k52685,0.0522418,2.35324,0.032526,61.4242
k11105,0.0650879,1.97899,0.0426107,83.6472
k43180,0.0285316,2.72332,0.178287,63.1784
k46479,0.0175993,2.44861,0.383079,83.9161
k46425,0.0558278,1.61449,0.0543171,89.8671
k55286,0.0148485,1.83292,0.681655,61.346
k23153,0.0471107,1.7765,0.0406597,98.0906
k18877,0.0213638,14.4858,0.331829,63.1709
k31724,0.0470352,2.29727,0.0584115,70.4235
k52665,0.045876,0.552906,0.131696,98.3993
k50822,0.0370135,3.62319,0.0727025,43.2663
k2488,0.0381026,6.57485,0.177188,60.2828
k49030,0.0321036,2.45367,0.279224,78.6285
k25097,0.0570552,7.15239,0.0636719,70.3339
k43298,0.106911,1.79082,0.0321528,93.7903
k22828,0.0312582,3.61714,0.24931,75.6702
k39353,0.0926554,3.37681,0.0153646,84.3265
k7996,0.0174234,0.793738,0.436435,91.5786
k10410,0.0239097,4.88202,0.257286,36.9045
k41890,0.0225996,3.3666,0.548241,81.8308
k54131,0.0236421,3.34875,0.245266,74.8008
k47579,0.0482817,2.25466,0.109792,84.5796
k50762,0.042246,14.4757,0.118628,68.573
k37379,0.0538219,1.81652,0.0660185,80.5709
k24283,0.027311,5.39371,0.227415,58.8608
k18592,0.026648,1.67017,0.244311,84.755
k36633,0.029306,3.42306,0.424757,74.8294
k15706,0.0102286,8.68254,0.938611,72.2678
k19705,0.0602,1.91742,0.0937269,78.894
k39195,0.046768,3.83915,0.112355,58.4019
k8197,0.0193777,4.39239,0.414928,87.6412
k19096,0.0380021,2.40471,0.117714,86.8966
k13412,0.0211881,4.44511,0.403409,85.1203
k46162,0.049792,3.1357,0.0904225,23.0735
k37310,0.0436443,3.18005,0.17728,73.3792
k43153,0.0326778,2.24776,0.306217,90.5697
k54474,0.032579,3.11429,0.144236,76.2394
k29904,0.0501551,1.7233,0.0541146,77.9143
k41636,0.0167166,7.02901,0.494699,62.9614
k26169,0.0211128,9.75266,0.17515,51.2161
k3109,0.0302325,2.22258,0.288466,80.2904
k46454,0.0607888,7.25101,0.0355093,74.6476
k30231,0.0696325,4.83212,0.0508623,75.3087
k21945,0.0685484,3.92228,0.0186574,59.033
k19591,0.0928261,1.52607,0.0299479,93.883
k29257,0.0769884,5.94673,0.0749421,87.2976
k43040,0.0221602,5.94779,0.217795,88.6242
k47239,0.0665641,15.5707,0.030081,87.1149
k56901,0.0577928,1.71589,0.0753009,91.4768
k55126,0.0208609,3.82117,0.336499,67.6712
k2777,0.0660123,4.13581,0.0235822,92.1106
k23903,0.134324,3.03401,0.0223437,80.5466
k12416,0.0410389,3.97099,0.0656771,63.5351
k297,0.0735849,4.64017,0.0138021,36.0853
k28250,0.0706886,2.62223,0.0888252,81.582
k48987,0.0582557,4.98485,0.116003,73.7778
k56177,0.0597664,1.89873,0.0678762,68.2588
k45711,0.0374857,9.95523,0.328675,53.5301
k2693,0.044048,0.737561,0.0830324,92.2854
k9090,0.0205077,1.9868,0.37136,87.1499
k41402,0.0384392,3.85328,0.0995139,75.9469
k2878,0.0188036,0.651425,0.371777,69.6546
k42469,0.0362606,2.37584,0.14603,71.9809
k1633,0.051866,4.33092,0.0302373,55.8912
k37649,0.0164025,7.02404,0.519961,75.385
k32488,0.124117,9.2503,0.00573495,58.2871
k27823,0.0671402,2.78071,0.0252546,96.7444
k20480,0.167836,2.63869,0.0107234,85.5971
k54580,0.0327869,2.66122,0.240399,91.6951
k30055,0.0173911,4.63312,0.425266,55.7163
k35790,0.0299704,8.92203,0.355289,54.1886
k55779,0.025706,7.46776,0.285176,63.6254
k37713,0.0399171,10.6766,0.0781424,55.1573
k19211,0.0168887,2.38492,0.759414,87.7058
k15321,0.058168,10.4136,0.042581,61.3615
k42308,0.0288806,7.34736,0.363686,55.8245
k2627,0.0942579,0.490369,0.0420638,98.3964
k49334,0.0368934,1.68548,0.174583,98.6663
k7707,0.0236657,11.1181,0.299797,70.9866
k24063,0.0744748,2.53427,0.101094,90.1042
k28614,0.0699652,1.42971,0.0714641,78.8369
k22382,0.0185383,3.21131,0.476053,89.6799
k19202,0.0633079,0.4121,0.0613368,99.5554
k56846,0.0220159,10.0888,0.30912,65.6106
k55997,0.0555273,10.4294,0.153594,65.8243
k2020,0.0257593,5.97373,0.117946,71.6689
k56149,0.0297987,1.41483,0.333837,95.671
k46869,0.110924,1.93108,0.0103299,92.2902
k29415,0.0444739,2.13915,0.0697454,30.5047
k51786,0.0638805,3.66312,0.075191,84.2508
k39830,0.0404113,11.8877,0.118412,64.8464
k48547,0.0169299,6.51929,0.351736,73.4963
k30634,0.120803,1.89859,0.0158565,94.3088
k15663,0.0201336,5.30238,0.603895,79.784
k1319,0.0517564,4.06246,0.104531,65.3234
k44622,0.0358942,4.59935,0.112454,74.358
k33433,0.0630091,4.89473,0.0376563,52.357
k8764,0.0560064,1.0378,0.121927,79.2703
k24978,0.0468982,2.9823,0.0481706,80.9221
k42235,0.0344345,10.4876,0.186209,61.1833
k16996,0.0215873,1.37751,0.339284,93.2285
k39144,0.0398187,1.11388,0.225995,78.7353
k34062,0.106577,2.22581,0.0533218,99.1148
k7657,0.0535983,1.4633,0.0576562,87.4436
k19784,0.0355932,2.50614,0.146817,87.495
k14581,0.0231952,11.529,0.370498,57.431
k44748,0.0284427,6.69562,0.403264,66.7288
k42197,0.0557191,10.6314,0.0766493,87.7155
k6684,0.0525877,3.69097,0.0763715,72.1141
k46025,0.0232991,11.491,0.404115,56.7974
k52639,0.117203,9.8521,0.0283912,74.9972
k5184,0.0271438,6.72399,0.23985,65.6475
k29128,0.0156146,1.17109,0.505891,68.5212
k47588,0.0585979,0.0560739,0.0754514,99.6191
k16353,0.0171874,3.43388,0.571383,72.9456
k57308,0.144155,0.917163,0.0280208,92.0473
k9179,0.0360037,2.28488,0.147012,89.0181
k41548,0.0289723,5.10483,0.183964,93.9043
k27211,0.0389908,6.97027,0.068125,55.2126
k43541,0.041778,10.7839,0.136441,55.7195
k31206,0.0201932,1.58471,0.386888,92.3792
k33505,0.0248883,1.08707,0.695293,90.6522
k23577,0.0644613,6.03485,0.0748727,86.3631
k2195,0.0491284,5.12802,0.151719,77.3126
k14769,0.090193,3.4679,0.0749421,62.6071
k47712,0.016497,6.15887,0.423409,61.9466
k41070,0.135889,1.73194,0.0238484,70.7533
k35982,0.0247566,4.9941,0.326325,74.815
k4599,0.0465026,2.96983,0.134277,89.1047
k57279,0.0295989,2.09723,0.138132,62.6106
k47942,0.0458025,3.69443,0.046875,62.5916
k30776,0.0378978,4.40253,0.161863,62.7696
k29247,0.0642629,1.27714,0.123102,78.897
k8187,0.0418514,5.44402,0.155284,64.0925
k7330,0.0180816,5.91934,0.722355,70.5634
k17930,0.100073,0.218952,0.0394387,98.9846
k46021,0.0416031,11.5124,0.0531366,67.8717
k49351,0.0693399,1.36802,0.0469039,65.8979
k52169,0.0386167,3.77627,0.0645703,81.3757
k26357,0.0641382,6.033,0.0958218,79.7369
k16060,0.162471,11.9896,0.00505787,67.9784
k23159,0.0357681,2.07008,0.122963,82.8134
k48008,0.00971437,3.90827,0.987703,76.7004
k7401,0.0152684,4.35809,0.428293,83.5884
k41297,0.0401504,0.108654,0.132315,99.6034
k21595,0.0247739,1.28478,0.372116,91.7673
k3660,0.0521464,3.84851,0.257064,63.6392
k10694,0.0290988,0.185041,0.223536,99.5902
k45179,0.0539359,3.49431,0.0476389,77.6388
k46257,0.0288653,7.91638,0.130515,81.5395
k16490,0.058001,2.91726,0.145671,67.722
k49101,0.0215572,0.344947,0.272477,99.9553
k37258,0.129233,10.6786,0.00837384,47.6815
k675,0.0384534,5.24577,0.0547801,35.4765
k16407,0.0211517,4.25674,0.44952,87.0698
k32557,0.0175439,3.11878,0.433437,73.196
k53095,0.0363902,1.12212,0.0752199,88.9211
k42840,0.0761017,5.89892,0.076956,62.7515
k23098,0.0317724,1.44307,0.27485,79.5019
k11685,0.0631776,1.08857,0.0928819,98.4393
k49800,0.0308343,4.09742,0.538646,64.8176
k28466,0.0369056,2.74724,0.0570775,68.6807
k42322,0.0230185,2.27294,0.370827,84.5568
k6028,0.0246945,10.5963,0.183727,43.1295
k19013,0.0261624,3.30669,0.252164,78.9326
k28019,0.0316268,1.41647,0.180326,58.4823
k10717,0.0308558,0.72977,0.516516,86.3952
k16250,0.0200779,4.80416,0.205579,66.712
k24354,0.131125,1.17678,0.0124016,89.333
k12398,0.0433347,1.59281,0.163056,98.9781
k23161,0.0464974,1.82253,0.179346,76.5095
k13370,0.0767174,2.76393,0.0497859,69.2123
k57385,0.0858975,5.00865,0.0712789,77.0095
k9958,0.0276977,1.0583,0.20097,89.7491
k20420,0.100237,4.73779,0.0467643,84.85
k33168,0.022188,3.62085,0.348976,81.7349
k14763,0.0337046,7.63179,0.246087,71.0949
k42572,0.0436633,9.14218,0.115573,70.7638
k35304,0.226337,4.61741,0.00140625,72.0226
k9350,0.0810532,7.84849,0.0112095,68.5944
k16154,0.0299306,3.38174,0.183802,66.8451
k48858,0.0957218,2.17204,0.0188021,69.6774
k6911,0.0515112,3.1782,0.208513,75.915
k14843,0.0890812,1.44542,0.0474884,84.9945
k16366,0.0353084,2.37521,0.0763773,93.2192
k11087,0.0223489,6.82004,0.229421,63.8543
k684,0.0300721,0.476581,0.208027,3.54437
k14496,0.0365312,4.4119,0.230492,72.1146
k34271,0.0453405,1.44877,0.131464,95.4678
k34693,0.0466129,19.49,0.236632,77.371
k50953,0.0559309,1.78022,0.0676678,89.0484
k48464,0.0336896,3.5347,0.199774,58.3199
k25377,0.0348613,2.29188,0.158698,83.656
k37374,0.0242452,3.98042,0.31847,73.2133
k29013,0.0266239,12.5465,0.133461,68.1445
k15775,0.0274849,2.3702,0.244242,84.1979
k43543,0.184756,4.00771,0.00698495,66.5683
k40400,0.0970682,6.11296,0.0146065,87.8274
k22380,0.0166869,5.24143,0.654068,69.1123
k51496,0.0353685,5.62543,0.166771,68.9437
k39387,0.0657212,7.97556,0.160677,66.9964
k16088,0.0853343,1.72765,0.0176237,81.1416
k55678,0.0178078,8.42233,0.186534,79.5304
k524,0.0478507,10.5757,0.0796991,67.1615
k16281,0.0512136,2.73481,0.0455382,73.4397
k27645,0.045905,5.4393,0.0618981,84.4943
k53967,0.0367429,15.661,0.169786,53.7272
k9506,0.0377886,17.4545,0.103524,57.6365
k41547,0.0510648,0.358626,0.12908,99.5205
k20840,0.0199957,1.87415,0.295781,82.5208
k23189,0.028204,3.08339,0.288901,79.3718
k16714,0.0499631,2.82005,0.185293,85.262
k55184,0.138732,1.57651,0.0256539,77.4486
k29256,0.042113,2.00865,0.086985,71.6714
k4458,0.0229968,12.8974,0.394832,46.3122
k17759,0.0295515,3.42133,0.364242,84.355
k48374,0.0109252,1.0178,0.989473,78.0934
k20177,0.0780206,9.30098,0.0190625,48.9446
k26963,0.0149697,1.24449,0.929346,79.0275
k33203,0.0199105,0.739146,0.416505,90.2396
k16126,0.0191174,2.83087,0.378993,67.7095
k24784,0.0587517,5.47906,0.0947569,82.8486
k48375,0.0165098,3.84923,0.427986,83.5026
k5523,0.0223811,1.2441,0.156175,86.8056
k38908,0.0332806,2.22138,0.316908,40.2204
k14174,0.0306294,8.0418,0.220868,70.3126
k47549,0.0408867,1.97343,0.117477,83.8121
k16452,0.153642,1.91065,0.00436921,86.9721
k4728,0.0299593,16.0975,0.434618,67.5164
k53551,0.0702406,2.80757,0.0327083,75.6437
k38016,0.141672,6.33197,0.00906829,68.7485
k30406,0.0323761,0.982014,0.23668,91.2202
k32968,0.0868574,6.23869,0.022853,66.4817
k12251,0.0387597,2.35931,0.201563,59.5745
k2328,0.0465884,5.19619,0.13316,56.019
k30069,0.030487,3.03432,0.167801,79.3161
k30991,0.0629921,15.8666,0.0808449,29.1442
k37813,0.14001,15.9762,0.0121933,61.0676
k20718,0.064116,0.0212132,0.0881829,99.9962
k10666,0.0972327,8.08533,0.1307,69.0392
k13804,0.0472824,3.56691,0.0499363,78.7081
k39843,0.0917559,4.2725,0.0124248,37.9195
k45208,0.0620511,1.51351,0.0958738,82.7566
k19306,0.019421,4.54698,0.363831,87.6274
k8920,0.0504755,3.13738,0.0444987,66.6125
k24278,0.0466877,8.90183,0.0642072,81.8935
k13571,0.0911383,14.5519,0.0160648,45.5715
k22447,0.0557249,2.47333,0.0474595,92.4648
k40477,0.0184585,7.68013,0.337656,70.9946
k43277,0.0128034,2.02705,0.632338,75.5166
k9160,0.0468571,2.6096,0.146476,78.8292
k16740,0.0340715,7.53341,0.351759,76.9753
k48518,0.0319955,4.36726,0.0917014,62.839
k16753,0.0379413,11.2482,0.136053,35.1941
k48636,0.0533476,5.18396,0.108044,64.9098
k13103,0.0298092,2.86471,0.224809,78.5158
k16702,0.0478664,0.741578,0.140365,70.1523
k50503,0.0223442,10.7445,0.326852,31.5793
k4355,0.0673524,0.352061,0.0174421,99.7256
k9444,0.0311975,4.27273,0.170495,67.9914
k29602,0.0560914,19.0492,0.0779977,44.2454
k33892,0.052386,2.35221,0.0384433,87.1496
k8494,0.0682915,3.72361,0.0239815,64.1611
k32548,0.0467689,2.15999,0.128686,94.7263
k45639,0.0282586,11.2284,0.231001,60.9855
k22774,0.0953237,1.91241,0.0611343,98.3685
k2712,0.0201538,5.91308,0.814051,75.1464
k53105,0.0356091,2.10525,0.174867,80.9139
k18424,0.0257626,2.50262,0.370723,90.3644
k54262,0.0327195,5.53492,0.112422,64.4338
k16941,0.0169101,2.11653,0.442153,82.0079
k19627,0.0639496,3.42263,0.122257,83.7107
k35545,0.0226081,6.84472,0.290272,59.3965
k47585,0.127772,6.64907,0.0120023,60.8959
k3151,0.0158367,4.25803,0.564572,71.4964
k4297,0.0133619,12.3684,0.624531,75.8133
k26020,0.0207294,2.35388,0.368086,87.6224
k22149,0.0243422,5.67706,0.330306,52.2009
k7415,0.0418293,7.12811,0.068206,66.8264
k50456,0.0607647,2.56516,0.0572135,81.0862
k4778,0.0803095,6.49896,0.0216898,36.6017
k36554,0.0218307,9.30288,0.266412,67.579
k1970,0.0431805,2.85853,0.0498553,80.4099
k39190,0.0574406,4.64524,0.0238773,84.727
k43482,0.0513098,11.8175,0.0267303,73.2482
k14446,0.0563076,4.08314,0.0508738,90.6944
k11253,0.070623,14.1706,0.0313021,55.3599
k25682,0.086465,5.52744,0.018941,55.6418
k20443,0.0464972,6.70667,0.15752,70.2014
k51322,0.0279108,11.2215,0.334855,43.6166
k48568,0.0250517,5.13254,0.372379,74.5023
k14131,0.0773719,5.76043,0.0763657,60.1954
k16493,0.108851,4.14829,0.00568866,75.9435
k29393,0.020834,0.403653,0.367766,99.7373
k9175,0.0501711,12.6772,0.0794734,55.3112
k26506,0.0252416,5.0706,0.261134,91.6303
k54487,0.0267402,8.34442,0.252992,69.2619
k8321,0.0337521,5.71901,0.334855,85.4244
k31098,0.0531301,7.7628,0.0702546,54.5839
k21376,0.0199877,8.3573,0.349462,29.095
k30012,0.0837425,18.6405,0.0412558,60.0941
k48111,0.117284,1.14409,0.0309375,74.4688
k2952,0.0640233,0.153434,0.0318171,99.7493
k53547,0.0232699,3.03564,0.277541,73.3668
k8798,0.078566,1.49641,0.0853516,71.165
k20173,0.0381904,1.88446,0.163351,54.4216
k8681,0.103624,1.69825,0.0497591,67.7211
k41666,0.0180387,2.27246,0.448255,75.1143
k41120,0.0363583,5.58354,0.111198,61.5583
k36187,0.0372471,1.81862,0.108137,75.1844
k41765,0.146789,2.33725,0.00315394,86.0334
k52002,0.0338433,6.53212,0.14043,63.5263
k32272,0.0721433,11.1234,0.0578357,70.4333
k50873,0.0230531,1.30318,0.334655,83.9229
k26894,0.0413557,6.13678,0.151968,61.2267
k44912,0.0528142,1.98875,0.125736,58.3297
k46417,0.128045,14.4176,0.0102141,57.4888
k38222,0.0517638,4.49922,0.0452778,66.7375
k25062,0.0623552,4.92548,0.0549421,77.6889
k56230,0.0618491,6.28388,0.137263,79.7616
k3419,0.041679,6.99409,0.0783102,70.4386
k16968,0.0406046,5.81742,0.21364,64.1912
k34166,0.0364574,10.3086,0.0987326,69.4962
k36888,0.0305712,0.770279,0.208605,90.9572
k7452,0.0290827,11.1035,0.169138,51.3815
k55050,0.0646191,2.19847,0.0580324,50.1145
k45742,0.0289474,6.93635,0.206713,70.4651
k41505,0.0550588,4.07336,0.0737847,67.759
k27405,0.0491089,1.79706,0.0571528,88.1179
k10999,0.0101779,0.496556,0.898941,81.0639
k42868,0.0360577,10.4963,0.195,47.2675
k53010,0.160327,1.47541,0.0354456,72.1551
k22163,0.0239314,7.80574,0.609138,73.8457
k30062,0.0175807,2.56854,0.366036,91.1714
k32975,0.0154747,12.6958,0.55048,52.8076
k55530,0.0170613,11.6288,0.461979,62.4967
k4375,0.0279043,1.84182,0.213403,89.7367
k57225,0.0272286,1.27655,0.426771,80.2448
k1138,0.0335426,3.29185,0.0788021,76.4273
k19973,0.0128018,3.90732,0.609815,83.876
k49160,0.036684,9.01231,0.1489,62.1021
k38107,0.0516409,7.25834,0.0404687,50.5575
k31024,0.0311613,0.703241,0.201869,87.4029
k6533,0.0253235,7.85114,0.219155,52.2948
k46181,0.0428006,7.29082,0.113981,70.0185
k16648,0.0829678,1.65306,0.0178125,71.8535
k40745,0.0388579,3.17147,0.100527,95.6408
k11650,0.119678,2.04013,0.00502894,74.7354
k1348,0.0256833,0.453448,0.217436,97.4077
k48594,0.0313985,9.63002,0.402669,74.314
k12842,0.0170395,5.08422,0.372228,88.6446
k34991,0.0248262,7.311,0.422847,70.1429
k24405,0.0424498,1.69122,0.170272,83.0636
k26628,0.0170813,2.45921,0.425185,82.2209
k30364,0.0215903,1.12418,0.262946,91.4368
k52919,0.165737,4.56858,0.00726273,89.1645
k37226,0.0829349,2.44098,0.0387269,84.0881
k56581,0.105785,4.97926,0.0175058,81.1417
k11068,0.0254409,3.57474,0.200174,84.3159
k5321,0.0256389,2.70973,0.205851,77.8739
k29852,0.0235746,12.9517,0.498565,63.2126
k51984,0.056112,4.24821,0.0681713,68.812
k44145,0.0650677,1.93885,0.095787,98.7461
k20008,0.0476105,1.7852,0.162025,64.1482
k22245,0.0289781,3.60934,0.281383,66.576
k21978,0.045945,3.92768,0.0643634,87.7441
k56623,0.0216337,1.37529,0.519421,79.2596
k3602,0.0331273,4.52733,0.312697,60.569
k53271,0.0549709,0.755117,0.113276,99.2014
k24243,0.0140271,4.48444,0.404722,67.9655
k42629,0.0199889,4.94345,0.522569,67.8109
k3214,0.0406973,4.35209,0.087309,87.5671
k48414,0.0335425,5.23432,0.104207,80.9647
k46033,0.0142507,0.731743,0.534005,86.4872
k28448,0.0803768,11.3719,0.0829427,46.9134
k47756,0.01353,4.40109,0.587685,83.9814
k37555,0.0549562,4.49484,0.0514931,64.6942
k9387,0.0409341,2.01138,0.0852488,72.7401
k43355,0.0431781,2.68932,0.145017,86.5236
k35141,0.0246416,1.47681,0.219583,97.4065
k49977,0.136766,11.9147,0.00719329,58.6038
k26478,0.0229555,3.82085,0.367054,84.7018
k11177,0.0243517,4.749,0.362407,71.3166
k42611,0.0465641,6.03381,0.0410127,86.7657
k43196,0.0121019,2.06738,0.718721,78.7714
k44059,0.0354438,1.51763,0.150538,88.4988
k5478,0.029188,4.84941,0.278145,61.4261
k39421,0.0399978,3.76694,0.215,46.5366
k55058,0.0224513,2.17976,0.331221,84.6415
k17188,0.0510529,3.48768,0.114601,92.8179
k29794,0.0120618,0.715679,0.64195,80.3514
k7136,0.0291226,2.32964,0.261308,64.4151
k8652,0.0164849,7.1321,0.856563,68.8993
k8808,0.0311807,3.82275,0.237819,95.4663
k52587,0.0182445,7.81804,0.800278,73.6097
k46340,0.076143,2.17469,0.0325289,75.559
k32075,0.0595519,5.88551,0.0294444,80.8337
k16439,0.036307,0.809561,0.185851,99.3652
k21805,0.043528,10.4853,0.111279,42.5239
k33979,0.0871935,4.84623,0.0310612,54.9353
k9914,0.030883,3.40451,0.109199,68.3984
k31985,0.0263602,3.12276,0.133698,87.5227
k57311,0.0170202,5.82735,0.430793,89.4924
k39024,0.0171153,0.309577,0.37261,89.4592
k56362,0.0717943,6.21719,0.0486053,52.8474
k22089,0.0279367,6.96711,0.120353,71.7779
k3370,0.038183,4.58072,0.120642,57.9807
k39557,0.0834718,1.81904,0.0139352,87.1177
k21753,0.0260267,1.86554,0.508293,86.712
k36518,0.0338891,12.6631,0.276979,61.4637
k56722,0.0402568,3.06327,0.11989,78.2776
k8363,0.0232283,3.46015,0.548102,81.8508
k29662,0.0245953,0.706448,0.302025,94.5646
k9373,0.107016,6.9132,0.00816551,52.2116
k50445,0.0188487,2.09104,0.704317,79.8661
k30878,0.129365,2.02855,0.00729167,53.2951
k15684,0.144192,13.8577,0.0185822,70.1077
k1394,0.0292806,2.62102,0.269977,83.7787
k36054,0.0180227,4.33505,0.447207,68.3677
k7550,0.0281319,1.7625,0.156134,83.44
k28931,0.0226887,1.58254,0.340764,88.4628
k55737,0.0288032,7.81513,0.224022,58.7346
k26953,0.109192,3.21516,0.0271354,65.2874
k57495,0.017478,7.28965,0.372824,67.2799
k53848,0.0165893,6.54588,0.387911,76.0073
k50218,0.0579848,5.6582,0.0791435,86.0331
k33874,0.0563607,1.71034,0.125332,92.2792
k15337,0.0182528,0.638306,0.428652,95.1487
k34989,0.0259806,1.24182,0.253484,95.3314
k32180,0.0247304,10.5543,0.151869,65.8731
k44422,0.0239663,8.80177,0.290966,62.9766
k35728,0.0820787,2.19525,0.023831,86.3361
k31607,0.0750716,1.7625,0.0605903,71.5014
k25352,0.0544417,18.7674,0.0689873,76.0679
k2726,0.054295,5.71407,0.115538,84.3049
k6728,0.0228544,5.69414,0.329303,81.2479
k11558,0.0265682,6.92087,0.097147,62.794
k31767,0.0509247,2.02038,0.0685243,75.3186
k25895,0.0214979,2.24485,0.243079,83.5492
k12263,0.0183688,1.91841,0.441263,81.8425
k26001,0.0819576,0.980507,0.0494271,98.9524
k28930,0.0343605,1.34505,0.137095,71.3021
k4606,0.0360951,1.84471,0.136759,75.097
k1234,0.0180225,12.9022,0.406192,63.8193
k4879,0.0258713,2.04002,0.301528,78.8659
k9228,0.142456,6.17755,0.00617477,65.0532
k44445,0.0205711,5.27759,0.33702,70.3589
k50117,0.0335079,10.3948,0.0939525,53.764
k38277,0.0318384,0.536129,0.203756,75.0566
k43724,0.0235066,5.86678,0.211875,69.2032
k36560,0.0410002,1.78565,0.200428,85.0635
k36399,0.0243829,9.77629,0.210046,77.7095
k15460,0.14956,4.02114,0.00394676,69.8112
k26818,0.294435,1.60397,0.0171586,92.9744
k37246,0.127076,4.65016,0.0160301,80.6788
k45870,0.102542,5.8852,0.0478009,62.839
k35125,0.042594,0.827069,0.105567,95.1128
k38204,0.0292071,2.16164,0.147216,91.3284
k28621,0.041303,6.24323,0.0611589,75.8381
k38323,0.0186982,0.397586,0.311973,85.1446
k21659,0.0376724,12.025,0.141019,40.1489
k29181,0.0478245,13.9178,0.144844,61.1717
k7859,0.123905,12.5704,0.0231192,68.0239
k54825,0.00966321,5.07979,0.998322,82.2845
k41292,0.0286998,9.29812,0.213738,42.9695
k27937,0.0429323,6.17014,0.145174,61.6975
k33293,0.0342781,3.45544,0.0994387,67.0691
k27121,0.0205652,2.22044,0.232436,79.2987
k47397,0.0249829,1.1687,0.329855,78.8826
k35685,0.0549678,3.82507,0.0503241,68.9399
k11490,0.0858031,7.12256,0.024213,49.3633
k16564,0.0723573,5.58417,0.0307118,73.0089
k17445,0.153159,2.02617,0.00971065,86.7136
k23630,0.0234446,0.971616,0.241655,96.3829
k34143,0.0784545,4.33169,0.0392419,40.5485
k56965,0.089056,4.33868,0.111574,74.6706
k51861,0.143245,3.25099,0.0106655,75.9395
k41541,0.0202023,0.511935,0.240909,97.7515
k7885,0.0393443,2.44025,0.263727,91.7532
k317,0.0344052,0.987304,0.187882,88.0206
k14693,0.149466,10.1214,0.00487847,63.4101
k40196,0.0213391,3.35437,0.258177,97.5821
k29750,0.0394885,11.0285,0.0411806,56.6911
k40104,0.0205308,12.2129,0.274543,53.4061
k29611,0.0155713,3.56441,0.456013,50.2594
k32179,0.0279174,7.62575,0.185318,70.3529
k54795,0.0224587,6.22197,0.226238,67.3951
k36769,0.0425315,3.05537,0.0454456,33.9995
k7451,0.0197892,1.46248,0.413501,92.0127
k56837,0.0260765,4.07493,0.259653,79.3109
k34824,0.0409077,2.44395,0.0872135,80.1136
k25319,0.0339483,7.10109,0.133304,53.0589
k51200,0.0290715,6.4244,0.353137,17.7163
k23543,0.0204557,11.2466,0.265932,63.2298
k47697,0.0693189,1.30735,0.0288021,83.1979
k12464,0.0279801,9.81409,0.258275,63.5107
k6051,0.00969913,6.73721,0.999994,75.2126
k38302,0.0187738,2.4533,0.386238,92.0591
k44374,0.0513376,4.79501,0.160295,83.0211
k31217,0.0166241,2.19346,0.378744,92.9222
k3646,0.0750822,12.0981,0.0316782,36.356
k32579,0.0207218,1.23266,0.33066,61.8596
k6721,0.0357267,6.69244,0.206283,66.8079
k38772,0.0355996,1.24665,0.138825,82.6977
k12483,0.0202687,1.87939,0.354039,91.2704
k23241,0.036859,1.29271,0.122778,81.4689
k50774,0.0230541,2.44052,0.177471,82.1798
k33247,0.0664671,11.8623,0.0289931,34.1094
k44876,0.0256892,3.72785,0.292402,86.3637
k3415,0.082924,4.09292,0.0294502,65.7344
k33607,0.0639747,6.03334,0.047581,66.772
k33028,0.0203677,3.21119,0.262428,83.0697
k54383,0.0604518,6.95517,0.0363773,51.554
k21853,0.0319246,1.51441,0.309068,84.5446
k8678,0.121734,5.17124,0.0204297,67.5324
k4366,0.0496859,0.656128,0.0709317,85.9294
k46617,0.0303448,1.84018,0.323634,89.6666
k55732,0.0660317,4.17968,0.0631887,91.764
k28114,0.0897041,0.600575,0.0489005,92.3489
k39887,0.0725334,0.571325,0.0662211,86.1442
k32740,0.055946,5.39094,0.0472461,65.7972
k13231,0.0234248,1.49375,0.236517,93.6345
k12678,0.0851661,3.3239,0.0123669,78.9717
k17320,0.0256438,10.9689,0.21213,73.853
k42639,0.108688,1.94614,0.0525521,76.4202
k6753,0.0384057,3.52595,0.127477,78.4756
k18089,0.0946674,0.7272,0.0622917,99.8359
k20615,0.017745,0.870714,0.448744,79.4006
k40193,0.0414364,1.64731,0.267031,90.2432
k9119,0.0177839,2.60152,0.321829,79.1308
k33844,0.0372744,0.987608,0.0586863,93.4009
k25781,0.0188332,2.83919,0.402228,81.844
k3741,0.0473967,2.77823,0.149173,62.432
k7231,0.0239419,10.0798,0.342506,42.3714
k40294,0.023942,2.82874,0.181042,53.3621
k28184,0.0206041,5.37957,0.388721,68.694
k53659,0.0254313,2.66353,0.260324,85.6858
k42983,0.0225976,1.90106,0.335352,87.0465
k45423,0.0620612,5.49206,0.0461574,64.0618
k31705,0.0175727,4.2864,0.358629,69.3798
k18097,0.0209058,3.75703,0.360966,92.8843
k45563,0.0344543,1.88407,0.149655,88.5774
k54709,0.0439862,1.81266,0.058941,85.4266
k30615,0.0311271,4.76813,0.0868229,68.33
