Key_1_1,V39,V45,V34,V47
k984,148.334,19.2586,0.0579839,0.211168
k30628,41.7241,18.0734,0.0854629,0.168667
k11905,56.6878,29.171,0.45791,0.064832
k15009,124.279,20.2813,0.305385,0.219365
k17842,108.594,16.9933,0.143126,0.231641
k37390,171.338,53.5532,0.441354,0.471427
k37479,103.832,17.5274,0.6343,0.166257
k36826,127.067,68.5659,0.0921623,0.324184
k11991,102.468,13.6527,1.01848,0.354139
k43921,96.7038,58.4269,0.0511434,0.304682
k16649,54.2404,23.7456,0.1222,0.419414
k880,102.112,56.4685,0.125929,0.579729
k46312,94.9977,23.9077,0.0715936,0.275778
k35,82.3292,39.0315,0.328888,0.61411
k43401,125.554,24.2767,0.556077,0.525419
k40372,122.141,10.7732,0.183476,0.273996
k49839,114.88,30.6971,0.153179,0.408907
k18059,47.4192,42.6956,0.190651,0.834871
k8677,92.7238,51.9003,0.695883,0.338228
k10732,120.815,50.6759,0.644285,0.2003
k37965,104.299,58.7089,0.547877,0.232357
k1372,228.987,77.9557,0.118646,0.614655
k6289,198.292,49.7948,0.125592,0.386026
k12508,192.27,52.9278,0.468612,0.395397
k46019,122.778,19.4012,0.286123,0.40653
k9096,172.966,21.0705,0.419567,0.310241
k10477,157.076,74.183,0.439183,0.477069
k17302,191.363,12.3854,0.143747,0.481973
k18174,118.634,3.96626,0.160914,0.710068
k43832,51.075,52.7604,0.368323,0.309376
k19409,93.3757,46.3114,0.593401,0.307084
k44713,154.411,64.3416,0.71598,0.253157
k11215,60.4679,40.0738,0.349177,0.217133
k5273,183.966,56.3904,0.318378,0.452765
k41155,34.9169,46.5733,0.578777,0.39461
k24550,68.566,69.8439,0.123088,0.445647
k17099,87.459,32.5307,0.437278,0.260684
k19770,131.57,7.98157,0.117305,0.156028
k25910,132.976,25.2428,0.0668935,0.322368
k50389,195.794,38.8999,0.196255,0.318773
k29760,102.342,26.4291,0.240707,0.2125
k41943,120.455,37.473,0.201526,0.47981
k33512,200.65,37.1464,0.634897,0.552691
k8576,63.8111,21.8403,0.513152,0.573678
k14778,191.348,14.0924,0.522441,0.487871
k32015,135.197,48.0584,0.222271,0.233786
k55251,160.42,24.1302,0.381026,0.0137983
k28235,60.8363,30.3244,0.450819,0.140073
k53445,62.2156,37.0446,0.763491,0.375379
k23258,222.358,35.0391,0.781765,0.0137026
k46296,98.1276,64.9262,0.652869,0.490373
k6311,98.4021,40.7992,0.0590574,0.0298066
k26621,119.944,34.5304,0.386586,0.347403
k14696,107.514,10.1113,0.640065,0.122724
k4106,59.4216,77.1039,0.174758,0.551217
k28808,205.57,30.3199,0.426676,0.488064
k44680,93.2543,57.7415,0.592279,0.45129
k54746,83.1954,38.9434,0.0790269,0.54775
k35869,75.1548,28.1485,0.525658,0.439145
k51023,159.934,44.8323,0.591935,0.39509
k33418,143.996,20.3461,0.40441,0.379689
k28401,99.8867,9.42727,0.750295,0.230483
k5713,181.994,21.8795,0.274902,0.406148
k46490,145.917,48.8585,0.464196,0.572298
k18587,161.218,49.021,0.393555,0.495211
k6332,241.937,22.8495,0.286101,0.231718
k4947,157.292,14.9186,0.29836,0.0918282
k53817,111.227,18.4466,0.174972,0.47002
k29419,52.6028,16.304,0.119533,0.185998
k7376,150.456,27.9554,0.193666,0.473354
k3474,121.866,72.4424,0.0866619,0.360707
k54727,123.53,22.6075,0.518569,0.663134
k47730,47.6933,17.1273,0.453721,0.707503
k29633,121.109,12.4934,0.121569,0.33507
k50733,90.7309,64.8501,0.321229,0.582465
k42375,126.722,5.16631,0.692759,0.289378
k55589,101.386,17.5404,0.1062,0.412873
k29697,42.6007,45.3003,0.0916892,0.38622
k44349,121.251,27.799,0.287855,0.514455
k414,42.5347,21.7459,0.254524,0.302415
k6812,129.289,51.736,0.165232,0.282407
k35196,76.2238,8.35182,0.481831,0.475402
k57225,90.3921,18.1904,0.675725,0.328336
k28303,180.598,26.31,0.470909,0.51733
k7136,156.183,50.7409,0.403661,0.393157
k44936,20.4619,33.1787,0.189336,0.178789
k15631,132.352,54.8303,0.839926,0.497269
k41669,112.593,54.8806,0.588678,0.184182
k44411,115.732,7.58434,0.222656,0.407137
k29208,156.043,20.4341,0.357816,0.215516
k45785,157.818,51.0988,0.344166,0.364026
k10951,130.359,35.1989,0.79105,0.459983
k13945,134.572,6.96827,0.204601,0.276973
k39665,135.457,73.0215,0.213448,0.509802
k31747,113.159,67.718,0.349589,0.0999335
k25095,109.34,11.1165,0.900779,0.329497
k3792,143.273,53.8122,0.717167,0.316779
k9205,175.852,65.6346,0.324395,0.361008
k12204,181.938,17.1434,0.123969,0.213555
k8493,137.236,54.5027,0.255632,0.141026
k9399,81.0789,35.3689,0.173913,0.20625
k5500,65.9127,25.5226,0.283553,0.528103
k42507,99.5276,25.4703,0.43699,0.523599
k36842,81.6185,56.6539,0.309672,0.605831
k38050,179.667,61.029,0.219502,0.594629
k29979,172.443,74.958,0.234808,0.439465
k5637,91.2805,12.682,0.47636,0.55438
k57160,83.3116,52.3106,0.140278,0.347393
k34469,79.1523,87.159,0.32838,0.591099
k9369,141.59,31.3095,0.0671728,0.168099
k31103,107.953,37.7266,0.360805,0.298282
k17187,150.222,53.0738,0.303369,0.614655
k56680,22.682,28.9224,0.371339,0.622919
k22618,81.4985,15.9168,0.409107,0.491667
k11782,194.933,64.807,0.367366,0.230224
k47260,82.34,35.188,0.585456,0.242741
k31219,186.835,27.8141,0.121144,0.586815
k33750,237.877,8.2304,0.461195,0.516391
k33166,73.6617,54.8106,0.901505,0.698359
k51629,106.201,35.7829,0.182002,0.142605
k5842,50.2492,11.8607,0.0997894,0.131853
k39485,132.047,19.8498,0.404735,0.212108
k36237,87.2765,57.9524,0.411007,0.226157
k27443,145.936,21.6125,0.5534,0.222564
k48719,146.504,34.5721,0.827574,0.255295
k54141,165.935,19.4079,0.0562676,0.225157
k22503,126.298,16.1926,0.617095,0.444263
k46030,121.608,11.3179,0.582062,0.590578
k32505,49.1013,38.5677,0.30856,0.502873
k34188,103.739,15.3866,0.590709,0.13603
k39556,169.678,48.021,0.296808,0.262695
k57483,145.27,51.4894,0.813125,0.353362
k47849,94.3857,27.6645,0.908281,0.395304
k25512,71.4156,31.6655,0.326138,0.274629
k10532,62.4129,14.6288,0.719287,0.498225
k2083,157.416,29.6182,0.316145,0.144154
k17935,175.348,55.4455,0.48285,0.281183
k30370,199.821,32.4451,0.151203,0.208434
k19569,253.305,9.6376,0.433467,0.456784
k55809,247.967,49.2569,0.278946,0.23862
k55162,184.354,18.8287,0.351471,0.536281
k2565,253.876,28.0202,0.383065,0.383021
k33079,228.015,35.9515,0.240046,0.392066
k51695,143.865,38.8977,0.1019,0.447808
k5889,124.199,61.133,0.50063,0.258333
k38678,82.6663,17.2078,0.226605,0.385039
k11339,149.6,24.6691,0.146335,0.379583
k24626,181.902,27.6844,0.258807,0.364016
k57358,121.013,61.8804,0.0726521,0.368182
k22775,129.301,34.2842,0.31364,0.522265
k50963,183.317,39.0129,0.820428,0.350038
k16551,180.681,39.0362,0.181862,0.223195
k10337,99.0885,26.8111,0.930695,0.166667
k40811,48.9047,53.3856,0.0552269,0.175273
k98,70.4033,5.44062,0.270056,0.209012
k43975,175.935,34.8026,0.742466,0.252381
k32019,116.855,46.0051,0.89828,0.0970422
k51214,198.643,42.5652,0.0914866,0.162317
k39934,57.9695,50.1647,0.469257,0.353697
k28781,79.5575,38.5423,0.359912,0.626368
k43313,166.871,53.8138,0.524794,0.311239
k41977,93.731,23.7405,0.782432,0.418841
k17713,164.601,51.2371,0.160537,0.542184
k14792,192.726,26.6025,0.0517534,0.481223
k3887,152.141,38.2908,0.635168,0.439267
k21843,113.841,53.3841,0.482099,0.374057
k35997,121.583,24.3438,0.68039,0.356813
k26098,253.029,41.1677,0.0947636,0.0881831
k43084,193.331,54.0853,0.384301,0.526961
k27983,83.0624,21.0372,0.261599,0.363759
k49617,220.908,67.794,0.395141,0.455347
k8889,84.3773,22.738,0.140659,0.432248
k3789,61.0468,40.9757,0.253764,0.400463
k40987,150.901,43.046,0.200235,0.423219
k50223,181.7,55.7261,0.132273,0.457935
k35409,67.857,36.1749,0.490102,0.34563
k18214,108.445,57.3714,0.240519,0.206699
k42139,238.606,9.98305,0.59713,0.63926
k14583,135.269,30.4585,0.373427,0.309641
k51969,148.913,41.5203,0.11188,0.331475
k52839,92.8965,52.499,0.221084,0.473127
k40626,121.256,19.3245,0.391039,0.0578257
k44320,112.091,42.829,0.286408,0.248726
k24327,194.452,19.9931,0.457196,0.223967
k15426,135.112,4.63953,0.285782,0.354659
k14606,135.709,27.9536,0.122672,0.433427
k15359,128.18,33.4174,0.467147,0.0294521
k25260,74.787,20.5074,0.151638,0.315128
k35753,164.806,57.6295,0.143225,0.237492
k55840,33.8566,34.5262,0.430467,0.197951
k15074,31.2662,23.3669,0.257507,0.500725
k38156,92.5704,55.063,0.674729,0.647093
k34877,131.83,32.8005,0.0661026,0.129472
k31624,179.272,17.9152,0.220339,0.246626
k4149,89.9095,15.2611,0.785035,0.459489
k34850,23.7913,51.7532,0.074002,0.62149
k2307,118.332,38.6022,0.385155,0.554587
k47268,167.008,47.9273,0.126577,0.396736
k41290,102.001,37.0829,0.156744,0.114848
k26672,99.9428,39.0306,0.133427,0.296359
k20209,128.257,57.3789,0.356325,0.362422
k49324,180.722,50.407,0.113833,0.691118
k31095,53.1618,34.8961,0.233092,0.585618
k51692,112.233,45.1145,0.31058,0.339899
k8693,92.4215,35.2334,0.670967,0.50063
k17204,91.5336,48.9742,0.145062,0.31758
k17904,180.903,48.9756,0.386454,0.39956
k51974,155.713,30.056,0.426112,0.363511
k4210,91.7867,2.19673,0.121827,0.57672
k16960,90.386,34.7343,0.33593,0.462896
k1877,80.4145,27.3151,0.198369,0.39482
k42275,237.593,29.4695,0.2188,0.0816341
k24447,117.601,30.7637,0.470285,0.0948813
k31478,90.6277,42.3912,0.621297,0.236045
k29377,198.889,12.9364,0.757892,0.467857
k11463,120.284,25.8153,0.15753,0.241419
k34241,18.5541,54.2311,0.30103,0.08762
k19741,183.958,39.9001,0.91035,0.3875
k31871,69.159,78.4042,0.512956,0.446515
k20919,102.102,51.1449,0.440403,0.518846
k45982,98.2409,56.0268,0.275511,0.28202
k52172,75.7993,32.015,0.0518822,0.645846
k1319,161.494,24.1394,0.453809,0.388375
k13311,132.965,58.1818,0.173257,0.53937
k15316,108.681,45.7091,0.705017,0.306731
k37700,150.902,12.672,0.718991,0.178216
k15936,253.716,10.872,0.214046,0.490265
k57153,73.8502,7.94706,0.64566,0.3668
k11984,99.9491,13.2915,0.286664,0.417674
k38557,130.741,23.4245,0.409607,0.718257
k18470,126.732,29.6318,0.071029,0.296842
k3807,72.9996,60.9847,0.235106,0.235131
k22536,133.406,40.0965,0.733893,0.500885
k41422,126.276,8.20259,1.0011,0.205115
k48490,74.7376,9.5402,0.0765337,0.332675
k3486,104.536,28.242,0.127861,0.230117
k2915,133.655,47.9047,0.891086,0.353276
k12410,75.8129,43.6018,0.525359,0.162019
k33552,183.939,53.2155,0.760375,0.625912
k50580,11.8273,32.6267,0.140358,0.52146
k40794,82.77,50.3167,0.694236,0.565548
k27685,127.107,49.4529,0.139102,0.261102
k31607,139.946,40.2447,0.0491411,0.493256
k40947,192.626,18.7766,0.356696,0.413278
k16918,24.3931,13.5241,0.372001,0.271123
k56764,165.234,15.8,0.845459,0.343854
k57312,94.9652,28.6484,0.11494,0.414957
k46076,79.9058,27.3649,0.371667,0.299106
k2826,69.7718,15.5195,0.0748556,0.376754
k6413,40.9126,15.2881,0.106021,0.195971
k21585,198.718,37.5218,0.621588,0.363108
k10485,112.724,36.1371,0.108559,0.174294
k3384,129.254,42.8191,0.191499,0.491489
k31141,163.346,26.1206,0.323044,0.224069
k27403,108.371,36.1564,0.391158,0.410613
k1925,53.035,59.036,0.259317,0.272739
k44517,250.57,37.8243,0.119736,0.161173
k32137,142.278,10.0733,0.0886317,0.126518
k48686,127.567,35.9049,0.253077,0.649123
k6840,89.2516,64.3438,0.245487,0.33224
k53247,161.736,44.0523,0.180295,0.262985
k44123,241.275,38.3081,0.901457,0.562271
k36527,142.009,62.6299,0.647897,0.159946
k13106,178.165,43.7916,0.477051,0.686048
k26992,48.895,33.7786,0.226111,0.188283
k32330,204.394,32.1885,0.145502,0.1675
k24875,168.071,22.5285,0.25623,0.426038
k24996,178.725,58.273,0.523991,0.233238
k2631,204.46,29.48,0.146829,0.305817
k23061,168.303,49.5942,0.27268,0.62
k7964,112.579,54.26,0.242078,0.518349
k17109,122.566,26.3329,0.654573,0.251449
k26566,65.0669,52.8239,0.928082,0.551377
k19681,91.3668,68.0263,0.61039,0.170781
k9864,230.616,66.2798,0.163695,0.0394866
k1121,252.324,9.30396,0.170595,0.351906
k7411,138.391,17.6614,0.39158,0.657812
k25088,253.507,1.90455,0.23269,0.320635
k40611,73.3676,48.1323,0.239347,0.45082
k17078,228.879,52.693,0.19107,0.337416
k57084,230.338,7.70898,0.133431,0.402583
k4864,132.522,5.57235,0.0925785,0.391084
k12286,201.457,34.2345,0.191019,0.366961
k47670,61.5326,7.21694,0.265906,0.405806
k34805,152.586,19.1475,0.232109,0.743934
k46624,121.98,40.8614,0.387591,0.232097
k30562,149.191,16.1489,0.176639,0.528326
k37960,140.78,14.3981,0.266758,0.464446
k37148,97.1862,12.5122,0.690589,0.523882
k41559,163.071,11.99,0.207031,0.27056
k42833,181.942,12.6901,0.820399,0.133684
k15701,156.888,66.1482,0.245189,0.151429
k26290,147.167,20.3097,0.217402,0.120592
k6708,173.707,22.2015,0.150927,0.591086
k5483,42.1628,0.697544,0.941929,0.250125
k18648,110.032,43.1803,0.367538,0.302616
k110,89.6481,21.3259,0.625397,0.201797
k3574,213.873,72.8737,0.14873,0.234884
k38233,119.644,29.7684,0.107176,0.345864
k1257,104.135,29.6051,0.557489,0.551704
k20371,121.25,31.4284,0.102083,0.278251
k18972,126.51,56.2467,0.243907,0.822817
k51373,125.339,21.3411,0.392581,0.23255
k23845,49.2502,40.587,0.927968,0.598421
k37875,101.484,52.6151,0.23909,0.287697
k23848,85.144,42.0889,0.561891,0.385714
k44555,252.836,21.2186,0.388357,0.240025
k39059,107.131,28.5044,0.224006,0.733449
k7267,144.408,16.5607,0.109595,0.411698
k20122,96.5998,17.0818,0.185884,0.352828
k13974,189.077,42.815,0.637768,0.305976
k3431,97.8874,45.1407,0.0834901,0.314202
k11397,61.8761,46.8176,0.216027,0.487028
k16548,144.276,44.3354,0.454096,0.166087
k16699,46.2983,9.65551,0.485154,0.606707
k17049,151.58,37.3432,0.238504,0.425974
k7511,137.051,75.9129,0.151248,0.292489
k6215,72.3985,23.6896,0.154507,0.325461
k50390,117.451,31.9264,0.203011,0.173684
k30260,164.904,69.4959,0.189139,0.530952
k36741,240.873,50.9749,0.0969668,0.43998
k29620,100.536,41.5744,0.0688527,0.785237
k45873,189.772,46.8314,0.0724336,0.230378
k10917,164.628,39.5282,0.548091,0.48191
k8545,86.0642,46.3436,0.202083,0.55514
k31605,169.354,3.18637,0.187366,0.432216
k46406,168.864,44.6979,0.769003,0.473088
k32356,223.218,84.1183,0.091546,0.269324
k47401,66.8792,17.5074,0.0610858,0.615727
k34626,140.466,36.6372,0.705971,0.108911
k28381,170.961,4.98639,0.699868,0.298181
k10426,71.4658,18.0035,0.470671,0.584485
k14953,64.6642,16.5003,0.305402,0.341919
k30723,103.578,21.1067,0.217939,0.426204
k2878,124.961,46.6646,0.653858,0.523766
k14853,178.118,35.1619,0.451938,0.698156
k19590,222.03,39.2059,0.0708044,0.462695
k55807,120.474,52.9947,0.336962,0.456958
k12777,103.676,16.8145,0.178342,0.285216
k56486,53.0629,50.7803,0.303649,0.476787
k54648,99.4965,30.6132,0.700866,0.17485
k47727,72.6347,56.1338,0.267556,0.171758
k41749,77.5446,49.7751,0.51414,0.314065
k33274,143.562,23.5539,1.07925,0.545959
k45629,70.8605,62.7076,0.256174,0.39793
k16397,38.2871,52.0065,0.244128,0.200663
k27554,89.732,47.5252,0.0681917,0.558578
k4384,73.0136,19.3909,0.785219,0.177909
k18100,114.646,88.9822,0.543701,0.325625
k34700,202.389,28.0233,0.193682,0.39551
k5878,139.191,66.8409,0.702977,0.298365
k52252,88.9816,28.9021,0.246666,0.624622
k36416,102.219,37.6535,0.250823,0.461223
k23720,163.895,12.1165,0.501923,0.448405
k15504,190.714,15.2583,0.429154,0.368003
k10260,40.1134,26.3228,0.601408,0.445076
k52624,95.0037,40.6973,0.136496,0.254459
k5768,37.8145,64.58,0.140432,0.460786
k28941,79.2213,48.0832,0.542352,0.340523
k14651,159.165,41.2414,0.275717,0.134239
k50641,61.3493,1.37306,0.112281,0.696323
k26069,86.162,60.7073,0.526428,0.401654
k224,132.337,6.8025,0.168352,0.0293199
k3587,138.965,44.0413,0.321538,0.49806
k47334,103.925,28.5482,0.276216,0.610278
k10276,142.956,51.6201,0.102336,0.139295
k43684,110.208,46.4638,0.329202,0.470962
k42882,104.953,8.43412,0.230315,0.31288
k56612,249.867,59.5336,0.208751,0.377425
k52073,66.3149,47.0404,0.438965,0.236838
k54921,128.643,30.2437,0.10998,0.309861
k38059,101.126,19.2069,0.164385,0.318267
k16565,209.584,47.3063,0.189958,0.141725
k8925,61.173,52.2979,0.14824,0.0170023
k31862,166.171,29.2858,0.346292,0.137622
k28293,69.941,42.3302,0.407642,0.214509
k54441,119.082,55.9848,0.279986,0.660064
k51644,134.541,32.066,0.294897,0.288881
k36238,60.0513,52.8799,0.313969,0.470286
k23080,110.924,3.87612,0.21131,0.282824
k55256,62.2718,33.0284,1.03616,0.2625
k8736,109.434,32.5357,0.455138,0.256077
k38781,108.04,53.6041,0.171487,0.417344
k10850,92.6803,40.4871,0.235566,0.503213
k48240,198.456,39.6632,0.192272,0.597977
k50201,199.861,10.2928,0.175886,0.520826
k15232,78.6091,6.54499,0.333033,0.206001
k29020,42.1366,37.5765,0.30682,0.374231
k50471,149.745,27.5106,0.452934,0.367289
k42675,73.8539,28.1372,0.158172,0.251903
k47473,27.8699,5.21672,0.566112,0.436225
k45240,138.905,9.63316,0.416017,0.739875
k25258,39.4818,30.9529,0.523048,0.606898
k33747,100.893,53.3005,0.263484,0.35681
k26543,32.5978,48.2269,0.325798,0.164352
k42772,174.678,18.3555,0.175469,0.667222
k20042,222.819,31.5196,0.711846,0.594132
k19980,92.0701,12.3006,0.360051,0.415522
k54111,33.3203,26.2765,0.258035,0.365234
k37685,180.745,14.0252,0.552493,0.329962
k55493,87.5814,55.2149,0.622743,0.444441
k51643,159.66,20.0207,0.732337,0.398837
k7309,149.856,44.2182,0.665185,0.408478
k4792,41.4768,20.1605,0.0871525,0.491304
k5947,251.05,52.7788,0.178873,0.218273
k4727,111.376,28.4968,0.433459,0.401552
k23683,182.277,23.0134,0.480281,0.474767
k16998,117.996,14.0647,0.603961,0.326858
k584,137.337,11.9902,0.127371,0.365161
k5232,212.606,53.917,0.356428,0.091571
k23936,229.965,64.6049,0.219381,0.671462
k8725,100.895,22.6694,0.107032,0.209698
k31304,50.7329,51.7872,0.197038,0.432965
k23881,69.979,9.79197,0.182388,0.159726
k26335,103.993,36.4677,0.686989,0.502034
k53754,70.467,42.0259,0.160009,0.420353
k10727,92.1812,36.7483,0.796237,0.0543678
k2282,47.2866,13.4912,0.766232,0.369244
k5657,94.4138,27.842,0.27612,0.325515
k22423,48.7734,58.0931,0.499869,0.66403
k42690,246.763,43.8435,0.150945,0.417272
k27993,63.7711,56.218,0.372674,0.157711
k39854,151.774,0.434319,0.318048,0.206522
k8425,135.532,48.8063,0.524803,0.381436
k32431,154.767,32.0196,0.646981,0.317864
k38326,73.9679,37.5349,0.168526,0.344477
k22250,174.039,43.8498,0.574078,0.44758
k49816,173.637,47.8077,0.581553,0.181526
k42251,91.5799,33.1591,0.276755,0.336452
k56637,74.5203,49.9721,0.883182,0.316385
k31099,90.0901,27.6321,0.0650416,0.221169
k36076,47.6788,22.4305,0.122879,0.398332
k52783,250.774,12.6546,0.459986,0.221229
k35398,136.898,31.7089,0.304277,0.420833
k42941,109.522,24.8276,0.193468,0.430272
k19176,194.316,38.267,0.121957,0.741697
k30815,111.918,29.2271,0.0994278,0.303512
k16469,64.416,7.39569,1.12401,0.230949
k51211,109.611,39.5971,0.323713,0.400145
k45998,75.5768,36.8999,0.0684375,0.166024
k19453,148.62,15.5038,0.763265,0.246667
k4776,146.441,48.807,0.114018,0.490591
k25038,123.498,17.9338,0.127,0.704384
k37177,85.1439,30.3925,0.160742,0.429323
k43034,87.2913,68.0902,0.316579,0.450074
k18127,163.228,46.1748,0.098111,0.159068
k9401,163.359,30.7467,0.178457,0.541812
k30193,186.579,89.1586,0.340858,0.38022
k49896,97.6407,32.5896,0.164043,0.316387
k15337,91.4322,27.4138,0.15377,0.507884
k48774,117.903,18.0987,0.785831,0.285526
k25275,113.232,48.1584,0.432253,0.43965
k45356,94.696,40.6551,0.219839,0.734611
k44541,132.472,59.6071,0.458656,0.248858
k42877,61.9753,22.1059,0.0878214,0.579311
k17339,132.848,22.9512,0.0473061,0.466412
k3821,30.9532,28.4694,0.425466,0.635008
k16107,193.52,23.5251,0.379697,0.432941
k5095,139.638,46.1138,0.254768,0.365169
k28305,125.575,48.9696,0.887201,0.46581
k49368,168.053,22.4729,0.193266,0.166549
k28190,54.6631,67.5966,0.710841,0.213743
k56871,46.5874,20.7875,0.174046,0.32463
k25569,189.083,32.5945,0.100883,0.146851
k13764,62.2511,38.8856,0.435361,0.467379
k26970,157.506,50.9874,0.506139,0.393875
k1806,170.751,19.8999,0.385902,0.304046
k42248,108.883,25.4115,0.275078,0.170265
k57571,120.916,71.2294,0.2511,0.500019
k34921,106.639,27.7545,0.423517,0.504773
k8983,65.2825,21.8644,0.107093,0.36315
k49786,129.118,35.6035,0.377398,0.409375
k55591,41.8517,49.9712,0.190026,0.273585
k45009,92.6377,34.5525,0.929544,0.393338
k10382,64.6065,49.9228,0.531634,0.571526
k21315,94.0079,48.3678,0.720467,0.393939
k27875,66.449,10.1958,0.0913916,0.477597
k42898,31.7849,40.9548,0.483947,0.329861
k12780,126.708,11.5389,0.336924,0.105835
k53456,179.803,57.7383,0.092469,0.383557
k9684,124.157,34.8519,0.271168,0.532116
k50015,105.721,47.4461,0.266856,0.405268
k41601,111.506,41.0588,0.140966,0.390844
k46238,119.393,0.629447,0.067456,0.418828
k21122,169.339,6.15642,0.13228,0.276678
k28155,56.6635,23.3723,0.12018,0.382058
k38747,109.301,17.2033,0.436437,0.120867
k53313,40.242,67.8012,0.705729,0.409411
k32463,106.358,13.5498,0.178263,0.30649
k48892,112.846,54.7056,0.691302,0.320548
k26023,83.4996,21.2651,0.136778,0.443048
k45088,71.3235,19.4309,0.803912,0.101033
k5102,107.194,21.9204,0.28753,0.34933
k23246,211.329,8.05834,0.313592,0.144058
k2171,82.8486,25.4637,0.123418,0.272793
k57412,141.61,26.8821,0.0837072,0.240467
k36976,144.346,30.2233,0.330381,0.263083
k50454,30.4164,33.1396,0.206847,0.684091
k25311,74.3873,36.98,0.142866,0.173129
k20052,108.927,36.4945,0.173766,0.374839
k39349,100.225,25.0588,0.134455,0.497324
k40680,104.271,47.8309,0.159134,0.153846
k17389,207.561,51.0935,0.581071,0.151346
k40249,92.5058,29.1474,0.601221,0.262695
k36541,90.5752,17.7925,0.398255,0.395866
k30634,120.972,39.9569,0.286786,0.2375
k16963,154.64,51.3775,0.962526,0.42821
k34257,158.636,36.2613,0.208103,0.705359
k5110,183.21,15.3985,0.136111,0.114632
k12008,104.863,56.1021,0.286283,0.331458
k32324,77.5126,21.5516,0.30564,0.551247
k31637,150.195,50.7002,0.162335,0.356873
k13342,128.558,53.6548,0.11504,0.644857
k45342,136.619,14.1263,0.20056,0.276909
k41380,123.78,7.1754,0.203819,0.480711
k24635,122.237,38.5305,0.1258,0.364936
k26926,45.0649,14.2456,0.347279,0.269231
k44846,203.528,59.7497,0.36096,0.482019
k8309,133.241,57.4316,0.254914,0.222995
k24698,128.444,58.952,0.15711,0.100292
k31736,187.596,31.1104,0.265937,0.528868
k53926,136.944,63.3431,0.195674,0.395995
k17572,81.1074,28.5694,0.333034,0.729416
k12678,104.038,34.3326,0.360099,0.46157
k49588,85.4382,66.459,0.183983,0.423279
k23366,105.607,21.1734,0.275006,0.339794
k42785,96.0741,52.4708,0.551197,0.39785
k52147,136.195,56.8026,0.180631,0.463504
k52790,164.92,25.6092,0.253319,0.527491
k24215,134.616,24.2581,0.29728,0.0929846
k25315,89.4225,27.55,0.272713,0.615982
k42846,62.2606,21.9317,0.299602,0.32456
k57510,169.318,35.8527,0.168768,0.225673
k16004,183.934,41.6682,0.119056,0.388583
k2488,65.9609,8.85483,0.206887,0.39384
k22714,70.6423,9.65159,0.130804,0.368076
k38786,186.04,12.1418,0.258515,0.214674
k35825,174.549,11.0537,1.07795,0.450053
k9790,81.4764,14.0368,0.247894,0.608025
k22480,186.185,21.57,0.0600603,0.16182
k32875,122.569,23.9613,0.419156,0.194444
k34817,129.259,14.9679,0.0872225,0.367479
k20859,154.897,51.862,0.636936,0.569534
k16032,233.492,55.3792,0.337858,0.368053
k54629,142.87,61.656,0.420424,0.182983
k28396,98.6673,56.8349,0.840553,0.217622
k51242,50.2175,20.3533,0.609598,0.14
k28234,150.03,22.9442,0.776009,0.321106
k35891,85.5575,35.951,0.0588146,0.298758
k39817,123.158,28.4423,0.43201,0.479937
k20257,114.737,51.1386,0.376242,0.303395
k32306,141.533,64.7744,0.406459,0.228168
k14240,152.322,44.7662,0.882897,0.382874
k32401,47.5186,64.7311,0.443403,0.432894
k5174,98.3208,50.9042,0.321175,0.241753
k40937,140.284,34.3708,0.294362,0.534783
k26365,222.761,12.6844,0.199213,0.222222
k31766,170.268,14.3482,0.213741,0.0527914
k2892,104.384,24.5674,0.428148,0.185271
k54580,124.106,31.2643,0.784679,0.454722
k3739,91.2948,34.2625,0.54257,0.252963
k16142,95.9052,19.817,0.241086,0.498335
k45288,129.758,56.0842,0.124995,0.356065
k40772,6.67567,22.3215,0.730278,0.263585
k2645,140.372,10.1092,0.24438,0.424138
k55876,58.6809,19.7213,0.245839,0.330999
k47821,105.588,38.9592,0.17709,0.280461
k18113,21.7792,91.7563,0.137723,0.302463
k5065,135.15,51.2908,0.457201,0.397397
k54230,91.3264,25.6516,0.313444,0.452331
k56620,87.697,23.2223,0.077697,0.180836
k22527,53.2843,13.6343,0.0581571,0.316118
k30165,173.338,13.3978,0.260268,0.36066
k30383,130.403,52.6375,0.199719,0.294308
k35747,142.119,14.576,0.309807,0.322797
k44134,108.126,53.3095,0.310325,0.367787
k28672,114.638,60.0544,0.135423,0.616787
k41479,120.067,59.4893,0.182437,0.11384
k28308,159.147,45.3308,0.313514,0.619032
k24661,74.4299,14.7032,0.187358,0.190667
k51850,107.736,73.6496,0.597348,0.252298
k54017,135.723,19.1778,0.253347,0.265485
k50126,133.468,15.1781,0.188368,0.478302
k53144,64.1107,52.315,0.101634,0.640103
k464,156.962,50.6527,0.401904,0.315227
k45517,100.076,28.8305,0.197848,0.450246
k21246,134.553,38.939,0.107958,0.321739
k537,182.683,36.8204,0.41959,0.497094
k48627,142.894,52.2751,0.21452,0.436047
k34545,111.996,42.2246,0.0684489,0.583426
k37225,216.467,47.8039,0.0383739,0.311139
k40013,133.7,19.8424,0.203493,0.61542
k48087,135.025,71.5796,0.246931,0.171429
k53911,112.724,20.7587,0.289394,0.119676
k16734,214.922,57.4487,0.128328,0.510049
k30522,100.631,22.9639,0.0626106,0.173558
k55473,66.4953,31.4486,0.413033,0.376623
k37789,64.0902,13.5506,0.338029,0.197531
k50112,154.854,62.7874,0.170188,0.732214
k38478,71.1811,9.45161,0.109282,0.455948
