Key_0_0,V40,V43,V29,V38,Key_1_2
k29712,32.6594,19.5893,0.202083,0.319444,k41457
k40014,35.7233,21.1917,0.0833333,0.23125,k43744
k21901,58.7819,20.0893,0.275,1.0,k56503
k41508,10.8613,11.588,1.0,0.3,k48737
k6284,6.59897,19.0342,1.0,0.9625,k5984
k19669,19.1504,18.5617,0.985417,0.3875,k48322
k8335,25.1357,2.3269,0.25625,0.504167,k10985
k47371,49.5162,9.35678,0.985417,0.33125,k33991
k45337,5.86872,16.9048,0.488889,0.2625,k29007
k35815,43.1541,5.29022,0.1625,0.291667,k20201
k29703,58.7974,17.5049,1.0,0.983333,k56282
k19909,32.3713,10.5442,0.7125,0.333333,k35280
k1901,63.5605,26.2374,0.319444,0.414583,k47485
k49938,57.1789,8.90663,0.172222,0.463889,k10334
k49231,22.4594,8.01277,0.222917,0.138889,k18667
k7548,42.2308,5.53942,0.222917,0.15,k16062
k29040,37.8555,15.7478,0.985417,0.347222,k20379
k20630,58.4297,3.43817,0.254167,0.308333,k47179
k39000,49.71,7.30607,1.0,0.602778,k43521
k38071,59.8111,1.06769,0.809375,0.316667,k21712
k49924,57.2605,12.6032,0.9125,0.322222,k41809
k8024,20.7301,9.69502,0.15,0.877778,k514
k50651,37.4341,7.92927,0.427083,0.255556,k23696
k55641,55.2949,6.61047,0.980556,0.175,k16301
k42190,28.7646,16.2643,0.0979167,0.114583,k35443
k41163,32.1341,11.594,0.1125,0.911111,k22841
k17372,52.9637,2.33417,0.0833333,0.31875,k27556
k5209,43.5843,11.9535,0.954167,0.205556,k17213
k3448,11.2635,21.8917,1.0,0.466667,k47921
k9471,40.6231,11.4732,0.997917,0.405556,k21464
k19696,81.1574,3.67869,0.580556,0.291667,k50372
k49392,39.9499,12.9427,0.0416667,0.169444,k7906
k31796,53.548,6.78952,0.65,0.372917,k30629
k33887,14.9025,2.96625,0.4625,0.45625,k34407
k54430,73.7516,12.5226,0.16875,0.488889,k46290
k42827,12.2365,9.93888,0.24375,0.163889,k22032
k8568,62.2975,5.45897,0.336111,0.15,k13217
k51801,64.6284,9.06805,0.141667,0.391667,k35719
k21097,40.3349,17.9746,0.4375,0.588889,k52035
k30263,16.8878,8.36887,1.0,0.3,k21260
k49831,44.9394,3.03057,0.872917,0.272222,k17578
k15005,6.66682,0.945573,0.289583,0.453125,k3003
k12044,19.1195,18.1371,0.85,0.558333,k18993
k43416,13.8108,12.4419,0.0541667,0.264583,k53843
k10299,29.7833,3.27115,0.227083,0.108333,k30384
k30043,53.7568,16.1138,1.0,0.425,k36853
k56108,11.1884,11.5773,0.227083,0.166667,k48605
k13581,34.821,12.8852,0.1,0.263889,k35754
k57055,46.4006,10.0135,0.1625,0.28125,k41016
k53096,26.5064,7.11003,0.327083,0.0972222,k28763
k39930,8.00643,5.30329,1.0,0.113889,k341
k31927,14.9664,1.03679,0.2875,0.847222,k54559
k34829,13.0212,11.9631,0.345833,0.169444,k53269
k46486,50.2773,1.18423,0.25,0.14375,k56193
k24531,45.2592,17.3262,0.504167,0.822222,k21113
k56107,6.41692,23.1242,0.95625,0.502778,k45514
k39383,18.2579,8.68622,0.266667,0.2,k4561
k50334,5.6343,20.6191,0.25,0.491667,k1086
k27294,23.6853,0.312219,0.291667,0.305556,k19340
k20375,45.6554,3.68307,1.0,0.697222,k15068
k8192,59.1078,1.32822,0.0916667,0.955556,k35931
k46485,7.59411,4.45612,0.1375,0.0916667,k35008
k1775,15.0906,8.13774,1.0,0.133333,k29107
k26462,23.8182,0.909366,0.489583,0.0833333,k52991
k48983,57.9005,13.3068,1.0,0.977083,k44006
k24596,23.2758,10.2831,1.0,0.6375,k52530
k23983,65.5243,5.28256,0.215625,0.229167,k31977
k48245,44.3045,16.7564,0.911111,0.73125,k4905
k5292,27.0771,18.0532,0.197222,0.279167,k49512
k12744,10.4245,7.48253,0.0625,0.222917,k8615
k19076,86.3165,15.2282,1.0,0.4,k47383
k14030,36.4565,8.78981,1.0,0.327778,k24659
k13692,25.0691,11.4857,0.283333,0.255556,k13718
k14954,17.1724,13.9686,0.394444,0.241667,k7262
k53398,50.917,7.14575,0.295833,0.05,k27277
k54535,45.2253,10.9847,0.720833,0.872222,k53635
k26350,42.4828,3.84384,0.116667,0.641667,k52133
k45688,36.3495,5.33089,0.5,0.233333,k34
k16068,31.111,22.6904,0.466667,0.305556,k32750
k37904,42.0937,18.925,0.272917,0.116667,k54729
k56791,40.0909,0.773573,1.0,0.752083,k49653
k37577,24.733,10.796,0.316667,0.922222,k325
k39288,15.1499,10.3373,1.0,0.280556,k28125
k5379,20.9326,15.4457,0.05,0.266667,k42630
k39332,68.0057,15.7745,0.304167,0.325,k1594
k8969,56.4065,18.0186,1.0,0.325,k56334
k29315,6.6915,11.31,1.0,0.13125,k27563
k42155,45.819,16.8567,1.0,0.733333,k27610
k37452,19.4522,13.5534,0.741667,0.35,k24081
k36620,57.0929,17.9681,0.422222,0.286111,k6706
k21619,8.09039,9.14315,0.722222,0.191667,k711
k47130,8.50206,1.98585,0.70625,0.090625,k42141
k17973,29.9071,10.1341,0.247222,0.394444,k53079
k53164,36.495,2.91985,1.0,0.577778,k45592
k47874,12.4917,6.34814,0.816667,0.15,k25197
k5655,44.0554,12.899,0.09375,0.319444,k50581
k45760,22.9025,9.7178,0.595833,0.888889,k14836
k43417,22.5636,12.1918,0.658333,0.341667,k57093
k13279,21.6038,6.24846,1.0,0.125,k8084
k12956,50.4782,12.9085,0.264583,0.272917,k46244
k32338,26.0684,8.35324,1.0,0.1625,k52883
k3884,6.14158,3.20614,0.179167,0.138889,k34951
k4078,36.2559,9.8136,0.429167,0.388889,k1656
k43686,21.4442,5.99063,0.25,0.58125,k29727
k41454,32.7882,5.40332,0.25,0.677778,k57429
k47558,35.0742,3.24032,0.0354167,0.283333,k54969
k53377,57.7834,1.40084,0.452083,0.369444,k20156
k1014,39.1745,1.33041,0.316667,0.861111,k44890
k18312,5.73078,3.29479,0.160417,0.130556,k26532
k2820,69.1115,18.8403,1.0,0.758333,k6421
k46724,43.6456,17.1904,1.0,0.147222,k3588
k22012,9.33981,7.43407,0.675,0.4,k54421
k13500,33.6454,16.5991,0.288889,0.272917,k33040
k38893,68.3149,6.53113,0.627083,0.275,k52395
k48642,20.9775,12.8808,0.172222,0.38125,k25112
k6150,15.3291,7.61996,0.0458333,0.725,k32634
k5268,37.7423,11.435,0.74375,0.385417,k15546
k47908,26.6356,14.8555,0.422222,0.358333,k9448
k47946,26.2216,12.1917,0.125,0.15,k39121
k27216,8.50907,6.64008,0.791667,0.28125,k3282
k2886,51.1839,10.0587,0.116667,0.930556,k27612
k43335,24.6707,14.5927,0.119444,0.283333,k36187
k742,48.3079,13.0251,1.0,0.191667,k16469
k32190,43.5148,9.68667,0.28125,0.247222,k35356
k3003,16.5828,10.2687,0.2,0.247917,k25444
k20942,29.5527,4.02012,1.0,0.388889,k46338
k51172,2.49645,12.1822,0.961111,0.372222,k27106
k8449,32.0887,5.43102,0.26875,0.275,k19283
k47451,19.4664,6.23262,0.48125,0.31875,k39917
k9910,43.3002,6.22412,0.414583,0.391667,k39111
k12115,45.7426,13.6787,1.0,0.191667,k54901
k5158,27.5007,16.3783,0.1875,0.977778,k7095
k52972,35.752,4.74964,0.9125,0.413889,k17238
k21995,40.8197,7.02174,0.954167,0.50625,k9056
k28868,25.4998,12.9019,0.15,0.175,k29544
k41351,12.4754,16.532,0.820833,0.66875,k43265
k41125,8.05759,2.75516,0.316667,0.275,k16836
k3455,16.9513,12.6238,0.788889,0.336111,k944
k46542,11.6884,9.60446,0.447917,0.455556,k22107
k26681,44.7453,12.9661,0.14375,0.279167,k22000
k56422,45.1064,1.53213,0.820833,0.2,k27540
k56266,26.5895,16.5164,0.260417,0.154167,k639
k44334,16.6749,15.5935,1.0,0.483333,k25628
k13857,58.0738,14.6855,0.444444,0.811111,k39127
k22340,78.5217,7.49078,0.870833,0.6875,k50653
k26388,25.3408,3.98196,1.0,0.213889,k10852
k56480,14.8271,14.5628,0.977083,0.438889,k44400
k37700,33.1281,4.74637,0.425,0.266667,k52316
k50186,22.0936,15.3233,0.829167,0.138889,k35687
k26196,22.5478,6.58307,0.725,0.629167,k38818
k32886,50.8227,16.3499,0.0729167,0.697222,k18937
k48348,13.0033,11.715,1.0,0.0972222,k38466
k50603,57.6337,13.6611,0.166667,0.0666667,k35330
k36224,29.3721,8.4578,1.0,0.752778,k46201
k31268,11.0179,8.4304,0.0770833,0.3625,k19106
k31322,36.7533,2.20392,0.160417,0.110417,k1545
k34916,49.446,9.71083,1.0,0.36875,k40458
k19853,19.3083,13.1482,0.122917,0.525,k54890
k56298,32.363,17.4942,0.141667,0.727083,k12928
k55728,62.363,12.1077,1.0,0.609375,k52247
k8235,28.6425,4.24614,1.0,0.441667,k17360
k35586,71.3644,14.1293,0.736111,0.346875,k16013
k45130,33.7881,3.23546,1.0,0.361111,k56589
k15703,45.0902,10.2225,0.66875,0.544444,k15152
k2947,32.5351,12.4807,0.169444,0.65625,k4964
k48569,34.6801,2.47731,0.208333,0.152083,k51790
k43465,44.7455,13.9601,1.0,0.475,k27170
k5610,43.8156,12.7332,0.169444,0.180556,k345
k12426,34.2092,17.0913,0.0645833,0.766667,k49062
k53825,64.8891,14.2493,1.0,0.3,k14402
k31499,12.8685,0.107203,0.35,0.245833,k48092
k35585,17.8884,9.09185,0.119444,0.35,k25179
k37866,16.3693,6.91081,0.258333,0.0916667,k10524
k13993,50.8851,8.22631,0.295833,0.539583,k20589
k38650,38.1365,25.9555,0.0895833,0.475,k9482
k11786,22.4717,5.93305,0.204167,0.194444,k32820
k946,24.0982,12.2226,0.141667,0.988889,k36314
k8172,84.2865,10.0505,0.15,0.179167,k10728
k24141,34.6577,11.4266,1.0,0.670833,k30889
k3270,54.2828,10.6373,0.172917,0.158333,k33048
k9172,17.0173,10.7044,0.908333,0.35625,k45395
k50074,20.4259,4.64823,1.0,0.489583,k54615
k19722,20.9137,12.1013,0.191667,0.694444,k30055
k51094,41.9759,4.20431,1.0,0.102083,k19796
k21132,39.1139,3.35206,0.354167,0.125,k2143
k56475,37.8501,8.0348,0.320833,0.213889,k49150
k31256,55.0103,16.2427,0.585417,0.0888889,k13988
k6146,62.9969,6.57951,0.285417,0.494444,k33348
k1583,61.3536,1.53175,0.170833,0.116667,k8081
k25680,32.8274,4.14861,0.447222,0.402778,k48823
k34144,20.0103,6.24143,0.588889,0.0916667,k27720
k48435,38.3271,12.748,0.475,0.408333,k13586
k24066,39.6796,22.5325,1.0,0.144444,k9394
k15404,8.97589,0.524025,0.725,0.10625,k40236
k45027,32.4764,17.3743,1.0,0.669444,k39749
k16202,63.8407,21.209,0.722917,0.666667,k52584
k48565,25.7553,13.6002,1.0,0.147222,k35888
k22669,45.8695,6.81192,0.260417,0.125,k1058
k4892,38.4038,13.5856,1.0,0.91875,k55129
k20131,33.4799,16.7753,0.263889,0.458333,k11643
k29885,65.491,12.0709,0.0375,0.572222,k40391
k50917,12.0923,5.3191,1.0,0.161111,k42622
k8364,5.42087,3.16825,0.28125,0.422917,k4611
k38300,18.1636,7.09726,0.86875,0.227778,k24353
k24279,49.9134,1.96151,0.0854167,0.35,k35604
k40992,45.7867,10.5587,0.847222,0.227778,k48886
k47600,22.3791,14.7489,0.533333,0.563889,k48155
k16990,37.084,15.2218,0.0833333,0.211111,k3542
k39604,44.7845,12.7909,0.302778,0.391667,k40839
k46354,21.7513,11.8429,0.183333,0.439583,k46587
k47465,62.9367,9.33507,0.683333,0.760417,k19050
k39839,59.6342,5.27461,1.0,0.2,k36734
k8991,36.5091,6.2146,0.410417,0.411111,k41329
k1242,18.0255,26.1956,0.291667,0.5375,k28704
k39662,39.6405,2.19392,0.264583,0.438889,k22812
k57482,45.9146,4.15393,0.233333,0.075,k50936
k51901,41.982,9.64647,1.0,0.758333,k20064
k5597,20.8148,13.4074,0.283333,0.0625,k4176
k46743,31.0586,22.1935,0.130556,0.369444,k46346
k48647,21.5445,18.0947,0.0895833,0.5125,k1163
k40427,47.0786,3.49599,0.297917,0.3125,k6468
k52867,3.6455,1.69829,0.716667,0.508333,k44363
k38876,60.5504,4.3321,1.0,0.285417,k27997
k28686,31.5222,18.293,1.0,0.20625,k17711
k4653,82.5268,3.78773,0.85625,0.283333,k46054
k55567,13.3466,13.324,0.4375,0.5,k56605
k14872,5.65741,21.1396,0.352778,0.327083,k45187
k19325,56.8879,16.6606,0.334375,0.672917,k52406
k28001,47.6029,16.5449,0.18125,0.522917,k16772
k47487,64.1402,14.0393,0.525,0.185417,k16494
k21631,27.5425,20.2656,0.477778,0.754167,k29392
k6084,24.0613,2.85035,0.136111,0.947917,k28273
k36125,70.325,11.1262,0.266667,0.0805556,k52472
k21856,11.6071,11.7986,0.885417,0.278125,k30526
k22575,53.7499,20.7019,1.0,0.485417,k19014
k10387,56.1749,1.86259,0.858333,0.519444,k31885
k14943,20.6557,16.6539,0.283333,0.786111,k21110
k989,19.4944,9.7217,0.260417,0.891667,k39524
k10334,46.028,14.1569,0.283333,0.627778,k39109
k26688,22.4678,19.9668,1.0,0.163889,k47553
k43189,13.7096,1.33382,0.616667,0.0888889,k18350
k49744,19.9564,1.84203,0.120833,0.938889,k22394
k49863,28.7066,12.432,0.194444,0.105556,k5800
k7659,60.4579,2.48275,1.0,0.60625,k3267
k54489,56.1123,11.4513,0.322222,0.763889,k54529
k43979,15.0601,0.0368244,0.527778,0.578125,k50138
k15611,12.3436,7.81057,0.236111,0.147917,k39919
k18848,7.01777,8.92407,0.89375,0.227083,k43836
k41466,33.3729,13.8269,0.345833,0.188889,k16291
k8764,37.4782,6.70419,1.0,0.438889,k49808
k16590,24.0335,1.06546,0.427083,0.2,k614
k44100,34.0142,7.59699,0.733333,0.0805556,k2062
k13514,39.5114,21.4386,1.0,0.563889,k45293
k55889,63.8554,5.35707,0.979167,0.10625,k16939
k4107,26.027,7.81732,1.0,0.441667,k16790
k47293,23.197,12.7333,0.352083,0.402778,k3887
k53417,19.5252,7.87908,0.354167,0.21875,k27927
k8160,90.6501,19.6999,0.1,0.872917,k55931
k35796,9.6194,9.90979,1.0,0.129167,k14067
k55216,62.099,10.8461,0.516667,0.272222,k17256
k130,17.2836,2.02006,1.0,0.144444,k21046
k24515,70.1035,5.83493,1.0,0.216667,k23881
k10588,41.3486,4.07667,0.970833,0.0361111,k17628
k17063,34.9624,17.4994,0.6875,0.127778,k24784
k18781,23.5393,7.68554,0.5,0.204167,k2235
k6230,41.2226,11.6352,0.58125,0.55,k22043
k28309,60.2264,5.95534,0.09375,0.0722222,k47415
k15124,48.3666,5.36832,0.7,0.572222,k31403
k54678,4.26591,18.2665,1.0,0.25,k51706
k9149,67.7223,19.7312,1.0,0.13125,k31119
k11498,42.7492,9.86243,1.0,0.770833,k54388
k24711,25.5135,7.55417,1.0,0.341667,k13255
k6954,54.7165,12.5037,1.0,0.144444,k19732
k17471,68.3406,0.778799,1.0,0.155556,k44212
k19772,18.2792,17.6401,0.389583,0.283333,k16474
k41438,47.0488,9.76477,1.0,0.377778,k41884
k6255,41.536,23.2222,0.3,0.222222,k6306
k38620,14.7166,6.09577,0.11875,0.111111,k51557
k16803,26.7955,13.0987,0.383333,0.335417,k51997
k39627,45.8914,16.4393,1.0,0.480556,k40723
k41323,68.5765,12.2859,0.458333,0.313889,k55782
k33685,14.9883,13.7451,0.255556,0.513889,k3503
k57401,7.87887,7.32319,0.4,0.0611111,k55810
k52404,31.3932,21.7552,0.266667,0.0861111,k50604
k16915,32.4696,10.345,0.258333,1.0,k47306
k52310,43.1687,21.9124,0.922917,0.111111,k24521
k52644,53.501,4.31593,0.0520833,0.1375,k9114
k1661,7.2358,7.56651,0.755556,0.188889,k18721
k1081,41.0593,13.4591,0.14375,0.377778,k51444
k5282,49.0519,1.67783,0.727083,0.152778,k37788
k29607,22.0182,15.2051,0.379167,0.627083,k50300
k37276,2.56849,21.6813,0.191667,0.816667,k46459
k13728,52.0864,11.1137,0.68125,0.189583,k16995
k9803,13.701,3.84735,0.15,0.45625,k13765
k30940,51.1305,15.0499,0.736111,0.14375,k10192
k57425,12.5744,2.83145,0.55,0.255556,k26830
k53836,10.1257,10.8642,0.619444,0.597222,k10859
k18772,48.4174,11.1849,1.0,0.584375,k39252
k27637,41.2031,8.24655,1.0,0.0729167,k51373
k9569,50.4663,6.96749,0.102778,0.341667,k15353
k37054,22.1362,12.3676,0.120833,0.733333,k7270
k29724,20.2784,2.40582,1.0,0.161111,k38972
k19330,3.9426,13.1218,0.441667,0.625,k27970
k32513,34.4426,20.3497,1.0,0.191667,k15253
k10217,29.0134,10.6722,1.0,0.297222,k11658
k30206,22.2405,7.36778,0.136111,0.158333,k9118
k10144,54.6272,15.8139,0.75,0.386111,k45576
k35236,24.254,10.5042,0.152083,0.830556,k39563
k46720,7.58017,2.17963,0.877083,0.275,k51656
k45634,15.62,15.9918,0.0875,0.635417,k22619
k34980,41.8826,14.5111,0.402778,0.433333,k17898
k5281,26.2469,14.795,0.370833,0.675,k24321
k42999,0.383082,15.0063,0.0645833,0.127778,k24642
k23669,15.3416,15.7287,0.93125,0.711111,k54716
k54851,39.9539,8.78677,1.0,0.3,k14786
k56669,71.3355,16.8641,0.141667,0.380556,k11831
k24117,46.0409,0.909845,0.677778,0.208333,k2602
k41293,21.0023,4.66279,1.0,0.366667,k54230
k2370,49.9274,17.5992,1.0,0.222222,k42357
k3461,44.2384,12.636,0.183333,1.0,k44983
k30408,24.7989,21.3688,0.129167,0.219444,k16906
k46899,37.9515,9.04619,0.275,0.4,k30791
k1163,19.8115,19.1641,0.519444,0.05625,k13426
k17092,53.7152,19.8997,0.9875,0.35625,k605
k57111,30.927,7.93856,0.135417,0.8875,k38402
k5316,16.9923,15.3007,0.279167,0.2125,k18440
k16937,27.037,16.0449,0.75625,0.688889,k11465
k27078,7.04144,3.77509,0.172917,0.516667,k37094
k23156,53.9204,9.33742,1.0,0.869444,k22886
k49888,25.7833,2.93247,0.191667,0.188889,k54255
k57030,23.2581,23.9824,0.133333,0.0833333,k3313
k28384,51.016,14.1949,1.0,0.410417,k32144
k21544,56.4479,8.8362,0.741667,0.260417,k42942
k20728,50.7046,13.564,0.1125,0.102778,k41631
k20686,25.2716,14.647,1.0,0.133333,k31053
k1992,36.2756,20.153,0.288889,0.179167,k54730
k46560,25.4917,8.19478,1.0,0.610417,k31506
k28905,20.2874,9.14698,1.0,0.113889,k38110
k19035,70.3574,9.68613,1.0,0.341667,k5967
k10270,52.9243,12.7069,0.15,0.2,k38883
k17846,39.6336,1.74931,0.845833,0.377778,k5818
k23702,45.7442,8.27725,0.06875,0.213889,k6150
k13634,47.3885,7.84885,0.09375,0.472917,k42176
k55017,49.8829,3.77089,0.322917,0.55,k13918
k1515,27.2637,2.53542,1.0,0.333333,k1618
k10719,35.083,7.6373,0.954167,0.288889,k41290
k53899,33.253,1.17766,1.0,0.0708333,k9065
k43760,24.0112,16.2666,0.0833333,0.102778,k18743
k14434,19.9235,21.2305,0.0694444,0.154167,k26739
k51869,34.3856,4.05853,0.305556,0.227083,k687
k30293,20.1692,14.2601,0.633333,0.627778,k55858
k52168,45.8909,4.00789,0.0666667,0.255556,k3058
k20472,58.5989,7.72645,0.372222,0.5,k55120
k4347,20.1879,4.67432,0.0541667,0.877083,k39599
k35521,11.5324,18.8584,1.0,0.3,k36081
k11991,19.038,15.5098,0.4125,1.0,k9579
k4934,64.8038,7.74734,0.03125,0.369444,k22952
k46830,33.4163,19.5912,0.591667,0.563889,k26077
k5326,58.1695,14.8649,0.360417,0.283333,k48228
k49426,18.8551,14.7757,1.0,0.320833,k34567
k3516,39.0618,6.22891,0.3625,0.477778,k22213
k57343,45.5765,24.3194,0.11875,0.144444,k55981
k7942,45.7632,23.4006,0.666667,0.441667,k16070
k28591,43.5853,13.1092,1.0,0.241667,k5511
k15147,42.233,6.55449,0.446875,0.15,k53684
k4074,40.8147,15.3046,0.888889,1.0,k27538
k35791,50.9403,15.6458,1.0,0.294444,k42177
k47170,22.3816,10.117,0.31875,0.846875,k18477
k53910,60.2406,14.4279,0.14375,0.219444,k27719
k25154,32.4547,15.5373,0.327083,0.761111,k7841
k30018,32.0905,16.1726,0.252083,0.675,k54451
k22361,22.4054,16.4881,0.11875,0.361111,k11703
k10777,45.7787,5.49656,0.455556,0.691667,k31725
k16263,16.7628,15.8812,0.225,0.2125,k42368
k22065,3.79886,3.78593,0.329167,0.188889,k50672
k41708,40.5582,4.38222,0.441667,0.822222,k15967
k31428,55.7953,14.7713,1.0,0.65,k1958
k16846,45.2609,1.4809,0.43125,0.43125,k23643
k57478,78.2915,19.6068,0.145833,0.271875,k51221
k11727,51.807,10.7846,0.19375,0.463889,k24942
k5321,14.4906,11.2598,0.835417,0.0875,k32582
k41160,51.2705,28.2186,0.758333,0.352778,k16685
k55825,38.795,12.965,0.289583,0.733333,k4503
k7940,42.1884,14.3653,0.205556,0.647222,k53216
k42014,68.2474,0.15241,0.558333,0.375,k28875
k37751,18.4024,8.40138,0.6625,0.330556,k25306
k12161,24.148,2.81692,0.589583,0.8375,k776
k43409,54.9054,13.7447,0.1375,0.645833,k39869
k38245,1.65518,20.7643,0.627778,0.446875,k14208
k25777,55.6759,12.6468,0.122917,0.488889,k3349
k12560,25.7712,5.01663,0.1875,0.597222,k24702
k35211,8.45658,4.00671,0.379167,0.0895833,k31300
k33544,25.5249,4.46713,1.0,0.75,k21484
k44873,45.9049,5.96319,0.21875,0.11875,k3400
k48480,68.3557,17.0572,0.616667,0.4,k48225
k21629,56.6518,12.1299,0.41875,0.30625,k12408
k31652,19.0242,6.61672,0.20625,0.413889,k28236
k16313,34.3707,9.13579,0.9125,0.89375,k21880
k1346,31.6423,14.8557,0.0979167,0.577778,k12317
k7062,35.9253,7.20454,0.0875,0.611111,k3476
k13319,51.5692,4.07807,0.327778,0.35,k1813
k9883,51.6064,12.0866,0.116667,0.266667,k5607
k37039,18.5117,5.93924,0.475,1.0,k39641
k2380,26.312,13.3099,0.788889,0.366667,k32683
k20741,5.37404,11.6848,0.258333,0.539583,k37176
k31966,42.6125,17.7079,0.3,0.720833,k17034
k47794,30.4053,3.4218,1.0,0.396875,k32312
k56931,19.9119,5.01056,0.90625,0.991667,k26639
k17986,40.3143,6.17642,0.916667,0.152083,k13473
k32913,33.6447,13.8559,0.366667,0.663889,k47904
k13371,24.4782,4.84069,0.647222,0.255556,k2424
k6166,29.6235,15.5687,0.30625,0.366667,k8725
k47101,26.634,8.9147,1.0,0.125,k35772
k828,17.4827,14.4042,0.333333,0.533333,k52725
k20103,60.239,26.3569,0.872917,0.213889,k41280
k54740,59.7798,14.1465,0.455556,0.155556,k13258
k13680,44.1497,8.42441,0.145833,0.545833,k21857
k40006,56.6575,11.5846,1.0,0.441667,k19459
k1592,36.6687,5.03788,0.3375,0.619444,k7187
k1035,21.5781,14.5029,0.0854167,0.8375,k32769
k45900,25.2391,5.22213,1.0,0.430556,k42412
k28103,57.8361,16.859,1.0,0.70625,k23654
k50745,9.21779,4.2756,1.0,0.466667,k34319
k54262,11.6119,9.89163,0.795833,0.0972222,k20181
k21687,10.4548,9.4766,1.0,0.3,k8917
k56253,6.01861,7.60099,0.208333,0.502778,k56010
k3870,70.6003,6.25861,0.985417,0.260417,k20272
k28010,31.957,26.5342,0.51875,0.245833,k39017
k55853,63.4852,11.0046,1.0,0.352778,k26867
k32687,66.4042,15.4442,0.26875,0.05625,k51667
k10791,64.9982,7.47834,1.0,0.819444,k12109
k15831,42.0468,12.5668,0.686111,0.270833,k35234
k816,46.5272,9.93396,0.214583,0.25,k34505
k55265,12.2386,4.6625,0.208333,0.294444,k14918
k3621,7.36107,4.43431,1.0,0.297917,k15042
k17127,32.565,6.11158,1.0,0.686111,k7777
k4274,21.3819,15.1083,1.0,0.466667,k25863
k38436,29.7968,1.68677,0.4875,0.675,k31616
k40152,28.1631,11.1687,1.0,0.0972222,k21536
k792,52.895,3.4757,0.283333,0.294444,k52120
k14665,60.0908,14.6876,0.1,0.29375,k22873
k941,64.8974,8.43095,0.538889,0.858333,k42667
k34242,23.1241,13.9339,0.714583,0.125,k43541
k54693,11.8973,5.08976,0.252083,0.263889,k45987
k41513,32.9686,13.9398,0.170833,0.4375,k42104
k48262,56.1101,22.2166,1.0,0.380556,k15115
k32808,63.0534,2.46368,0.760417,0.1,k23898
k46624,66.974,1.51887,0.658333,0.802778,k1190
k2199,47.5323,11.4585,1.0,0.383333,k13244
k44961,42.6049,8.09097,1.0,0.505556,k45649
k39527,14.048,15.7398,1.0,0.797222,k41765
k47738,35.7401,9.62661,1.0,0.183333,k5398
k46596,47.8373,13.2682,0.366667,0.536111,k36913
k39738,4.46639,12.3219,0.158333,0.0354167,k32751
k39251,18.8107,1.57762,0.3625,0.25,k56929
k26145,11.8752,5.60739,0.191667,0.1125,k38488
k57563,45.7949,11.9377,0.185417,0.236111,k8387
k1270,26.1684,2.97003,0.329167,0.2625,k24722
k37172,66.5402,5.97253,0.110417,0.140625,k31395
k30830,36.2217,1.78806,0.260417,0.364583,k55538
k14950,53.7225,11.7364,0.89375,0.133333,k182
k22198,31.4372,18.2892,0.795833,0.694444,k8783
k47126,35.4069,6.3401,0.0791667,0.2,k7003
k5564,51.7467,25.2267,0.0770833,0.504167,k56437
k52448,46.9461,16.2766,1.0,0.25625,k24059
k13919,35.8441,12.2808,1.0,0.369444,k27241
k24657,51.6618,3.03962,0.0791667,0.847222,k40208
k23336,45.2094,6.76017,0.405556,0.611111,k5724
k37110,15.12,7.01088,0.0979167,0.665625,k51616
k4714,4.32728,6.44764,1.0,0.702083,k22613
k18842,34.2188,22.9087,0.0854167,0.614583,k20927
k22092,32.3942,3.91513,1.0,0.352778,k30885
k30987,52.2361,19.3264,0.539583,0.4,k52863
k25013,7.36204,3.40202,0.0479167,0.477778,k54240
k45746,20.2427,3.08768,0.566667,0.23125,k27830
k13340,26.1681,18.6561,1.0,0.685417,k18423
k20486,38.6076,1.74096,0.25,0.147917,k51171
k47656,26.2198,2.19468,0.15625,1.0,k30476
k9989,53.2685,2.95472,0.20625,0.388889,k45790
k50682,62.6407,22.9682,0.322917,0.26875,k52752
k50357,14.6907,10.2863,1.0,0.147222,k20040
k39205,13.3257,11.3147,0.204167,0.397222,k55259
k10244,41.401,7.70676,1.0,0.302778,k19247
k50142,10.3126,7.61848,0.177083,0.255556,k38509
k1614,5.66019,8.21579,0.145833,0.997222,k22527
k19261,45.5445,11.9275,0.127083,0.6125,k57080
k26612,42.9919,6.62436,0.1375,0.902778,k26361
k1349,71.8394,14.8461,1.0,0.45,k15297
k3304,21.9757,6.55924,0.0854167,0.83125,k30625
k31949,34.5042,9.08234,0.822917,0.616667,k1415
k6318,23.122,16.5907,1.0,0.835417,k16187
k23102,13.6407,19.963,1.0,0.402778,k29621
k51343,62.3093,16.9288,0.204167,0.522222,k48384
k2318,16.0326,3.87568,1.0,0.516667,k45809
k22523,10.6577,5.11163,1.0,0.409375,k31057
k46737,54.2491,18.2689,0.672917,0.447222,k40929
k38131,46.0819,6.17076,0.645833,0.8875,k32087
k53336,34.0229,11.72,0.758333,1.0,k1697
k52235,37.9454,2.5206,0.169444,0.255556,k48879
k3098,52.3294,17.7972,0.775,0.988889,k50412
k37634,55.4787,1.12281,0.05,1.0,k52384
k54899,20.5687,11.8136,1.0,0.263889,k35287
k35538,7.05809,1.73863,0.477778,0.144444,k38473
k206,39.573,7.00401,1.0,0.408333,k15291
k11325,61.8406,14.8042,0.35625,0.641667,k53051
k35825,38.191,16.1637,0.1125,0.408333,k8272
k45985,60.4009,11.1196,0.0479167,0.763889,k30610
k24387,42.9167,6.48552,0.0694444,0.410417,k17093
