Key_0_0,V32,V35,V49,V31,Key_1_1
k55119,0.509072,-11.2559,53.5072,43.648,k46633
k37624,0.40911,2.21508,195.795,36.4568,k7792
k15745,0.633405,2.78833,222.025,46.5179,k10584
k49094,0.098286,1.75437,115.495,42.9138,k31915
k30820,0.47963,-8.19754,132.267,0.968385,k20588
k20516,0.0893179,6.25353,217.642,57.3539,k53995
k48465,0.660139,13.9817,156.846,43.5012,k19186
k19024,0.113077,18.1246,83.4444,66.8694,k49740
k5381,0.0887585,0.206001,109.708,24.4658,k5365
k49213,0.0555068,1.58801,120.832,8.83453,k53974
k24155,0.26411,-3.35641,135.916,48.6474,k47767
k38401,0.478583,4.94006,230.482,61.3608,k45754
k25744,0.137087,-2.94387,132.106,23.6059,k36975
k51959,0.205079,6.25153,107.902,24.8947,k41347
k7423,0.163405,3.72607,34.6517,29.0731,k10394
k12252,0.438755,0.0470069,214.372,42.0805,k51634
k42271,0.149425,-6.31891,117.163,45.6232,k49844
k20032,0.261012,13.6746,110.904,2.36992,k14709
k19058,0.234218,0.72763,99.7604,30.533,k27280
k40659,0.274645,2.92346,105.752,23.9384,k13427
k14325,0.290762,-6.27102,131.922,39.8195,k33450
k42242,0.354849,-6.06676,149.379,41.1705,k19462
k26129,0.110163,8.25009,149.075,30.9463,k6790
k31224,0.141485,-25.1516,97.4706,18.1632,k16757
k17178,0.143995,8.4508,156.888,44.8291,k50274
k23743,0.717379,-0.219278,77.278,10.3856,k8090
k22962,0.538088,9.49803,170.86,32.4438,k16185
k9859,0.680998,-4.05181,95.2189,70.5154,k4580
k24715,0.43467,-1.97977,115.655,22.5983,k29609
k37400,0.206171,-5.18489,252.626,40.4774,k26878
k8386,0.135959,8.76468,162.19,10.1034,k27342
k4336,0.511339,0.611232,144.56,41.6063,k27954
k45737,0.193694,2.45919,107.23,34.4147,k37678
k40097,0.184901,8.59073,204.124,12.0445,k10535
k34880,0.357066,0.588939,205.557,14.6016,k19455
k34529,0.195447,2.92735,29.1406,15.1212,k52298
k20683,0.512336,-10.3672,196.451,12.5075,k14279
k32266,0.592207,-0.745228,151.116,49.7712,k13300
k13146,0.121684,4.90655,229.654,52.6831,k32884
k22807,0.487584,-13.9278,142.266,32.876,k27454
k56070,0.152672,-4.31001,108.178,48.9611,k33774
k49953,0.0840516,17.8366,195.512,9.27185,k22026
k23516,0.995932,-9.42641,201.692,34.476,k6347
k43091,0.503368,11.1183,53.3699,54.4489,k46177
k25979,0.454977,-11.6483,204.249,29.2842,k19645
k55368,0.581187,7.87057,103.922,18.5571,k10587
k16496,0.652492,6.41505,64.9492,63.6715,k44924
k24824,0.163505,-1.5762,251.873,46.0937,k36511
k22476,0.207244,-0.361538,24.3315,48.6706,k44465
k14262,0.427781,0.442889,88.2504,11.5245,k39383
k15207,0.123611,3.12875,240.373,47.3714,k6556
k41334,0.308217,7.81637,122.241,50.1121,k55539
k45866,0.560755,7.16001,84.9152,36.6914,k28359
k54649,0.203483,0.442929,151.846,44.9616,k9700
k41769,0.255591,-6.97654,125.977,62.0143,k5247
k39739,0.142487,5.42132,143.055,46.6512,k19894
k47423,0.432903,-1.43594,202.094,53.0655,k28275
k2787,0.0490466,-4.87595,152.333,27.8474,k47383
k42115,0.776354,7.49667,125.233,43.8635,k51748
k5580,0.47401,-0.0836183,48.7872,21.4274,k242
k38390,0.1534,0.410421,254.108,67.2902,k29118
k2084,0.103547,-2.84918,141.754,38.8126,k28070
k29380,0.393859,2.31072,106.95,40.1941,k4585
k32870,0.335439,2.24362,70.8972,19.526,k29671
k33130,0.190981,-1.31125,127.924,23.028,k33519
k21105,0.170637,-5.46229,48.0873,44.8617,k23795
k46446,0.213091,-0.0262827,55.6811,12.3945,k26204
k1019,0.15315,1.99523,70.8356,50.719,k42944
k12325,0.182988,1.88067,161.118,22.2273,k35176
k28936,0.211911,-3.70762,148.599,37.395,k44970
k23223,0.544784,0.831067,80.0489,48.3222,k35864
k1477,0.195738,0.134598,79.0872,51.158,k30516
k30802,0.321855,0.00693411,86.1537,66.643,k53915
k23932,0.975211,-1.37182,154.488,49.0031,k12626
k27376,0.371858,0.278902,109.191,75.4293,k20136
k12999,0.295998,31.2645,103.071,53.9179,k35033
k6415,0.858776,-3.16965,171.368,23.0688,k56771
k49723,0.309522,1.88337,228.203,6.68107,k22104
k43637,1.04971,3.0532,79.8113,78.0078,k41310
k40576,0.206533,-1.4214,68.9049,53.6636,k15077
k3344,0.151888,14.597,93.6228,11.7373,k41082
k54473,0.547069,6.51208,143.883,37.3361,k43407
k33265,0.548738,11.7159,104.929,28.5078,k55306
k8291,0.212525,1.62721,63.6816,23.2033,k9855
k32299,0.652477,1.20323,245.799,21.4734,k53206
k69,0.122093,-0.706481,151.449,13.4538,k9308
k47575,0.398353,1.88214,110.5,1.70685,k14821
k17077,0.163317,20.2549,182.333,3.40756,k57404
k33467,0.3314,2.2552,28.017,52.1653,k42682
k44626,0.129911,0.495684,152.788,32.9427,k3957
k28185,0.314598,-0.584123,34.6089,26.0906,k21950
k22593,0.238269,-6.99267,94.3636,21.4296,k51433
k34775,0.291651,0.659228,54.3776,9.01521,k35706
k21487,0.105412,2.73823,6.51599,54.8223,k27941
k4946,0.138837,-0.0732995,142.017,18.2264,k12133
k9370,0.395757,6.01341,221.745,68.3958,k23982
k19381,0.0855756,-0.466672,239.687,37.8565,k7317
k4984,0.714377,1.5132,228.79,6.91887,k24767
k14101,0.331677,1.94339,149.44,41.2707,k39956
k15778,0.297988,0.495021,181.7,20.6557,k15284
k14124,0.496882,2.93792,116.901,53.6546,k39671
k21355,0.293133,8.11319,52.5202,31.3347,k45805
k21259,0.374772,-2.16162,162.66,58.1167,k24660
k10147,0.0605001,43.0548,251.497,8.63397,k21596
k52233,0.217138,-0.746557,25.2119,12.307,k5659
k28469,0.278616,-0.151725,84.9639,35.2463,k43247
k4790,0.326729,6.45998,253.445,41.8412,k16541
k24990,0.762573,5.39698,165.364,49.5583,k57352
k37520,0.305651,15.9249,15.154,24.5987,k56069
k52394,0.471863,0.985693,174.263,27.7584,k8297
k46602,0.103328,4.7039,138.998,34.2237,k36408
k15637,0.648808,5.38155,69.5789,47.0061,k1514
k36408,0.0231931,3.92696,159.296,45.7034,k21229
k14047,0.306872,-18.4973,203.087,21.7289,k50063
k31684,0.0726937,2.90795,95.2863,9.99089,k24833
k5500,0.455741,-8.47071,128.634,42.5942,k43013
k29226,0.313169,6.61092,163.186,25.131,k50864
k33599,0.272666,1.39165,82.7023,54.91,k13522
k54412,0.273113,-0.323623,75.4066,23.1588,k41238
k35660,0.716234,1.55321,81.2062,51.0986,k42078
k12981,0.296562,-0.831156,139.319,45.7147,k28818
k51911,0.350615,-1.09847,98.7986,72.8586,k31068
k22200,0.51069,2.63722,124.713,18.1851,k50807
k12355,0.485863,-0.683657,151.556,10.9307,k43105
k38884,0.431067,-13.592,85.1759,7.36196,k909
k52033,0.294897,19.9764,57.0787,44.9661,k21351
k46329,0.07626,0.317056,251.824,48.0458,k35575
k56439,0.100236,2.10739,56.301,44.758,k21984
k17122,0.180949,7.77859,142.107,2.68788,k14294
k37233,0.213071,3.95474,64.9029,10.553,k42468
k5631,0.443911,-0.0660563,91.446,54.3992,k10697
k54380,0.816309,2.07285,64.2105,44.1793,k29824
k50532,0.264887,1.90772,133.639,67.8339,k32978
k50124,0.924384,-6.457,104.794,18.3508,k24221
k45947,0.0692692,3.79721,90.4059,23.9842,k34280
k40743,0.421789,0.113526,160.315,38.4226,k38760
k11671,0.0644822,27.1609,124.711,15.2667,k44496
k350,0.595658,1.85286,183.182,16.1841,k38855
k35303,0.255314,3.61227,139.349,31.0801,k48528
k40756,0.0877292,3.57549,114.77,11.9277,k46344
k11658,0.336525,-0.626051,132.656,58.8779,k18333
k31062,0.467583,0.169197,121.564,30.8591,k49385
k55094,0.289979,-0.256396,81.0976,11.8434,k23531
k11625,0.106119,3.2557,122.25,11.3723,k32266
k38193,0.0681917,0.327943,149.846,39.3559,k41677
k53279,0.582976,3.62755,155.474,35.9577,k3637
k47727,0.160712,5.02062,194.65,37.9558,k40624
k18484,0.0901062,-0.157965,125.805,29.2012,k35790
k57383,0.532377,1.64528,109.699,62.328,k9787
k26198,0.148635,-3.00681,168.871,8.47243,k18425
k24001,0.345818,-12.8338,17.373,25.1887,k4515
k38057,0.282261,3.30398,91.5396,40.3932,k40299
k34933,0.344757,4.27538,197.281,26.3935,k31336
k41559,0.261112,2.28439,195.852,57.2561,k42494
k26654,0.429468,1.58635,141.226,29.6414,k15301
k23769,0.102329,2.35518,53.8669,21.6566,k51952
k12346,0.272748,-0.240682,133.205,30.5891,k55746
k18187,0.392502,0.669994,98.7193,47.3314,k26705
k39926,0.516852,9.63649,187.487,50.3409,k12861
k7974,0.234097,8.63497,122.729,24.1547,k44673
k20352,0.299899,2.97329,22.0131,38.4541,k6497
k56909,0.321739,8.50117,132.965,56.8426,k3465
k6412,0.361804,-0.829087,189.722,46.6025,k52440
k23914,0.234435,35.893,25.4226,17.9718,k28584
k23886,0.255597,-2.13896,171.786,58.0088,k56303
k29035,0.11158,1.37566,179.295,14.7521,k51112
k31114,0.336019,3.09091,105.155,43.3181,k7501
k24937,0.234162,9.89368,134.547,54.862,k53176
k18026,0.0725607,-1.17372,105.391,60.4422,k52311
k47531,0.464524,1.11275,65.7165,3.13587,k31988
k5967,0.0889991,-0.37652,72.7048,60.908,k47722
k48692,0.084907,-5.98639,83.0581,10.6236,k33201
k40929,0.121811,1.22483,74.6033,23.9312,k10928
k12668,0.437736,-1.06457,160.086,10.1346,k45428
k32727,0.0480648,-0.203769,136.818,55.0064,k34449
k53441,0.486816,2.15557,163.136,26.8176,k7680
k7593,0.731251,0.783098,100.968,30.0869,k24188
k52054,0.425033,-1.16304,110.94,54.3739,k56813
k14243,0.655261,11.921,25.9132,42.8499,k32568
k32380,0.195611,-0.168874,119.055,26.916,k55619
k52605,0.220493,-4.44656,43.9549,34.5598,k16789
k54950,0.272896,1.31306,93.566,57.8815,k52138
k28510,0.315714,-0.389105,157.28,39.0789,k40560
k19900,0.189417,-3.52216,206.998,53.4388,k19368
k19134,0.192822,12.5773,92.1953,51.4061,k23906
k40942,0.452366,0.728401,178.657,38.3877,k22060
k16291,0.0905495,6.11987,41.8618,11.4704,k25443
k2664,0.125272,-1.30136,98.8415,14.2018,k56721
k35268,0.233658,-9.17952,81.2571,64.3988,k33005
k54996,0.583613,-5.09885,24.5414,26.7755,k27081
k20160,0.516986,0.665737,85.9064,52.4156,k52657
k37482,0.0885176,-10.7765,251.273,19.6596,k9697
k41231,0.284348,9.24837,112.954,10.7294,k25778
k15589,0.209175,-0.0715267,92.7456,78.238,k21307
k28701,0.555067,1.16219,29.7687,47.8946,k26895
k26324,0.112636,-2.95882,70.9785,54.3015,k15433
k30930,0.355587,-2.73146,107.517,3.16146,k43302
k37509,0.281231,-1.98769,82.8467,44.3501,k53744
k52369,0.478051,-7.76514,73.7475,45.6273,k26847
k29897,0.21746,8.89646,225.043,40.0632,k43890
k29801,0.314671,1.53976,133.355,40.2555,k52495
k51961,0.428244,2.50926,190.322,8.75204,k20741
k18466,0.0480007,-17.0526,75.8839,13.0141,k17214
k26791,0.203566,-1.7442,54.9533,52.5591,k29480
k38977,0.388196,-0.410187,109.328,35.0323,k8843
k49338,0.250704,-9.45644,63.6169,9.16001,k30373
k3157,0.0511999,2.08851,220.442,10.6562,k705
k18655,0.302761,3.79112,188.392,30.6791,k15405
k38801,0.0852724,3.28333,121.664,7.07554,k18260
k26296,0.336494,0.565103,108.547,43.0183,k1476
k52591,0.19653,3.00692,138.432,75.4315,k37852
k19542,0.379601,2.469,201.717,34.2697,k36369
k26571,0.182364,8.27127,163.171,44.9159,k40576
k40476,0.146482,-1.05249,158.305,15.8255,k16414
k27853,0.173997,7.76151,55.1308,40.9934,k3106
k37599,0.0654187,-3.56291,109.385,19.2225,k8147
k36217,0.373208,-1.65985,61.1114,26.9645,k3768
k55789,0.219265,-3.68156,147.162,48.435,k27894
k53050,0.135598,-1.77551,88.0799,22.276,k31681
k40601,0.0590574,0.0399698,133.832,20.3155,k34981
k23149,0.45106,0.0534251,64.6773,52.6216,k49109
k17772,0.149382,1.46922,118.954,26.5303,k7567
k50272,0.251292,-2.71403,132.309,12.8639,k36202
k36578,0.827555,-5.93526,59.8808,43.6651,k28863
k29930,0.267804,-5.13826,174.549,74.6824,k5810
k23907,0.573004,-2.16418,106.082,44.5763,k14747
k43631,0.474347,2.7905,122.059,43.9479,k7554
k14706,0.284412,5.05236,126.808,16.6495,k20423
k29717,0.386715,-0.203845,87.3412,63.2342,k27789
k18951,0.428828,-1.85086,157.818,20.1078,k42094
k54573,0.497613,14.4912,92.6309,68.0161,k46568
k55611,0.14606,1.98953,153.147,16.6771,k43964
k56424,0.222103,-5.27689,86.2554,42.1916,k38985
k53675,0.741221,-6.02577,194.259,21.4621,k24602
k11952,0.429995,-1.19678,115.129,56.0157,k39046
k33247,0.0722495,10.5009,74.3102,73.4237,k54318
k4070,0.329466,1.45087,57.3364,67.2666,k30357
k192,0.0976593,0.598036,117.814,17.5781,k56759
k9523,0.485403,-1.23909,117.452,37.0294,k36893
k29297,0.225275,0.445984,139.185,35.9246,k4747
k42390,0.401952,6.56591,49.9937,11.2817,k5966
k54859,0.329073,-1.05029,47.0842,10.1333,k4203
k51531,1.00574,1.22276,108.6,69.7563,k21137
k5440,0.779306,-0.371255,88.4956,18.0216,k26925
k15614,0.484924,-12.1677,106.559,12.0194,k1872
k44979,0.327931,-0.151921,83.156,40.8532,k8008
k25274,0.320966,1.13401,102.523,7.96614,k12495
k27136,0.411956,9.4563,86.9725,34.6952,k27751
k6212,0.11056,6.19118,168.977,23.3583,k35481
k21492,0.385419,0.620036,121.244,47.8976,k7131
k40472,0.30206,6.03037,140.232,20.583,k47980
k55515,0.428802,-0.391509,75.0423,31.6723,k42886
k10678,0.180781,1.56524,165.739,15.2926,k30777
k48698,0.541987,-1.20807,156.224,16.5958,k46302
k52008,0.308437,-0.624443,94.9566,20.2846,k57480
k18388,0.0795705,-3.46742,85.5759,16.6336,k37340
k40288,0.470573,-0.777128,198.646,66.12,k45750
k16988,0.999032,-0.614227,129.621,12.1628,k12112
k54532,0.564852,6.24809,89.879,44.1789,k31790
k14034,0.386377,5.80027,213.499,68.1557,k35193
k27661,0.154647,-2.43341,189.991,37.4876,k14660
k5178,0.130172,12.8527,187.934,11.1213,k2559
k15022,0.463825,7.92331,144.306,28.9798,k45803
k2377,0.127039,2.24118,120.979,44.4598,k54316
k30084,0.0744846,-15.2723,99.7935,41.0329,k7298
k45290,0.159291,4.34623,151.412,29.3888,k40786
k33230,0.982405,11.8789,164.085,0.753021,k13460
k46799,0.170917,6.00247,85.9641,33.311,k101
k37404,0.479054,-4.71804,67.9177,41.5363,k39436
k336,0.0713148,-0.361955,117.862,26.576,k480
k24876,0.253961,9.61766,82.9487,24.0819,k56346
k39632,0.225773,0.133538,103.981,62.0375,k36740
k56445,0.317943,19.1158,77.3983,54.6424,k27692
k35529,0.683902,3.20447,241.272,12.6405,k32858
k34116,0.0465217,-1.03712,215.758,16.867,k56332
k52806,0.209282,1.30842,69.5033,26.2843,k13436
k54516,0.347287,1.73014,47.518,13.4166,k9101
k23077,0.242489,-4.55664,164.926,31.4872,k23740
k55780,0.29684,-7.349,156.528,26.2451,k34674
k43557,0.542535,-1.03962,130.404,19.1364,k36024
k33632,0.362281,-0.578304,102.838,7.57092,k20407
k6753,0.338105,4.1555,96.918,11.2023,k24583
k6105,0.373476,2.16461,116.099,25.8668,k35909
k41348,0.739776,5.63599,242.741,34.4775,k19123
k328,0.66695,-0.886153,138.667,23.557,k50297
k45543,0.197514,6.65764,122.773,29.1048,k35903
k8736,0.436066,-4.30248,144.241,51.6271,k225
k40958,0.0625455,-0.615636,105.558,65.5024,k32443
k53554,0.0979056,0.347471,151.906,86.8445,k17233
k43649,0.069082,-0.138259,163.793,63.8937,k26028
k2601,0.295669,0.525426,56.0979,64.22,k30545
k9461,0.997441,-1.53591,75.7255,21.2638,k54452
k30606,0.621294,0.930475,156.112,61.5212,k12186
k47249,0.159604,4.18802,132.997,14.2513,k27319
k17198,0.0486648,2.14796,246.605,42.5147,k24957
k42181,0.587395,3.77631,52.2868,67.4121,k2530
k55695,0.542019,1.12953,140.957,77.3062,k41902
k16339,0.124067,0.428844,129.052,37.2296,k32998
k41987,0.187344,5.87911,138.832,67.3634,k19669
k54732,0.162145,1.38455,160.398,42.0493,k14847
k45582,0.162055,-6.59459,150.597,51.0944,k57122
k38941,0.40222,-4.62259,74.8286,26.7086,k2468
k35086,0.129288,1.44054,65.2801,49.757,k33367
k50255,0.0786975,-1.73694,50.9127,57.2614,k52919
k57238,0.14061,0.0269371,226.574,58.1775,k38775
k34936,0.0393105,-1.92125,35.7326,2.70648,k29587
k47243,0.161019,12.7592,108.632,36.4708,k11030
k5667,0.327853,10.3365,73.2186,68.6399,k13008
k24353,0.240716,2.36701,135.238,39.6829,k47706
k32975,0.245713,3.42739,142.191,56.4126,k32999
k40681,0.202748,1.9361,48.8027,37.8661,k9856
k2489,0.152503,1.87576,100.693,42.4265,k47176
k269,0.23269,1.99453,71.7728,31.3634,k40239
k36788,0.41318,-5.37713,88.3038,57.4267,k24750
k24046,0.126911,-1.76132,84.9716,33.4592,k54191
k53242,0.426244,1.66285,88.4881,46.7683,k1723
k16811,0.129551,0.655644,219.993,36.602,k34796
k54481,0.156587,3.25999,119.955,41.5616,k11165
k57313,0.17721,-5.10607,44.8426,34.3406,k24517
k36361,0.647113,4.14875,82.1416,25.2633,k44416
k46365,0.496287,2.74661,138.769,24.8806,k52148
k370,0.281917,-2.00447,49.3866,42.7856,k21328
k25855,0.961967,0.45625,114.167,70.1028,k40718
k11009,0.240008,3.78524,116.443,72.8825,k29904
k31015,0.348409,-3.51424,119.847,34.0466,k15679
k17321,0.268645,5.04767,253.935,72.9853,k12480
k14568,0.400453,5.44562,169.532,25.732,k24786
k12791,0.113895,-1.24691,161.183,45.7918,k14916
k13198,0.721747,-0.13164,82.9764,16.2521,k25968
k32194,0.440069,-2.43057,83.6548,28.1605,k1080
k42000,0.325386,-4.66582,142.932,9.66582,k45759
k32845,0.207092,1.27779,186.833,69.1433,k8312
k11147,0.285461,-7.2452,94.3524,3.6708,k6879
k2308,0.342208,-14.1198,22.2391,3.22935,k36530
k13485,0.233034,-4.97535,140.8,54.1247,k19222
k4096,0.664093,-8.56753,144.356,67.6539,k14713
k45893,0.279619,-1.62089,145.019,6.43001,k30631
k14941,0.170032,-2.99031,175.88,61.2583,k10547
k529,0.448647,12.1731,190.685,58.2579,k2910
k55494,0.255103,2.24844,169.941,61.1463,k50575
k13837,0.676571,-23.8159,122.435,59.9158,k24884
k25109,0.446611,5.46988,67.416,59.6626,k32066
k38827,0.0895416,-5.68296,214.139,52.7573,k7730
k1974,0.145866,-1.21348,143.764,42.4979,k15600
k21032,0.244901,0.651604,154.983,22.0983,k33122
k10517,0.744309,-1.59175,253.528,33.9112,k35335
k24819,0.361603,3.09204,150.267,43.3547,k39460
k53329,0.987146,10.8897,113.061,39.4735,k2205
k36976,0.500167,3.00742,156.956,46.0869,k3519
k14866,0.303281,1.88533,79.4871,48.6634,k19580
k29501,0.0731419,-0.0166629,73.661,30.2181,k22397
k27540,0.31283,-0.50985,253.164,17.0847,k32711
k11545,0.382461,0.943391,78.3292,2.42382,k32309
k5572,0.266333,7.46371,117.22,8.07382,k29837
k2381,0.623754,2.90681,87.8163,55.9138,k44876
k15111,0.482619,-1.16486,115.341,19.1481,k27409
k26424,0.154472,2.87672,62.3035,60.1269,k15411
k15140,0.404323,10.754,129.581,85.8672,k44912
k35432,0.0664351,-0.945265,127.948,12.5512,k23888
k39412,0.65921,1.68309,201.686,67.8948,k13371
k15057,0.422689,-0.144135,223.497,49.8259,k44266
k7253,0.405418,3.33867,50.5382,45.1848,k2881
k25501,0.116663,1.01036,105.991,58.3193,k14756
k55313,0.0408616,1.67398,95.8896,16.2643,k33209
k32681,0.0414556,-11.1172,110.01,24.2075,k3284
k47217,0.424232,14.5121,66.2273,54.5123,k6550
k9950,0.279993,-0.820262,135.544,43.3543,k55043
k10631,0.747517,1.21625,245.722,21.8693,k25273
k15820,0.445571,-0.845722,219.341,45.8276,k52419
k9108,0.212678,-9.70429,114.094,40.9032,k7819
k41115,0.629543,11.9552,181.974,50.0214,k47198
k35932,0.238037,0.478579,49.9405,63.2881,k15854
k21396,0.409564,0.523025,232.945,24.6195,k505
k50730,0.0885666,2.40856,187.479,20.8114,k15848
k28158,0.166384,6.45345,57.8307,49.082,k28493
k50528,0.513454,3.81816,106.816,14.0136,k5223
k8040,0.589992,-3.59588,102.602,56.2206,k13482
k18033,0.282707,2.9316,74.8311,15.9718,k57490
k25025,0.538522,-0.739638,40.1338,28.6877,k44309
k7283,0.215766,-2.02043,83.7904,26.7244,k2755
k19284,0.297025,1.22895,145.96,8.09362,k19488
k31954,0.711531,16.1798,187.636,20.4486,k19914
k52712,0.0392501,-1.22296,165.177,21.1086,k26085
k32880,0.696058,-0.154971,95.9537,59.7714,k13318
k33713,0.221034,-2.44105,33.7164,53.5144,k39900
k56122,0.131125,-0.215639,68.1186,44.6113,k31126
k5635,0.3496,2.14928,44.0245,64.6886,k7444
k19680,0.22331,-5.83784,99.1571,47.3392,k31599
k31811,0.51738,0.517195,129.901,17.4545,k25416
k37694,0.767442,6.86792,131.386,81.2526,k43316
k52359,0.0635031,2.83868,136.747,51.9179,k12629
k33661,0.215058,-1.76205,227.716,52.4903,k45573
k48631,0.438159,-0.197413,133.311,53.6404,k3418
k552,0.218334,-1.28342,99.1761,13.3968,k48308
k7100,0.219701,-0.388039,181.84,58.1859,k27015
k30036,0.175584,2.51943,162.29,42.3309,k55713
k36209,0.18464,6.67061,115.913,11.1212,k26357
k25606,0.652037,-0.385473,72.2061,33.0042,k9366
k24410,0.167628,1.36035,140.397,16.7089,k17036
k51652,0.442292,-18.1779,124.09,58.6727,k16328
k30460,0.104996,0.244688,103.332,33.3315,k38716
k31618,0.309294,0.171407,225.861,37.7701,k22884
k9645,0.107598,2.64325,49.4947,97.4405,k1549
k48353,0.4109,-6.87261,122.961,10.0395,k5052
k44448,0.0903398,0.95734,102.701,63.53,k56607
k51595,0.34561,13.5913,144.011,15.3687,k40351
k30286,0.144899,-0.902664,121.488,54.9933,k19733
k19522,0.217386,4.91052,160.406,28.3359,k339
k16448,0.177735,-0.18588,206.176,9.357,k49801
k3545,0.952414,-1.0932,57.1311,23.4343,k20890
k4959,0.550194,-5.72747,95.2794,6.01861,k30561
k47712,1.02311,2.05488,87.4885,29.878,k642
k3845,0.465307,-2.67828,144.258,21.1056,k10838
k23759,0.110679,3.98014,147.733,9.11077,k50698
k57293,0.158257,0.185398,79.8013,25.1253,k53690
k22561,0.165136,1.29977,45.8045,46.0004,k47809
k57005,0.206887,1.18395,121.345,17.8494,k39202
k19782,0.0972776,-3.75641,144.941,41.2658,k46494
k57367,0.341477,2.04839,82.4306,44.1437,k38626
k53926,0.133431,-0.110283,235.822,29.6981,k19822
k36218,0.13113,-0.971586,47.5424,6.2311,k57384
k3507,0.521902,2.18666,119.408,59.6152,k17243
k52555,0.459446,2.40679,165.574,13.2526,k12225
k38083,0.235649,0.109597,147.164,61.6705,k5202
k54694,0.235306,-1.89646,83.0593,47.1035,k53301
k4238,0.125568,0.125038,162.682,35.4571,k22364
k34954,0.200876,-2.93911,121.684,19.233,k25656
k37493,0.1228,2.32148,139.612,43.8647,k44949
k32578,0.25456,-4.11071,83.6347,42.3358,k46470
k34388,0.15889,1.5682,175.934,12.8649,k39453
k14024,1.00008,0.475118,84.9616,61.3404,k14183
k21806,0.501604,-0.299952,169.851,13.8108,k35561
k28545,0.519323,1.75116,79.3104,36.4388,k44733
k56852,0.14631,0.241428,232.32,13.4966,k50516
k3546,0.443767,-3.08732,86.4145,40.9599,k52977
k33429,0.0580991,-0.553459,78.3636,37.1292,k1926
k22121,0.423414,-2.87827,66.8618,5.57769,k45039
k47442,0.766892,2.74189,108.784,53.4771,k18668
k38612,0.473955,3.69067,109.706,27.0782,k53875
k44797,0.177764,-0.612282,178.625,43.6585,k34027
k7581,0.194725,-0.347518,213.405,49.6941,k19726
k28272,0.248135,4.25387,132.951,39.455,k52493
k36648,0.45993,-0.102341,164.399,44.3244,k14675
k18337,0.614183,3.30638,30.1241,42.9469,k57339
k57550,0.283339,-11.2642,127.207,45.2981,k36750
k21376,0.137592,5.42021,41.987,22.7275,k28742
k4299,0.22997,-10.6329,55.2276,61.2183,k51675
k42781,0.719287,4.77944,189.613,19.9468,k17468
k47785,0.354115,5.31873,75.4359,24.2592,k55951
k44184,0.649728,1.12317,160.686,9.84146,k42982
k57384,0.129194,0.324975,156.029,34.4776,k4079
k46392,0.174536,8.14074,95.2962,24.1764,k28318
k16966,0.889823,5.74724,141.732,9.78946,k9439
k20158,0.47816,-1.17964,76.8755,48.2109,k8590
k31415,0.268719,-0.436795,140.09,65.2613,k19274
k53688,0.716537,-1.46509,178.647,38.7515,k50997
k35413,0.485014,0.597374,106.147,38.3553,k49584
k56809,0.573794,-8.47141,115.01,36.6594,k21669
k9470,0.125123,0.652025,252.401,62.9016,k44238
k45779,0.179815,-2.94523,111.755,17.1257,k45337
k418,0.228646,0.540564,214.006,0.435714,k35512
k55505,0.458847,2.79986,220.527,53.9551,k515
k11126,0.657173,-0.902762,128.764,35.0395,k56985
k30805,0.459492,-4.36544,120.389,21.2929,k6185
k30094,0.315628,-2.0473,180.946,24.4871,k50956
k12146,0.147012,2.8175,96.3301,57.5229,k47323
k29093,0.112022,-3.2354,251.822,22.5025,k45882
k43039,0.286122,2.32399,161.536,49.5363,k50243
k21805,0.75549,6.12791,146.612,50.3136,k29690
k28979,0.15359,4.0291,137.985,70.6012,k21633
k22125,1.09443,-0.0409337,172.859,68.9932,k22561
k52842,0.224878,-3.84227,26.718,30.4043,k55528
k3343,0.260217,-4.24608,35.8118,34.096,k51654
k27531,0.109339,3.83547,117.924,13.828,k48650
k50858,0.949681,14.0983,37.9252,56.8843,k34143
k40676,0.275727,0.955409,124.438,49.4991,k21087
k7180,0.0832859,1.29542,132.006,15.6822,k7189
k52102,0.284514,-13.7683,124.799,40.9906,k54522
k31046,0.878195,-1.5444,133.332,31.8129,k6047
k34376,0.22167,-7.49671,94.5831,48.3058,k35715
k40769,0.827538,-3.04344,85.9769,8.62212,k33139
k4009,0.248024,4.91316,48.262,35.2957,k28205
k32336,0.357573,3.00578,72.3367,30.8304,k21331
k19280,0.258899,0.658885,194.701,44.4863,k13604
k15738,0.392352,7.80166,136.482,44.2203,k12763
k15765,0.189709,7.41372,150.604,27.9489,k9708
k47043,0.370383,0.868344,204.657,28.1216,k24339
k20448,0.690055,1.38176,117.01,42.6814,k39179
k40217,0.230074,0.555508,72.7673,36.9571,k22502
k24839,0.149737,1.35516,125.816,55.7614,k37607
k30249,0.134442,0.417468,109.93,30.7576,k54177
k51419,0.43996,-3.47918,189.568,11.5419,k14936
k54581,0.17614,2.69149,171.647,37.0486,k46121
k44823,0.192678,12.4211,126.361,39.5099,k54805
k12862,0.309438,2.42245,67.8723,33.8074,k25528
k17807,0.476285,3.46488,193.265,2.58946,k43436
k27526,0.119063,-0.440568,187.947,55.9249,k22596
k17682,0.202837,-5.03831,159.909,20.6126,k53796
k28648,0.271039,0.537098,108.898,37.6071,k6148
k4296,0.302254,-0.451086,86.7749,22.5373,k17077
k49174,0.460389,0.65503,125.619,4.57556,k46342
k51896,0.0663748,2.62586,178.163,26.9211,k3403
k21469,0.371227,1.01819,127.359,46.3154,k33148
k37809,0.613009,4.43996,95.8642,65.1223,k5691
